time	f0
2.54	253.5
2.55	252.34
2.56	248.86
2.57	250.56
2.58	250.3
2.59	250.18
2.6	256.49
2.61	254
2.62	252.78
2.63	252.88
2.64	248.94
2.65	250.2
2.66	248.2
2.67	243.66
2.68	244.95
2.69	245.54
2.7	246.35
2.71	246.57
2.72	245.02
2.73	245.54
2.74	246.09
2.75	247.07
2.76	246.75
2.77	247.08
2.78	245.24
2.79	245.35
2.8	245
2.81	245.68
2.82	257.56
2.83	241.79
2.84	242.29
2.85	247.48
2.86	256.04
2.87	246.08
2.88	259.74
2.89	246.85
2.9	249.3
2.91	255.74
3.04	290.05
3.05	272.12
3.06	261.12
3.07	255.09
3.08	258.51
3.09	254.39
3.1	254.74
3.11	255.19
3.12	255.23
3.13	248.51
3.14	253.23
3.15	254.5
3.16	254.68
3.17	258.57
3.18	261.34
3.19	265.92
3.2	271.94
3.21	273.66
3.22	220.15
3.23	270.61
3.24	266.48
3.25	253.64
3.26	256.41
3.27	267.82
3.28	262.33
3.29	244.41
3.3	274.22
3.31	273.75
3.32	299.39
3.33	283.04
3.34	279.4
3.35	280.4
3.36	281.15
3.37	277.87
3.38	272.21
3.39	270.02
3.4	264.97
3.41	267.84
3.42	263.58
3.43	262.82
3.44	260.05
3.45	256.45
3.46	257.76
3.47	257.26
3.48	253.81
3.49	255.86
3.5	270.43
3.51	261.63
3.52	267.02
3.53	258.32
3.54	246.65
3.55	232.43
3.56	239.45
3.57	254.7
3.58	253.8
3.59	252.99
