time	f0
0.39	62.29
0.4	61.69
0.41	59.82
0.42	58.78
0.43	58.83
0.44	58.81
0.45	58.79
0.46	54.95
0.47	52.45
0.48	49.84
0.49	49.87
0.66	107.76
0.67	108.4
0.68	107.46
0.69	107.22
0.7	108.46
0.71	110.79
0.72	112.32
0.73	112.15
0.74	123.46
0.75	117.56
0.76	112.42
0.77	107.5
0.78	104.69
0.79	102.96
0.8	100.16
0.81	96.33
0.84	46.06
0.85	45.95
0.86	44.58
0.87	44.67
1.03	108.06
1.04	108.49
1.05	109.04
1.06	108.79
1.07	108.08
1.08	107.57
1.09	106.91
1.1	105.54
1.11	103.13
1.12	100.61
1.13	99.01
1.14	97.39
1.15	96.95
1.33	96.31
1.34	96.55
1.35	96.01
1.36	94.6
1.39	48.27
1.4	48.17
1.41	48.38
1.42	44.17
1.43	44.41
1.51	132.28
1.52	129.25
1.53	129.71
1.65	61
1.66	60.92
1.69	128.54
1.7	127.25
1.71	126.48
1.79	114.61
1.8	114.2
1.81	113.02
1.82	111.08
1.83	108.83
1.84	106.97
1.85	107.12
1.86	107.87
1.87	108.34
1.88	108.65
1.89	108.96
1.9	109.05
1.91	108.74
1.92	53.92
1.93	53.37
1.94	53.35
1.95	53.7
1.96	53.67
1.97	53.32
2.01	106.33
2.02	106.64
2.03	106.82
2.04	107.11
2.05	108.04
2.06	108.53
2.07	107.82
2.08	107.12
2.09	106.99
2.1	107.55
2.11	108.01
2.12	108.47
2.21	103.8
2.22	103.49
2.23	103.55
2.24	103.57
2.25	103.81
2.26	104.4
2.27	104.38
2.28	103.46
2.4	115.46
2.41	114.95
2.42	114.55
2.43	113.18
2.44	109.01
2.45	107.6
2.46	107.05
2.47	104.81
2.64	106.22
2.65	105.94
2.66	106.62
2.67	107.42
2.68	107.69
2.69	107.82
2.7	108.79
2.71	110.5
2.72	111.69
2.73	112.12
2.74	112.63
2.75	114.13
2.76	116.24
2.77	116.59
2.78	114.91
2.79	113.81
2.8	113.52
2.81	56.8
2.82	56.54
2.83	56.28
2.84	55
2.85	55.35
2.86	56.77
2.87	56.89
3.07	61.96
3.08	61.69
3.09	62.21
3.1	62.16
3.28	114.98
3.29	109.85
3.3	108.82
3.31	108.93
3.32	108.72
3.33	108.55
3.34	108.63
3.35	108.73
3.36	108.7
3.37	108.53
3.38	108.35
3.39	108.01
3.4	107.96
3.41	71.78
3.42	71.69
3.43	71.7
3.51	109.2
3.52	107.48
3.53	107.17
3.54	107.63
3.55	107.87
3.56	107.37
3.57	107.25
3.58	108.79
3.59	109.75
3.66	56.28
3.67	56.11
3.68	53.08
3.69	53.37
3.7	54.05
3.71	54.41
3.72	54.65
3.73	54.62
3.74	54.41
3.75	54.38
3.76	54.4
3.77	54.76
3.78	54.81
3.85	111.51
3.86	111.38
3.87	110.8
3.88	109.94
3.89	109.68
3.9	109.92
3.91	109.95
3.92	109.52
3.93	108.7
3.94	108.59
3.95	109.18
3.96	110.29
4.02	105.81
4.03	105.59
4.04	105.52
4.05	101.59
4.06	101.32
4.07	101.26
4.08	101.88
4.09	103.52
4.1	106.74
4.11	107.83
4.12	108.75
4.13	109.33
4.14	109.69
4.15	109.72
4.16	109.52
4.17	108.3
4.18	107.02
4.19	107.21
4.2	107.52
4.21	107.55
4.22	107.11
4.4	53.74
4.41	54.17
4.42	54.31
4.43	54.12
4.44	53.81
4.45	53.9
4.46	108.28
4.47	108.15
4.48	107.8
4.49	107.65
4.5	107.54
4.51	107.39
4.52	107.43
4.53	107.81
4.54	108.08
4.55	107.81
4.56	107.39
4.57	107.21
4.65	51.84
4.66	51.79
4.67	51.71
4.68	50.91
4.69	50.14
4.7	50.86
4.71	51.97
4.72	52.84
4.73	52.93
4.74	53.05
4.75	53.05
4.76	52.83
4.77	52.63
4.78	53.22
4.79	53.77
4.8	54.3
4.81	55.65
4.82	55.95
4.83	55.81
4.84	56
4.85	56.26
4.86	55.83
4.87	55.08
4.88	55.35
4.89	54.93
4.9	54.53
4.91	54.88
4.92	57.5
4.93	57.8
4.94	56.59
4.95	112.79
4.96	112.69
4.97	111.6
4.98	110.2
4.99	109.26
5	109.03
5.01	109.41
5.02	109.92
5.03	109.79
5.04	109.37
5.08	52.92
5.09	53.14
5.1	53.89
5.11	54.79
5.12	55.26
5.13	54.74
5.14	54.3
5.15	53.72
5.16	53.64
5.17	53.88
5.18	55.14
5.19	55.17
5.2	54.73
5.21	54.98
5.22	55.38
5.23	55.39
5.24	55.45
5.25	55.08
5.26	54.64
5.27	54.68
5.28	55.65
5.29	54.27
5.3	52.95
5.31	52.96
5.38	56.7
5.39	58.15
5.4	57.84
5.41	57.82
5.42	59.07
5.43	59.27
5.44	59.7
5.45	61.03
5.46	62.28
5.49	55.93
5.5	56.71
5.51	57.92
5.52	58.35
5.53	59.04
5.54	58.75
5.55	56.89
5.56	56.83
5.57	56.93
5.58	56.82
5.59	56.74
5.6	57.12
5.61	57.2
