time	f0
0.86	103.51
0.87	102.72
0.88	102.27
0.89	101.79
0.9	101.18
0.91	100.7
0.92	100.31
0.93	100.1
0.94	100.16
0.95	100.42
0.96	100.77
0.97	100.75
0.98	100
0.99	99.6
1	99.62
1.13	103.78
1.14	103.37
1.15	103.07
1.16	102.65
1.17	102.15
1.18	101.66
1.19	100.82
1.2	99.54
1.21	98.44
1.22	98.6
1.23	99.12
1.24	99.89
1.25	100.7
1.26	100.82
1.27	100.26
1.28	99.04
1.29	97.36
1.3	96.17
1.31	95.68
1.32	95.4
1.33	94.98
1.34	94.5
1.35	94.55
1.36	94.17
1.37	93.15
1.38	92.47
1.39	92.03
1.4	91.35
1.41	90.66
1.42	90.09
1.43	89.75
1.44	89.52
1.45	89.16
1.46	88.59
1.47	88.47
1.48	88.53
1.49	88.55
1.5	88.57
1.51	88.5
1.52	88.41
1.53	88.74
1.54	89.59
1.55	90.42
1.56	90.89
1.57	91.29
1.58	91.9
1.59	92.25
1.6	92.44
1.61	92.5
1.62	92.42
1.63	92.33
1.64	92.32
1.65	92.42
1.66	92.52
1.67	92.41
1.68	92.41
1.69	92.46
1.7	92.49
1.8	51.45
1.81	51.51
1.82	57.76
1.83	57.92
1.84	53.5
1.85	53.79
1.86	54.46
1.87	54.6
1.88	51.08
1.89	51.03
1.9	50.74
1.91	50.78
1.92	51.02
1.93	51.28
1.94	51.48
1.95	51.42
1.96	51.36
1.97	51.45
1.98	51.66
1.99	51.93
2	51.83
2.01	51.31
2.02	51.08
2.03	49.54
2.04	49.12
2.05	48.99
2.06	48.71
2.07	48.58
2.08	48.8
2.09	49.12
2.1	49.15
2.11	48.75
2.12	48.17
2.13	47.88
2.14	47.9
2.15	47.94
2.16	47.89
2.17	47.93
2.18	47.98
2.19	47.74
2.2	93.99
2.21	93.96
2.22	94.16
2.23	94.16
2.24	93.89
2.25	93.47
2.26	93.29
2.27	93.21
2.28	93.11
2.29	93.03
2.3	93.07
2.31	93.25
2.33	52.24
2.34	52.21
2.35	52.02
2.36	51.86
2.37	51.86
2.38	52.02
2.39	52.41
2.4	52.53
2.41	52.44
2.42	43.62
2.43	43.75
2.47	51.58
2.48	52.45
2.49	52.47
2.53	51.04
2.54	50.98
2.55	51
2.56	52.5
2.57	52.79
2.58	52.81
2.59	52.71
2.6	52.98
2.61	53.02
2.62	53.02
2.81	61.64
2.82	61.27
2.83	61.24
2.84	61.84
2.85	61.59
2.86	61.04
2.87	60.79
2.88	60.44
2.89	59.44
2.9	58.97
2.91	58.39
2.92	57.42
2.93	57.03
2.94	56.85
2.95	56.93
2.96	56.83
2.97	110.68
2.98	109.72
2.99	108.29
3	107.25
3.01	106.26
3.02	103.83
3.03	102.42
3.04	101.74
3.05	101.02
3.06	98.97
3.07	100.15
3.08	100.49
3.09	100.92
3.1	101.6
