time	f0
0.56	367.96
0.57	368.59
0.58	349.51
0.59	311.68
0.6	301.4
0.61	300.04
0.81	67.11
0.82	68.71
0.83	68.83
0.84	68.22
0.85	68.25
1.08	192.28
1.09	198.88
1.1	198.05
1.11	193.89
1.12	191.13
1.13	189.86
1.14	189.94
1.15	194.89
1.16	196.52
1.17	196.22
1.18	192.69
1.29	280.46
1.3	267.2
1.31	269.07
1.32	303.59
1.33	306.6
1.34	299.9
1.35	293.27
1.36	297.28
1.41	67.06
1.42	67.05
1.43	66.98
1.44	62.95
1.45	63.37
1.46	73.06
1.47	72.91
1.48	69.79
1.49	69.83
1.5	66.74
1.51	70.69
1.52	73.3
1.53	73.06
1.54	75.93
1.55	73.61
1.56	66.91
1.57	74.32
1.58	76.28
1.59	73.24
1.6	72.13
1.61	70.37
1.62	67.69
1.73	65.36
1.74	68.29
1.75	72.22
1.76	75.32
1.77	72.38
1.78	66.93
1.79	67.7
1.8	71.73
1.81	70.51
1.85	240.04
1.86	231.92
1.87	224.29
1.88	220.38
1.89	217.46
1.9	214.4
1.91	211.84
1.92	215.1
1.93	214.93
1.94	217.23
1.95	217.59
1.96	215.38
1.97	214.48
1.98	214.72
1.99	215.02
2.03	221.35
2.04	219.76
2.05	220.3
2.06	220.47
2.07	219.46
2.08	216.93
2.09	213.98
2.1	212.75
2.11	211.85
2.12	211.13
2.13	210.94
2.14	210.17
2.15	210.05
2.16	211.03
2.17	211.32
2.18	211.64
2.19	212.71
2.2	212.71
2.21	215.02
2.22	220.09
2.23	220.14
2.24	219.43
2.25	218.3
2.26	216.21
2.27	214.26
2.28	213.36
2.29	212.61
2.3	212.58
2.31	212.78
2.32	212.6
2.33	213.07
2.34	224.68
2.35	231
2.36	227.98
2.37	226.93
2.38	227.18
2.39	227.81
2.4	227.62
2.41	225.96
2.42	223.77
2.43	225.26
2.44	229.85
2.45	228.42
2.46	226.6
2.47	219.75
2.53	236.74
2.54	230.22
2.55	227.8
2.56	227.52
2.57	227.42
2.58	226.48
2.59	225.56
2.6	225.34
2.61	225.28
2.62	225.06
2.63	225.05
2.64	225.4
2.65	225.5
2.66	225.21
2.67	222.78
2.68	222.58
2.78	239.37
2.79	245.27
2.8	238.6
2.81	228.4
2.82	225.71
2.83	223.74
2.84	222.22
2.85	220.49
2.86	219.36
2.87	218.18
2.88	216.8
2.89	216.31
2.9	215.81
2.91	215.74
2.92	216.11
2.93	216.57
2.94	216.76
2.95	216.74
2.96	217
2.97	217.54
2.98	219.03
2.99	221.19
3	223.08
3.01	224.29
3.02	225.17
3.03	226.44
3.04	227.68
3.05	227.94
3.06	226.81
3.07	225.12
3.08	224.37
3.09	223.82
3.1	223.08
3.11	220.87
3.13	74.05
3.14	73.95
3.15	73.94
3.16	73.88
3.17	74.01
3.21	240.17
3.22	237.46
3.23	222.13
3.24	219.38
3.25	218.85
3.26	218.35
3.27	217.93
3.28	217.05
3.29	215.92
3.3	214.52
3.31	213.2
3.32	211.13
3.33	209.41
3.34	207.78
3.35	205.39
3.36	203.67
3.37	202.5
3.38	201.18
3.39	200.05
3.4	198.94
3.41	197.2
3.42	196.43
3.43	195.99
3.44	196.96
3.45	198.35
3.46	198.52
3.47	198.17
3.48	197.44
3.49	196.83
3.5	196.54
3.51	196.35
3.52	196.27
3.53	196.38
3.54	196.96
3.55	197.49
3.56	198.23
3.57	199.46
3.58	200.89
3.59	202.16
3.6	202.55
3.61	202.95
3.62	203.75
3.63	203.74
3.64	203.03
3.65	202.59
3.66	202.3
3.67	201.78
3.68	201.21
3.69	200.69
3.7	199.99
3.71	199.27
3.72	199.25
3.73	199.53
3.74	199.62
3.75	199.02
3.76	198.31
3.77	197.86
3.78	197.3
3.79	196.35
3.8	194.67
3.81	193.79
3.82	192.57
3.83	191.02
3.84	191.19
3.85	191.71
3.86	190.86
3.87	190.19
3.88	189.54
3.89	188.69
3.9	188.07
3.91	187.62
3.92	93.28
3.93	61.9
3.94	61.42
3.95	61.65
3.96	61.84
3.97	62.17
