time	f0
0.03	124.44
0.04	124.19
0.05	124.27
0.06	124.13
0.07	121.34
0.78	121.72
0.79	117.42
0.8	115.99
0.81	92.09
0.82	93.09
0.83	94.6
0.84	94.41
0.85	94.5
0.86	94.4
0.87	93.76
0.88	92.92
0.89	91.63
0.9	90.05
0.91	87.76
0.92	86.53
0.93	85.61
0.94	84.29
0.95	83.63
0.96	82.66
0.97	81.44
0.98	80.77
0.99	79.34
1	77.28
1.01	76.77
1.02	76.62
1.03	75.29
1.04	74.47
1.05	73.28
1.06	72.19
1.07	71.6
1.08	70.53
1.09	69.93
1.1	69.79
1.11	69.76
1.12	70.13
1.13	70.45
1.14	70.39
1.15	69.99
1.16	69.45
1.37	69.96
1.38	70.38
1.39	70.37
1.4	70.89
1.41	70.99
1.42	70.76
1.43	70.48
1.44	70.77
1.45	71.07
1.46	70.8
1.47	70.8
1.48	70.8
1.49	70.82
1.5	71.09
1.51	71.28
1.52	69.73
1.53	70.24
1.54	71.21
1.55	70.87
1.56	70.52
1.57	70.6
1.58	71.05
1.59	70.49
1.6	70.63
1.61	70.39
1.62	70.34
1.63	70.64
1.64	70.94
1.65	70.27
1.66	70.52
1.67	70.88
1.68	70.17
1.69	69.5
1.7	70.66
1.71	69.81
1.72	69.27
1.73	70.26
1.74	71.44
1.75	69.86
1.76	70.32
1.77	70.42
1.78	69.77
1.79	68.65
1.8	69.05
1.81	70.26
1.82	69.63
1.83	69.49
1.84	68.7
1.85	64.76
1.86	67.31
1.87	71.84
1.88	70.98
1.89	67.3
1.9	67.22
1.91	69.35
1.92	69.21
1.93	68.73
1.94	68.39
1.95	65.21
1.96	65.21
1.97	64.76
1.98	64.5
1.99	64.33
2	72.35
2.01	71.98
2.02	65.08
2.03	64.49
2.59	86.29
2.6	84.64
2.61	79.06
2.62	78.12
2.63	77.06
2.64	76.49
2.65	76.32
2.66	76.37
2.67	76.57
2.68	76.29
2.69	75.63
2.7	75.18
2.71	74.89
2.72	74.25
2.73	73.65
2.74	73.46
2.75	72.86
2.76	71.94
2.77	71.65
2.78	71.24
2.79	71.23
2.8	72.27
2.81	70.64
2.82	68.58
2.83	70.89
2.84	73.02
2.85	69.89
2.86	70.86
2.89	83.22
2.9	86.15
2.91	90.91
2.92	92.68
2.93	92.64
2.94	93.39
2.95	94.78
2.96	96.55
2.97	97.95
2.98	98.08
2.99	97.44
3	95.78
3.01	93.04
3.02	91.62
3.48	91.43
3.49	90.39
3.5	88.9
3.51	88.5
3.52	88.49
3.53	88.54
3.54	88.56
3.69	83.45
3.7	81.27
3.71	80.49
3.72	79.8
3.73	80.94
3.74	82.88
3.75	81.38
3.76	79.57
3.77	78.54
3.85	73.26
3.86	73.73
3.87	73.71
3.88	73.3
3.98	77.32
3.99	77.16
4	75
4.01	74.02
4.02	75.29
4.03	76.49
4.04	75.85
4.05	74.61
4.06	74.04
4.07	74.08
4.08	74.43
4.09	74.79
4.1	74.76
4.11	74.34
4.12	74.88
4.13	74.99
4.14	75.02
4.15	74.77
4.16	74.31
4.17	74.76
4.18	77.47
4.19	79.65
4.2	79.98
4.21	80.47
4.22	81.39
4.23	82.21
4.24	82.88
4.25	83.88
4.26	86.16
4.27	88.23
4.28	89.34
4.29	90.68
4.3	91.72
4.31	92.76
4.32	93.59
4.33	94.53
4.34	95.71
4.35	96.73
4.36	97.38
4.37	97.93
4.38	98.77
4.39	99.93
4.4	100.86
4.41	101.2
4.42	100.8
4.43	100.49
4.44	100.35
4.45	101.16
4.46	100.98
4.47	98.53
4.48	98.63
4.49	100.58
4.5	100.77
4.51	106.2
4.52	106.51
4.53	106.01
5.24	79.78
5.25	80.71
5.26	79.68
5.27	77.97
5.28	76.87
5.29	76.23
5.3	75.41
5.38	79.77
5.39	80.03
5.4	80.41
5.71	80.69
5.72	79.62
5.73	79.49
5.74	80.53
5.75	81.12
5.76	81.47
5.77	81.25
5.78	80.8
5.79	81.1
5.8	80.75
5.81	80.86
5.82	81.21
5.83	80.97
5.84	80.81
5.85	79.49
5.86	78.59
5.87	78.26
5.88	76.47
5.89	75.61
5.9	74.26
5.91	71.6
5.92	71.44
5.93	71.38
5.94	71.29
5.95	71.27
5.96	71.33
5.97	71.21
5.98	71.04
5.99	71.15
6	71.51
6.01	72.06
6.02	72.46
6.03	72.09
6.04	71.52
6.05	71.03
6.06	70.67
6.07	70.79
6.08	70.76
6.09	70.07
6.1	70
6.11	70.92
6.12	71.03
6.13	70.31
6.14	69.79
6.15	71.19
6.16	71.56
6.17	70.41
6.18	69.21
6.19	69.14
6.2	69.83
6.21	70.84
6.22	70.65
6.23	71.05
6.24	72.93
6.26	69.77
6.27	69.82
6.28	70
6.29	70.27
6.3	70.54
6.31	71.08
6.32	71.51
6.33	71.86
6.34	72.38
6.35	72.71
6.36	72.75
6.37	72.66
6.38	72.01
6.39	70.49
6.4	69.83
6.41	69.77
6.42	71.5
6.43	71.37
6.44	80.68
6.45	79.11
6.46	75.96
6.47	74.85
6.48	73.68
6.49	67.97
6.5	66.88
6.51	66.55
6.52	66.54
6.53	66.53
6.54	72.62
6.55	72.57
6.56	69.67
6.57	67.82
6.58	64.39
6.59	66.46
6.6	66.61
6.63	90.59
6.64	90.01
6.65	89.85
6.66	89.79
6.67	89.79
6.68	90.21
6.69	90.29
6.7	89.52
6.71	88.25
6.72	85.78
6.76	68.2
6.77	66.05
6.78	65.07
6.79	65.49
6.8	67.43
6.81	72.07
6.82	73.2
6.83	76.43
6.84	78.15
6.85	77.92
6.86	76.59
6.87	76.3
6.88	75.78
6.89	73.95
6.9	73.23
6.91	72.64
6.92	71.94
6.93	71.92
6.94	71.07
7.11	80.12
7.12	78.1
7.13	76.51
7.14	75.14
7.15	73.91
7.16	73.28
7.17	73.03
7.18	73.05
7.19	72.83
7.2	69.94
7.21	69.41
7.22	71.66
7.23	73.36
7.24	73.73
7.25	73.91
7.26	76.62
7.27	77.7
7.28	79.51
7.29	81.06
7.3	82.44
7.31	84.07
7.32	85.4
7.33	88
7.34	90.36
7.35	92
7.36	93.33
7.37	93.91
7.38	93.85
7.39	92.69
7.4	92.18
7.56	79.77
7.57	78.86
7.58	77.75
7.59	77.54
7.6	77.71
7.61	77.51
7.62	78.16
7.63	79.95
7.74	74.37
7.75	73.51
7.76	72.74
7.77	72.72
7.78	71.57
7.79	72.11
7.8	75.77
7.81	76.28
7.82	78.77
7.83	80.25
7.84	77.08
7.85	74.92
7.86	74.14
7.87	75.28
7.88	73.94
8.3	80.8
8.31	81.13
8.32	81.2
8.33	77.95
8.34	77.14
8.35	75.76
8.36	74.27
8.37	73.19
8.38	72.64
8.39	71.83
8.4	70.36
8.41	68.82
8.42	67.6
8.43	67.78
8.44	68.86
8.45	70.49
8.46	72
8.47	68.74
8.48	67.61
8.49	67.93
8.5	75.89
8.51	76.88
8.52	76.78
8.53	77.6
8.54	77.64
8.55	76.26
8.56	74.69
8.57	70.96
8.58	66.09
8.59	65.42
8.96	82.49
8.97	81.93
8.98	81.27
8.99	81.53
9	81.79
9.01	80.91
9.02	80.96
9.03	81.6
9.04	81.45
9.05	80.77
9.06	80.26
9.07	79.76
9.08	79.09
9.09	78.58
9.23	79.58
9.24	79.09
9.25	78.9
9.26	79.3
9.27	79.57
9.28	79.35
9.29	78.74
9.39	79.63
9.4	80.38
9.41	80.92
9.42	80.3
9.43	79.77
9.44	79.18
9.45	78.62
9.46	78.3
9.47	78.12
9.48	78.08
9.49	77.87
9.5	77.46
9.51	77.34
9.52	77.21
9.53	76.97
9.54	76.77
9.55	76.38
9.56	76.06
9.6	66.31
9.61	67.07
9.62	66.89
9.63	68.62
9.64	72.77
9.65	69.1
9.66	66.36
9.67	66.06
9.68	65.33
9.69	65.3
9.7	66.07
9.71	66.07
9.72	70.39
9.73	70.59
9.74	70.42
10.01	90.68
10.02	88.49
10.03	85.83
10.04	83.71
10.05	81.63
10.06	80.72
10.07	78.85
10.08	77.59
10.16	139.79
10.17	130.38
10.2	132.72
10.21	133.65
10.22	131.48
10.48	75.5
10.49	76.41
10.5	77.87
10.51	74.99
10.52	74.44
10.53	74.81
10.54	74.89
10.55	75.39
10.56	76.14
10.57	76.66
10.58	76.4
10.59	76.09
10.6	76.53
10.61	76.57
10.62	76.35
10.63	76.89
10.64	76.83
10.65	76.36
10.71	76.95
10.72	77.04
10.73	75.84
10.74	75.35
10.75	75.73
10.76	75.36
10.77	75.53
10.78	75.04
10.79	74.3
10.8	74.28
10.81	71.42
10.82	70.67
10.83	70.45
10.84	71.14
10.85	71.08
10.86	69.17
10.87	70.29
10.88	70.86
11.67	83.49
11.68	84.43
11.69	85.93
11.7	87.16
11.71	87.88
11.72	87.42
11.73	86.22
11.74	85.29
11.75	84.73
11.76	84.89
11.77	87.81
11.78	87.27
11.79	87.64
11.8	87.86
11.92	76.66
11.93	75.49
11.94	75.3
11.95	76.38
11.96	76.27
11.97	75.71
11.98	75.71
11.99	74.99
12	75.37
12.01	68.67
12.02	67.36
12.03	59.98
12.1	75.35
12.11	75.3
12.12	75.46
12.13	77.38
12.14	77.27
12.15	75.96
12.16	76.1
12.17	75.69
12.18	75.19
12.25	78.66
12.26	79.94
12.27	80.38
12.28	81.63
12.29	82.85
12.3	83.14
12.31	83.32
12.32	83.14
12.33	82.91
12.34	81.92
12.35	79.06
12.36	77.51
13.19	115.38
13.2	115.47
13.21	115.44
13.22	117.19
13.3	62.54
13.31	62.57
13.32	62.2
13.76	59.72
13.77	60.36
13.78	60.12
13.86	82.26
13.87	82.75
13.88	82.33
13.89	98.62
13.9	99.04
13.91	98.7
13.92	99.75
13.93	101.9
13.94	100.38
14.19	55.47
14.2	55.52
14.21	55.33
14.23	93.69
14.24	95.29
14.25	94.98
14.26	96.13
14.27	96.44
14.28	96.03
14.29	96.25
14.3	96.36
14.31	95.33
14.32	94.26
14.33	93.43
14.34	93.21
14.35	94.01
14.36	94.83
14.37	95.44
14.38	96.32
14.39	96.6
14.4	96.16
14.41	95.76
14.42	95.75
14.43	95.99
14.44	96.41
14.45	96.76
14.46	96.77
14.47	96.66
14.48	96.61
14.49	96.46
14.5	95.96
14.51	96.05
14.52	97.86
14.53	98.06
14.54	97.11
14.55	96.98
14.56	97.9
14.57	98.73
14.58	100.98
14.59	101.48
14.6	98.09
15.6	65.4
15.61	65.55
15.62	68.38
15.63	71.94
15.64	72.93
15.65	71.85
15.66	71.38
15.67	70.58
15.68	70.15
15.69	71.78
15.7	72.45
15.71	72.79
15.72	72.11
15.73	71.55
15.74	71.18
15.75	72.79
15.76	73.83
15.77	72.74
15.78	65.93
15.79	69.99
15.8	74.29
15.81	75.55
15.82	76.11
15.83	73.03
15.84	63.99
15.85	60.88
15.86	63.73
15.87	67.72
15.88	71.58
15.89	67.52
16.29	97.44
16.3	97.2
16.31	95.06
16.32	98.71
16.33	63.93
16.34	63.79
16.5	66.04
16.51	66.83
16.52	67.24
16.53	68.89
16.54	68.94
16.55	67.96
16.56	67.77
16.57	67.69
16.58	68.49
16.59	68.52
16.6	68.51
16.61	67.79
16.62	67.81
16.63	63.63
16.64	62.91
16.65	63.84
16.66	63.86
16.67	63.75
17.02	78.55
17.03	79.28
17.04	78.92
17.05	77.81
17.06	77.27
17.07	77.52
17.08	77.16
17.09	76.8
17.1	76.55
17.11	74.93
17.12	74.23
17.13	73.38
17.14	67.29
17.15	74.63
17.16	74.25
17.17	75.3
17.18	76.4
17.19	76
17.2	75.02
