time	f0
0.225	181.75
0.235	166.89
0.245	195.01
0.255	194.52
0.265	198.6
0.275	201.52
0.285	204.93
0.295	212.61
0.305	218.89
0.315	221.84
0.325	220.1
0.335	217.78
0.345	218.55
0.355	220.02
0.365	220.98
0.375	222.9
0.385	222.59
0.395	222.66
0.405	222.69
0.415	222.18
0.425	220.02
0.435	217.91
0.445	219.59
0.455	222.37
0.465	222.29
0.475	222.38
0.485	244.42
0.495	226.73
0.505	225.63
0.515	223.35
0.525	222.56
0.535	219.77
0.545	214.32
0.555	207.76
0.565	207.18
0.575	198.3
0.585	195.78
0.595	191.88
0.605	192.3
0.615	187.63
0.625	180.77
0.635	190.44
0.645	186.23
0.655	179.39
0.665	174.88
0.675	170.54
0.685	166.7
0.695	164.54
0.705	155.55
0.715	158.58
0.725	154.27
0.735	151.5
0.745	139.02
0.755	139.03
0.765	147.28
0.775	144.27
0.785	146.18
0.795	145.46
0.805	143.05
0.815	140.58
0.825	143.87
0.835	138.15
0.845	149.65
0.855	163.82
0.865	163.42
0.875	167.65
0.885	171.63
0.895	166.78
0.905	175.33
0.915	175.03
1.065	249.33
1.075	224.77
1.085	227.21
1.095	224.61
1.105	223.37
1.115	213.99
1.125	208.31
1.135	203.93
1.145	194.41
1.155	194.08
1.165	187.37
1.175	175.24
1.185	177.14
1.195	160.69
1.205	148.43
1.215	155.12
1.225	181.02
1.235	180.23
1.245	191.42
1.255	197.46
1.385	214.91
1.395	216.38
1.405	220.84
1.415	225.66
1.425	223.4
1.435	220.54
1.445	220.28
1.455	219.89
1.465	217.75
1.475	217.3
1.485	216.9
1.495	220.88
1.505	221.86
1.565	217.23
1.575	200.9
1.585	196.94
1.595	194.76
1.605	193.95
1.615	192.11
1.625	186.31
1.635	188.7
1.645	193.67
1.655	191.14
1.665	185.14
1.675	184.68
1.685	175.25
1.695	176.48
1.705	174.46
1.715	179.21
1.725	171.12
1.735	173.56
1.745	168.3
1.755	178.79
1.765	168.6
1.775	170.36
1.785	172.37
1.795	172.86
1.805	175.89
1.815	171.14
1.825	171.86
1.835	170.78
1.845	171.86
1.855	168.25
1.865	169
1.875	169.23
1.885	170.19
1.895	174.43
1.905	171.12
1.915	170.52
1.925	170.36
2.325	199.03
2.335	184.44
2.345	182.2
2.355	181.34
2.365	183.24
2.375	179.31
2.385	181.7
2.395	181.86
2.405	187.09
2.415	180.5
2.425	180.9
2.435	182.93
2.445	183.62
2.455	182.41
2.465	181
2.475	181.12
2.485	181.76
2.495	181.2
2.505	181.19
2.515	179.39
2.525	178.13
2.535	177.34
2.545	177.76
2.555	177.22
2.565	178.26
2.575	176.24
2.585	176.04
2.595	175.73
2.605	175.28
2.615	172.93
2.625	173.12
2.635	172.34
2.645	171.55
2.655	173.35
2.665	168.32
2.675	166.01
2.685	163.87
2.695	167.3
2.705	168.6
2.715	166.99
2.725	171.9
2.735	175.76
2.745	182.39
2.755	196.44
2.765	202
2.775	199.55
2.785	200.14
2.795	201.72
2.805	195.92
2.815	188.95
2.825	198.2
2.835	197.04
2.845	196.52
2.855	198.49
2.865	193.19
2.875	187.94
2.885	195.1
2.895	197.94
2.905	214.63
2.915	210.73
2.925	203.37
2.935	205.92
2.945	204.88
2.955	199.47
2.965	196.86
2.975	193.96
2.985	192.29
2.995	190.7
3.005	188.86
3.015	187.06
3.025	186.32
3.035	186.79
3.045	190.11
3.055	193.11
3.065	191.83
3.075	195.7
3.085	188.28
3.095	191.3
3.105	190.61
3.175	237.17
3.185	230.42
3.195	243.18
3.205	241.69
3.215	241.99
3.225	231.07
4.135	186.76
4.145	182.81
4.155	179.85
4.165	177.02
4.175	177.78
4.185	176.48
4.195	175.97
4.205	175.73
4.215	174.8
4.225	172.79
4.235	172.76
4.245	170.92
4.255	171.52
4.265	173.05
4.275	172.21
4.285	173.44
4.295	172.04
4.305	169.56
4.315	170.5
4.325	169.48
4.335	168.58
4.345	170.29
4.355	170.12
4.365	167.35
4.375	168.67
4.385	165.94
4.395	164.56
4.405	163.87
4.415	164.22
4.425	166.43
4.435	166.97
4.445	168.67
4.455	173.09
4.465	179.64
4.475	174.34
4.485	174.19
4.495	171.03
4.505	169.66
4.515	155.46
4.525	161.33
4.535	166.44
4.545	167.82
4.555	167.77
4.565	160.46
4.575	165.05
4.585	166.5
4.595	167.27
4.825	216.43
4.835	186.9
4.845	187.29
4.855	184.53
4.865	187.83
4.875	183.53
4.885	176.93
4.895	179.47
4.905	184.47
4.915	184.97
4.925	181.55
4.935	190.19
4.945	192.74
4.955	193.69
4.965	194.36
4.975	192.73
4.985	190.91
4.995	190.82
5.005	189.11
5.015	188.91
5.025	186.35
5.035	183.82
5.045	181.24
5.055	181.88
5.065	178.92
5.075	176.91
5.085	169.01
5.095	169.06
5.105	168.49
5.115	161.06
5.125	164.55
5.135	161.37
5.145	161.17
5.155	158.44
5.165	159.89
5.175	161.38
5.185	162.18
5.195	161.85
5.205	160.49
5.215	163.23
5.225	158.18
5.235	160.29
5.245	162.6
5.255	156.74
5.355	172.41
5.365	158.64
5.375	159.56
5.385	154.32
5.395	152.13
5.405	150.38
5.415	151.3
5.425	150.82
5.435	147.19
5.445	144.86
5.455	154.66
5.465	161.44
5.475	153.58
5.485	149.6
5.495	152.17
5.505	157.06
5.515	162.35
5.525	168.83
5.535	171.58
5.545	167.06
5.555	169.25
5.565	167.23
5.575	167.09
5.585	169.86
5.595	171.96
5.605	204.75
6.065	189.4
6.075	177.69
6.085	171.41
6.095	166.91
6.105	160.83
6.115	159.23
6.125	167.02
6.135	172.18
6.145	176.05
6.155	172.64
