time	f0
0.099	58.03
0.109	58.07
0.119	58.52
0.129	60.24
0.139	61.65
0.149	62.69
0.239	59.04
0.249	58.33
0.259	56.95
0.269	56.98
0.279	57.69
0.289	61.06
0.319	57.35
0.329	57.45
0.339	57.42
0.349	57.33
0.359	59.08
0.369	59.12
0.379	59.07
0.439	62.05
0.449	62.12
0.459	62.17
0.469	62.29
0.479	62.49
0.489	62.72
0.499	61.07
0.509	61.05
0.519	61.18
0.529	61.23
0.539	62.93
0.549	63.07
0.559	63.16
0.569	63.2
0.579	63.28
0.589	63.08
0.599	62.41
0.609	63.05
0.619	64.21
0.629	64.17
0.639	63.35
0.649	63.37
0.659	63.23
0.669	62
0.679	61.72
0.689	62.3
0.699	64.07
0.709	64.06
0.719	63.03
0.729	62.36
0.739	61.3
0.749	61.15
0.759	61.75
0.769	62.85
0.799	61.86
0.809	59.91
0.819	59.22
0.829	58.85
0.839	57.85
1.059	58.33
1.069	59.66
1.079	59.62
1.499	131.28
1.509	130.9
1.519	126.76
1.529	124.8
1.539	124.36
1.549	123.73
1.559	123.38
1.569	57.96
1.579	57.89
1.589	57.84
1.599	57.79
1.609	57.85
1.619	57.99
1.629	57.69
1.639	57.76
1.649	57.99
1.659	58.03
1.669	57.93
1.679	58.17
1.689	58.44
1.699	58.05
1.809	55.96
1.819	57.66
1.829	58.82
1.839	59.64
1.849	59.18
1.859	59.23
1.929	57.96
1.939	59.26
2.289	97.61
2.299	99.62
2.309	101.65
2.319	102.21
2.329	101.96
2.339	102.45
2.349	103.1
2.359	102.77
2.369	101.77
2.379	100.79
2.389	100.04
2.399	100.02
2.409	100.82
2.419	100.58
2.429	100.39
2.439	100.17
2.449	100.46
2.459	101.01
2.469	101.04
2.479	101.9
2.489	103.45
2.499	103.67
2.509	102.43
2.529	56.66
2.539	57
2.549	57.79
2.559	58.43
2.569	58.32
2.579	57.42
2.589	56.91
2.599	57.13
2.609	57.4
2.619	58.38
2.629	58.36
2.639	58.27
2.679	121.01
2.689	121.29
2.699	121.27
2.709	119.98
3.099	107.8
3.109	108.29
3.119	110.38
3.129	56.55
3.139	56.49
3.149	55.97
3.159	55.17
3.169	53.67
3.179	52.76
3.189	105.96
3.199	105.77
3.209	105.78
3.219	106.89
3.229	109.38
3.349	51.06
3.359	51.45
3.369	51.68
3.379	51.79
3.389	55.61
3.399	56.62
3.409	56.97
3.419	57.17
3.429	57.07
4.759	45.87
4.769	46.37
4.779	47.15
4.789	47.01
4.799	46.33
4.809	47.19
4.819	48
5.069	111.4
5.079	107.51
5.089	107.6
5.099	107.59
5.109	107.71
5.119	110.93
5.129	111.95
5.139	113.66
5.149	115.72
5.159	116.03
5.169	115.73
5.179	115.82
5.189	116.92
5.199	118.13
5.209	117.66
5.219	115.66
5.229	115.76
5.239	118.76
5.249	120.24
5.259	118.55
5.269	117.83
5.279	119.22
5.289	121.19
5.299	124.24
5.309	124.2
5.329	46.21
5.339	47.27
5.349	47.85
5.359	58.16
5.369	58.21
5.379	58.1
5.389	57.89
5.399	57.93
5.409	57.94
5.419	57.87
5.429	57.64
5.439	57.64
5.449	58.26
5.459	58.45
5.469	58.46
5.479	58.26
5.539	58.04
5.549	58.74
5.639	57.12
5.649	56.01
5.999	54.28
6.009	55.23
6.019	57.56
6.719	118.97
6.729	119.12
6.739	118.58
6.749	115.18
6.759	115.04
6.769	111.89
7.709	59.68
7.719	59.06
8.109	59.61
8.119	59.57
8.129	59.36
8.139	59.26
8.149	58.26
8.159	57.98
8.169	57.64
8.479	57.96
8.489	57.93
8.569	53.93
8.579	53.96
8.589	53.94
8.599	53.81
8.609	53.11
8.619	52.36
8.809	51.47
8.819	51.36
8.829	51.39
8.839	51.49
8.849	51.21
8.859	50.61
8.879	97.59
8.889	98.53
8.899	98.61
8.909	99.79
8.919	104.41
8.929	106.42
8.939	110.03
8.949	118.46
8.959	123.07
8.969	123.79
8.979	124.16
8.989	125.02
9.049	107
9.059	106.94
9.069	105.61
9.079	104.66
9.089	105.23
9.099	106.72
9.109	107.51
9.119	106.52
9.129	103.42
9.139	103.33
9.279	52.85
9.289	52.2
9.299	52.04
9.309	52.24
9.319	52.71
9.329	53.06
9.339	53.04
9.349	53.13
9.609	117.03
9.619	114.81
9.629	109.23
9.639	108.5
9.649	108.25
9.659	108.05
9.669	107.33
9.679	107.95
9.689	109.06
9.699	109.81
9.709	108.17
9.719	104.35
9.749	57.1
9.759	57.3
9.769	58.05
9.779	58.4
9.849	101.35
9.859	100.36
9.869	101.43
9.879	103.15
9.889	104.27
9.899	104.39
9.909	104.67
9.919	105.83
9.929	107.75
9.939	110.17
9.949	113.12
9.959	115.48
9.969	117.19
9.979	117.27
9.989	117.16
9.999	117.38
10.009	117.65
10.019	117.39
10.029	75.12
10.039	74.89
10.049	75.71
10.059	58.55
10.069	58.63
10.359	116.73
10.369	116.59
10.379	116.27
10.389	115.31
10.399	114.56
10.409	114.26
10.419	114.21
10.429	114.69
10.439	116.19
10.449	117.59
10.459	117.55
10.469	117.09
10.489	62.84
10.499	61.76
10.509	61.02
10.519	60.14
10.529	59.76
10.539	59.12
10.549	58.9
10.559	59.36
10.569	59.64
10.579	59.63
10.589	59.39
10.599	58.89
10.609	58.57
10.619	58.34
10.629	58.32
10.639	46.19
10.649	45.91
10.659	56.33
10.669	56.83
10.679	57.88
10.689	57.93
10.699	57.59
10.709	57.58
10.719	57.85
10.729	58.02
10.739	57.8
10.749	57.7
10.759	57.72
10.769	57.83
10.779	57.85
10.789	57.93
11.059	134.34
11.069	131.98
11.079	130.31
11.089	128.27
11.099	127.13
11.109	126.66
11.119	125.31
11.269	53.4
11.279	52.56
11.289	52.37
11.299	52.43
11.309	103.78
11.319	103.15
11.329	102.32
11.339	101.69
11.349	101.02
11.359	97.37
11.369	96.33
11.379	97.65
11.389	99.92
11.399	100.81
11.409	100.54
11.419	100.28
11.829	100.71
11.839	102.11
11.849	102.61
11.859	102.14
11.909	71.03
