time	f0
0.552	141.88
0.562	141.51
0.572	152.34
0.582	148.79
0.592	136.56
0.602	144.96
0.612	148.93
0.622	153.08
0.632	149.46
0.642	111.71
0.652	135.41
0.662	128.88
0.672	128.07
0.682	125.98
0.692	123.75
0.702	120.5
0.712	119.61
0.722	123.24
0.732	122.85
0.742	123.81
0.752	120.78
0.762	116.41
0.772	112.96
0.782	112.01
0.792	111.33
0.802	112.5
0.812	106.48
0.822	115.03
0.832	106.06
0.842	103.18
0.852	119.64
0.862	133.6
0.872	136.03
0.882	134.47
0.892	134.81
0.902	134.88
0.912	136.14
0.922	135.97
0.932	136.37
0.942	136.57
0.952	138.96
0.962	139.79
0.972	139.56
0.982	138.67
0.992	136.38
1.002	139.47
1.012	138.52
1.022	136.52
1.032	136.06
1.042	133.99
1.052	133.35
1.062	133.32
1.072	143.11
1.082	135.67
1.092	134.4
1.102	132.74
1.112	132.28
1.122	132.46
1.132	132.01
1.142	131.8
1.152	130.97
1.162	130.98
1.172	130.69
1.182	131.87
1.192	132.16
1.202	133.25
1.212	134.81
1.222	136.09
1.232	137.46
1.242	137.06
1.252	135.1
1.262	134.99
1.272	137.9
1.282	138.28
1.292	138.75
1.302	136.61
1.312	136.4
1.322	140.5
1.332	140.23
1.342	135.87
1.352	135
1.482	130.68
1.492	133.15
1.582	135.41
1.592	122.69
1.602	127.18
1.612	122.85
1.622	122.42
1.632	122.85
1.642	121.18
1.652	120.59
1.662	118.99
1.672	118.87
1.682	117.96
1.692	118.56
1.702	118.71
1.712	117.63
1.722	115.65
1.732	114.11
1.742	114.95
1.752	115.81
1.762	115.31
1.772	114.48
1.782	115.41
1.792	113.73
1.802	111.6
1.812	109.66
1.822	110.44
1.832	117.57
1.842	117.03
1.852	114.37
1.942	138.3
1.952	132.8
1.962	132.69
1.972	133.06
1.982	133.49
1.992	133.29
2.002	131.86
2.012	133.33
2.022	133.33
2.032	132.92
2.042	134.43
2.052	135.08
2.062	135.21
2.072	134.35
2.082	133.21
2.092	132.1
2.102	130.89
2.112	131.34
2.122	129.69
2.132	129.89
2.142	128.9
2.152	127.55
2.162	125.51
2.172	124.88
2.182	124.53
2.192	122.92
2.202	122.04
2.212	124.12
2.222	124.65
2.232	123.61
2.242	123.93
2.252	126.46
