time	f0
0.134	54.57
0.144	59.98
0.154	59.87
0.164	54.49
0.174	54.68
0.184	56.45
0.194	56.33
0.204	55.13
0.214	52.17
0.224	52.01
0.294	50.01
0.304	50.8
0.314	50.65
0.324	50.43
0.334	50.32
0.344	50.13
0.354	49.95
1.014	66.1
1.024	66.01
1.034	65.8
1.044	66.26
1.054	67.25
1.064	67.2
1.174	67.73
1.184	67.79
1.194	67.49
1.204	68.51
1.214	70.4
1.254	95.23
1.264	96.08
1.274	95.75
1.284	96.41
1.294	98.13
1.304	98.25
1.314	98.27
1.324	98.54
1.334	99.32
1.344	101.19
1.354	101.48
1.364	102.12
1.374	103.23
1.384	104.04
1.394	104.49
1.404	103.9
1.414	103.73
1.424	105.12
1.434	105.79
1.444	105.88
1.454	105.66
1.464	105.5
1.474	105.61
1.484	108.85
1.494	111.31
1.504	110.29
1.514	109.43
1.524	109.38
1.534	109.08
1.544	108.48
1.554	107.14
1.564	106.62
1.574	106.67
1.584	106.22
1.594	105.9
1.604	106.48
1.614	107.47
1.624	107.43
1.634	107.78
1.644	107.85
1.654	107.51
1.664	106.85
1.674	106.3
1.684	106.11
1.694	106.5
1.704	106.6
1.714	108.91
1.724	109.79
1.734	111.86
1.964	95.26
1.974	95.01
1.984	94.9
1.994	95.68
2.004	98.92
2.014	99.7
2.024	96.79
2.034	97
2.264	61.55
2.274	60.9
2.284	60.09
2.294	59.02
2.304	59.94
2.364	93.11
2.374	92.65
2.384	91.9
2.654	74.56
2.664	74.92
2.674	76
2.734	51.36
2.744	51.35
2.754	52.32
2.764	53.12
2.774	60.59
2.784	60.54
2.794	59.12
2.804	59.16
2.814	60.99
2.824	61.5
2.834	61.58
2.844	60.54
2.854	60.24
2.864	59.9
2.874	60.05
2.884	60.11
2.894	59.65
2.904	59.27
2.914	59.18
2.934	115.87
2.944	115.37
2.954	112.3
2.964	111.79
2.974	111.85
3.524	69.24
3.534	68.96
3.674	99.16
3.684	99.69
3.694	100
3.704	97.84
3.714	97.39
3.724	97.18
3.734	96.93
3.744	96.74
3.754	96.38
3.764	95.08
3.774	94.37
3.784	94.44
3.794	95.26
3.804	96.79
3.814	96.95
3.824	97.43
3.834	98.92
3.844	97.93
3.854	96.41
3.864	95.83
3.874	95.6
3.884	95.3
3.894	94.8
3.934	102.08
3.944	103.17
3.954	103.57
3.964	103.9
3.974	103.67
3.984	103.1
3.994	102.89
4.004	102.7
4.014	102.07
4.024	101.25
4.034	99.33
4.044	97.77
4.054	49.76
4.064	50.56
4.074	51.22
4.084	51.17
4.094	51.82
4.104	52.62
4.114	51.4
4.124	51.07
4.134	51.34
4.144	51.74
5.234	97.32
5.244	98.5
5.254	99.85
5.264	98.69
5.284	49.87
5.294	70.99
5.304	71.26
5.314	71.94
5.324	72.72
5.334	73.63
5.344	74.29
5.354	74.61
5.364	75.56
5.374	77.42
5.384	78.3
5.394	78.11
5.404	77.73
5.414	77.37
5.424	76.91
5.434	75.93
5.464	67.26
5.474	66.75
5.484	66.31
5.494	66.02
5.504	65.17
5.514	64.46
5.524	63.35
5.534	63.91
5.544	64.57
5.554	64.91
5.564	65.14
5.574	65.6
5.584	67.97
5.594	68.37
5.604	68.15
5.614	67.03
5.624	66.48
5.634	65.61
5.664	64.91
5.674	64.97
5.684	65.09
5.694	65.14
5.704	64.88
5.714	65.03
5.724	65.45
5.734	65.6
5.744	65.61
5.754	65.67
5.764	65.89
5.774	66.02
5.784	66.27
5.794	66.35
5.804	66.1
5.814	65.97
5.824	65.67
5.834	65.64
5.844	66.55
5.854	66.28
5.864	66.24
5.874	66.49
5.884	66.12
5.894	65.99
6.414	50.49
6.424	50.42
6.604	73.31
6.614	73.62
6.624	75.02
6.634	77.06
6.644	77.84
6.654	78.58
6.664	79.43
6.674	80.11
6.684	79.17
6.694	78.34
6.704	78.81
6.714	79.74
6.814	71.28
6.824	71.13
6.834	71.04
6.844	71.22
6.854	71.36
6.864	68.95
6.874	68.88
6.884	68.97
6.894	69.01
6.904	68.94
6.914	68.85
6.924	68.83
6.964	50.16
6.974	50.21
6.984	50.26
6.994	50.14
7.004	49.71
7.014	49.71
7.084	58.89
7.094	59.48
7.104	77.82
7.114	78.8
7.124	80.01
7.134	81.58
7.204	50.51
7.214	50.25
7.224	50.17
7.334	94.04
7.344	95.61
7.354	97.41
7.364	97.54
7.374	97.19
7.384	96.44
7.394	95.5
7.404	94.59
7.414	94.23
7.424	94.48
7.434	95.29
7.444	96.48
7.454	96.92
7.464	97.03
7.474	96.65
7.484	95.93
7.494	95.14
7.504	94.31
7.514	94.71
7.524	95.56
7.534	95.9
7.544	95.22
7.554	91.92
7.564	91.06
7.574	91.14
7.584	92.45
8.014	66.16
8.024	66.37
8.034	78.07
8.044	78.13
8.054	93.73
8.064	92.9
8.074	92.76
8.414	97.15
8.424	96.15
8.434	95.23
8.444	94.31
8.454	94.07
8.464	94.74
8.474	95.42
8.484	95.76
8.494	96.58
8.504	97.13
8.514	96.52
8.524	95.86
8.534	94.7
8.544	93.49
8.554	92.63
8.564	91.87
8.574	91.92
8.584	92.97
8.594	94.57
8.604	95.58
8.614	95.93
8.624	94.74
