time	f0
0.39	127.63
0.4	128.6
0.41	125.46
0.42	121.66
0.43	121.06
0.44	119.8
0.45	119.11
0.46	117.99
0.47	117.1
0.48	116.28
0.49	114.62
0.5	113.73
0.51	112.2
0.52	111.99
0.53	111.75
0.54	110.35
0.55	110.03
0.56	109.23
0.57	109.17
0.58	108.74
0.59	107.65
0.6	107.71
0.61	107
0.62	106.48
0.63	105.44
0.64	105.01
0.65	105.86
0.66	106.37
0.67	108.46
0.68	108.84
0.69	108.78
0.7	106.35
0.71	105.73
1.71	112.73
1.72	119.07
1.73	119.24
1.74	127.3
2.4	130.48
2.41	129.45
2.42	134.76
2.43	131.86
2.44	128.72
2.55	112.76
2.56	112.88
2.57	111.06
2.58	107.54
2.59	105.45
2.6	101.76
2.61	97.51
2.62	96.87
2.63	96.67
2.64	108.58
2.65	112.78
2.66	110.89
2.67	111.19
2.68	110.01
2.69	109.24
2.7	110.2
2.71	111.09
2.72	112.49
2.73	117.19
2.74	119.89
2.75	124.03
2.93	83.62
2.94	104.13
2.95	99.5
2.96	104.7
2.97	113.18
2.98	111.08
2.99	120.39
3	122.15
3.01	120.57
3.6	104.16
3.61	110.33
3.62	110.55
3.63	108.3
3.64	107.8
3.65	106.72
3.66	106.72
3.67	106.93
3.68	107.87
3.69	105.74
3.7	106.72
3.71	107.08
3.72	105.82
3.73	102.38
3.74	97.62
3.75	91.64
3.76	89.56
3.77	91.02
3.78	93.02
3.79	98.98
3.8	103
3.81	106.09
3.82	107.55
3.83	106.45
3.84	107.54
3.85	110.99
3.86	111.35
3.87	109.05
4.01	119.63
4.02	119.86
4.03	117.59
4.04	115.49
4.05	114.21
4.06	108.87
4.07	107.13
4.08	108
4.09	106.41
4.1	107.11
4.11	103.64
4.12	103.59
4.13	102.54
4.14	103.17
4.15	111.34
4.16	112.6
4.17	113.81
4.18	112.98
4.19	111.5
4.2	112.09
4.21	114.5
4.22	117.07
4.23	118.19
4.24	118.44
4.25	118.55
4.26	118.58
4.27	118.96
4.28	120.81
4.29	121.46
4.3	122.57
4.31	122.58
4.43	137.5
4.44	117.08
4.45	119.94
4.46	112.77
4.47	115.31
4.48	113.52
4.49	115.69
4.5	119.34
4.51	120.08
4.52	120.57
4.53	116.67
4.54	113.39
4.55	113.26
4.56	112.51
4.57	113.04
4.58	112.48
4.59	112.5
4.6	112.48
4.61	112.53
4.62	112.24
4.63	111.07
4.64	110.32
4.65	109.51
4.66	109.01
4.67	109.44
4.68	109.68
4.69	110.16
4.7	110.27
4.71	109.82
4.72	110.04
4.73	110.35
4.74	113.1
4.75	112.41
4.76	112.59
4.77	113.03
4.78	112.89
4.79	112.58
4.8	111.9
4.81	110.9
4.82	112.98
4.83	112.95
4.84	115.15
4.85	115.9
4.86	116.53
4.87	124.64
4.88	123.9
4.89	123.31
4.9	127.22
4.91	134.03
4.92	136.85
4.93	139.51
4.94	142.76
4.95	145.47
4.96	145.02
4.97	146.77
4.98	148.47
4.99	148.16
5	147.97
5.01	148.77
5.02	148.44
5.03	147.77
5.04	148.08
5.05	147.74
5.06	146.08
5.07	143.11
5.08	141.18
5.09	138.93
5.1	136.34
5.11	133.36
5.12	132.66
5.13	122.61
5.14	123.33
5.15	122.61
5.16	121.75
5.17	120.82
5.18	120.54
5.19	120.38
5.2	120.17
5.21	121.1
5.22	123.05
5.23	120.47
5.24	122.06
5.25	123.9
5.26	124.43
5.27	125.49
5.28	120.83
5.29	126.18
5.3	123.45
5.31	122.04
5.32	120.64
5.33	119.55
5.34	121.64
5.35	120.88
5.55	112.88
5.56	112.11
5.57	114.06
5.58	115.74
5.59	116.42
5.6	118.32
5.61	121.28
5.62	120.37
5.63	119.82
5.64	120.57
5.65	121.6
5.66	121.63
5.67	121.14
5.68	119.58
5.69	118.28
5.7	117.98
5.71	116.39
5.72	116.19
5.73	114.42
5.74	113.33
5.75	110.42
5.76	115.23
5.77	109.18
5.78	114.9
5.79	111.94
5.91	131.58
5.92	125.92
5.93	121.64
6.63	130.19
6.64	128.71
6.65	128.39
6.66	126.25
6.67	126.32
6.68	129.05
6.69	129.48
6.77	130.07
6.78	127.8
6.79	128.7
6.8	105.36
6.81	110.31
6.82	106.7
6.83	106.74
6.84	118.58
6.85	101.56
7	115.22
7.01	107.29
7.02	109.76
7.03	102.18
7.04	104.67
7.05	105.96
7.06	109.5
7.07	125.69
7.18	111.17
7.19	109.15
7.2	113.27
7.21	107.52
7.22	111.48
7.23	108.66
7.24	109.19
7.25	105.61
7.26	103.91
7.27	103.79
7.28	105.44
7.29	93.61
7.3	91.22
9.19	115.42
9.2	117.84
9.21	117.41
9.22	111.95
9.23	109.85
9.24	109.81
9.25	110.68
9.26	111.23
9.27	111.79
9.28	112.28
9.29	112.25
9.3	110.77
9.31	109.47
9.32	107.68
9.33	111.79
9.34	111.19
9.35	111.98
9.36	112.72
9.48	133.88
9.49	132.89
9.5	132.66
9.51	132.98
9.52	134.68
9.53	136.8
9.54	137.88
9.55	139.08
9.56	138.9
9.57	137.38
9.58	136.24
9.59	135.09
9.6	136.84
9.61	135.36
9.62	133.32
9.63	134.26
9.64	138.54
9.65	134.95
9.66	136.46
9.82	125.29
9.83	126.22
9.84	136.36
9.85	135.79
9.86	133.68
9.87	122.07
9.88	126.45
9.89	127.56
9.9	111.32
9.91	110.06
9.92	109.04
9.93	110.98
9.94	130.93
9.95	106.54
9.96	109.24
9.97	105.53
9.98	112.02
9.99	105.59
10	110.92
10.01	120.91
10.02	109.79
10.03	111.96
10.04	113.54
10.05	111.03
10.06	111.15
10.07	111
10.08	109.24
10.09	109.3
10.1	110.06
10.11	105.32
10.12	105
10.13	103.14
10.66	115.35
10.67	114.61
10.68	121.63
10.69	121.2
10.7	128.22
10.71	120.19
10.72	119.03
10.73	121.68
10.74	123.01
10.75	130.69
10.76	128.19
10.77	131.23
10.78	130
10.79	130.05
10.8	127.07
10.81	127.48
10.82	138.14
10.83	132.49
10.84	129.8
10.85	127.06
10.86	127.82
10.87	128.1
10.88	132.16
10.89	134.59
10.9	139.68
10.91	125.42
10.97	128.95
10.98	105.71
10.99	108.97
11	111.69
11.01	114.89
11.02	114.29
11.03	119.09
11.04	120.69
11.05	121.82
11.06	122.58
11.07	123.88
11.08	122.19
11.09	126.53
11.1	105.92
11.11	116.49
11.12	108.89
11.13	112.45
11.28	132.88
11.29	108.07
11.3	114.45
11.31	116.03
11.32	114.01
11.33	113.58
11.34	113.68
11.35	113.23
11.36	115.34
11.37	110.11
11.38	107.1
11.49	116.59
11.5	116.7
11.51	127.98
11.52	107.24
11.53	106.71
11.54	107.92
11.55	113.52
11.56	122.52
11.57	126.86
11.58	128.69
11.59	129.49
11.6	130.54
11.61	130.63
11.62	129.58
11.63	129.16
11.64	128.87
11.65	129.21
11.66	136.23
11.67	128.87
11.73	103.08
11.74	101.88
11.75	106.21
11.76	108.55
11.77	110.96
11.78	117.48
11.79	121.38
11.86	133.38
11.87	116.84
11.88	117.8
11.89	118.22
11.9	123.67
11.91	105.22
11.97	115.27
11.98	114.45
11.99	112.79
12	112.52
12.01	113.71
12.02	114.68
12.03	116.11
12.04	116.64
12.05	114.13
12.06	114.69
12.07	115.72
12.08	116.2
12.09	133.85
12.1	134.37
12.11	133.54
12.12	130.52
12.13	131.86
12.14	132.34
12.15	132.39
12.16	134.73
12.17	136.64
12.33	133.22
12.34	132.78
12.35	132.41
12.36	132.21
12.37	132
12.38	131.25
12.39	131.18
12.4	130.97
12.41	131.44
12.42	131.81
12.43	133.12
12.44	134.77
12.45	136.37
12.46	137.83
12.47	139.8
12.48	141.4
12.49	142.6
12.5	142.69
12.51	141.77
12.52	141.44
12.53	143.4
12.54	144.92
12.55	146.09
12.56	146.46
12.57	146.2
12.58	143.37
12.59	146.62
12.6	147.32
12.61	149.13
12.62	150.52
12.63	151.26
12.64	150.09
12.65	149.61
12.66	149.14
12.67	147.94
12.68	146.61
12.69	147.22
12.7	142.41
12.71	142.15
12.72	141.66
12.73	140.1
12.74	133.62
12.75	132.54
12.76	120.94
12.77	126.84
12.78	130.31
12.79	135.95
12.82	76.73
12.83	91.74
12.84	107.2
12.85	107.96
12.86	114.24
12.87	114.73
12.88	117.43
12.89	117.76
12.9	118.59
12.91	122.3
12.92	119.22
12.93	120.63
12.94	118.78
12.95	119.3
12.96	121.81
12.97	120.63
12.98	118.75
13.86	111.02
13.87	114.84
13.88	116.96
13.89	116.63
13.9	115.19
13.91	107.2
13.92	115.93
13.93	115.1
13.94	115.05
13.95	116.39
14.03	119.26
14.04	126.75
14.05	126.76
14.06	127.61
14.12	96.22
14.13	96.75
14.14	96
14.15	98.01
14.16	96.27
14.17	99.64
14.18	99.24
14.19	109.88
14.2	109.99
14.21	108.98
14.22	108.57
14.23	109.65
14.24	110.08
14.25	111.78
14.26	113.06
14.27	119.32
14.28	121.16
14.29	124
14.3	126.61
14.31	127.75
14.32	126.68
14.33	125.42
14.34	126.67
14.35	126.75
14.36	126.17
14.37	129.06
14.38	127.01
14.39	123.14
14.4	123.93
14.41	122.63
14.42	121.44
14.43	120.5
14.44	119.18
14.45	119.34
14.46	118.69
14.5	129.91
14.51	120.09
14.52	119.47
14.53	120.58
14.54	118.11
14.55	116.33
14.56	115.06
14.57	119.95
14.58	111.55
14.59	116.85
14.6	113.31
14.61	116.7
14.62	117.24
14.63	116.55
14.64	116.61
14.65	116.75
14.66	118.39
14.67	119.23
14.68	119.98
14.69	119.89
14.7	120.26
14.71	120.48
14.72	121.56
14.73	122.69
14.74	123.01
14.75	124.6
14.76	124.77
14.77	123.84
14.78	125.28
14.79	122.12
14.8	108.14
14.81	104.71
14.82	104.31
14.83	113.5
14.84	111.25
14.85	112.83
14.86	110.35
14.87	111.03
14.88	107.9
14.89	107.04
14.9	97.62
14.91	96.1
14.92	94.02
14.93	93.41
14.94	91.43
14.98	138.88
14.99	138.14
15	124.59
15.01	119.06
15.02	117.67
15.03	117.07
15.04	115.32
15.05	113.73
15.06	112.74
15.07	111.48
15.08	110.87
15.09	111.23
15.1	110.35
15.11	107.33
15.12	105.72
15.13	103.08
15.14	93.76
15.15	92.83
15.16	85.45
15.84	110.5
15.85	105.71
15.86	103.65
15.87	106.61
15.88	119.03
15.89	118
15.9	121.84
15.99	124.27
16	115.49
16.01	112.33
16.02	103.92
16.03	106.78
16.04	114.03
16.05	106.51
16.06	110.3
16.11	111.47
16.12	107.58
16.18	115.91
