time	f0
0.37	162.79
0.38	162.1
0.48	160.72
0.49	159.61
0.5	160.41
0.51	162.73
0.52	160.41
0.56	105.08
1.07	131.71
1.08	135.08
1.09	137.65
1.1	139.01
1.11	136.25
1.12	131.97
1.13	135.98
1.14	134.54
1.15	133.97
1.16	139.25
1.17	135.77
1.18	135.45
1.19	133.02
1.2	133.36
1.21	132.57
1.22	132.91
1.23	130.54
1.24	132.57
1.25	130.86
1.26	134.13
1.27	123.01
1.28	127.07
1.29	130.74
1.3	135.4
1.31	132.04
1.32	123.39
1.33	123.67
1.34	122.27
1.35	121.31
1.36	121.53
1.37	120.92
1.38	120.22
1.39	120.91
1.4	120.47
1.41	119.29
1.42	118.8
1.43	119.23
1.44	122.75
1.45	124.81
1.46	127.34
1.47	128.78
1.48	130.08
1.49	130.05
1.5	129.97
1.51	130.42
1.52	129.82
1.53	127.79
1.54	126.26
1.55	122.89
1.56	118.84
1.57	117.12
1.58	115.96
1.59	114.79
1.6	114.51
1.61	114.59
1.62	113.71
1.63	113.64
1.64	113.23
1.65	113.06
1.66	113.2
1.67	113.66
1.68	113.87
1.69	114.24
1.7	114.36
1.71	113.74
1.72	113.99
1.73	113.47
1.74	113.81
1.75	120.98
1.79	113.39
1.8	112.38
1.81	113.94
1.82	115.3
1.83	113.89
1.84	114.28
1.85	113.73
1.86	114.53
1.87	115.06
1.88	115.01
1.89	114.63
1.9	114.38
1.91	114.35
1.92	114.24
1.93	114.8
1.94	114.8
1.95	115.42
1.96	115.25
1.97	115.16
1.98	115.39
1.99	115.53
2	115.02
2.01	114.82
2.02	114.59
2.03	114.17
2.04	113.27
2.05	113.29
2.06	110.53
2.07	108.7
2.08	109.08
2.09	107.38
2.1	111.07
2.11	106.69
2.12	111.18
2.13	109.9
2.14	109.97
2.15	109.24
2.16	109.74
2.17	109.56
2.18	111.14
2.19	111.32
2.2	110.94
2.21	106.38
2.22	106.44
2.23	110.54
2.24	110.96
2.25	109.94
2.26	109.43
4.89	103.49
4.9	103.23
4.91	103.05
4.92	108.52
4.93	107.59
4.94	117.03
4.95	109.81
4.96	112.81
4.97	113.02
4.98	119.19
4.99	116.21
5	114.37
5.01	117.97
5.02	121.89
5.03	121.08
5.04	119.09
5.38	127.48
5.39	127.66
5.4	128.74
5.41	129.05
5.42	128.98
5.43	129.61
5.44	128.93
5.45	129.42
5.46	130.5
5.47	129.84
5.48	128.78
5.49	128.35
5.5	128.9
5.51	129.24
5.52	128.18
5.53	128.83
5.54	128.28
5.55	127.32
5.58	136.39
5.59	131.63
5.6	129.32
5.61	129.24
5.62	126.82
5.63	127.09
5.64	126.05
5.65	118.27
5.66	121.47
5.67	121.98
5.68	121.08
5.69	120.16
5.7	116.6
5.71	116.05
5.72	119.36
5.73	122.51
5.74	118.49
5.75	115.21
5.76	116.2
5.77	117.85
5.78	114.51
5.79	114.84
5.8	116.4
5.81	115.24
5.82	116.03
5.83	110.02
5.84	122.17
5.85	120.82
5.86	119.71
5.87	119.52
5.88	119.75
5.89	120.73
5.9	120.87
5.91	121.12
5.92	120.91
