time	f0
0.52	230.91
0.53	229.04
0.54	231.88
0.55	232.78
0.56	230.45
0.57	228.38
0.58	228.45
0.59	224.95
0.6	218.28
0.61	216.3
0.62	214.07
0.63	213.34
0.64	210.51
0.65	204.42
0.66	209.83
0.67	209.43
0.96	284.05
0.97	279.8
0.98	289.8
0.99	303.81
1	296.35
1.05	322.6
1.06	370.2
1.07	339.94
1.08	342.69
1.09	287.39
1.1	286.39
1.11	277.99
1.12	277.26
1.23	300.51
1.24	254.98
1.25	248.2
1.26	248.55
1.27	245.69
1.28	247.12
1.29	243.05
1.3	243.99
1.31	239.53
1.32	234.79
1.33	234.17
1.34	235.21
1.35	230.09
1.36	221.76
1.37	227.16
1.38	222.78
1.39	226.53
1.4	218.22
1.41	183.08
1.42	250.55
1.43	247.11
1.44	239.18
1.47	221.84
1.48	225.49
1.53	294.67
1.54	260.35
1.55	250.32
1.56	243.84
1.57	241.63
1.58	241.8
1.59	241.44
1.6	243.91
1.61	243.63
1.62	248.94
1.63	244.36
1.64	243.49
1.65	239.38
1.75	285.08
1.76	249.3
1.77	241.28
1.78	236.81
1.79	235
1.8	231.19
1.81	228.19
1.82	229.4
1.83	229.95
1.84	227.6
1.85	227.53
1.86	227.37
1.87	224.36
1.88	221.02
1.89	226.76
1.9	221.75
1.91	239.2
1.92	236.78
1.93	229.59
1.94	225.64
1.95	223.43
1.96	220.23
1.97	219.95
1.98	221.15
1.99	222.9
2	229.16
2.01	225.4
2.02	228.7
2.03	227.18
2.04	230.7
2.05	228.39
2.06	231.66
2.07	233.57
2.08	231.28
2.09	228.21
2.1	228.7
2.11	227.29
2.12	227.13
2.13	226.3
2.14	226.96
2.15	225.76
2.16	227.24
2.17	230.48
2.18	230.22
2.19	243.62
2.2	222.04
2.21	228.48
2.22	229.63
2.23	224.94
2.24	224.21
2.25	227.96
2.26	225.96
2.27	227.03
2.28	225.41
2.29	222.91
2.3	223.7
2.31	225.7
2.32	225.73
2.33	225.77
2.34	226.34
2.35	225.34
2.36	225.94
2.37	227.03
2.38	227.54
2.39	228
2.4	228.29
2.41	228.14
2.42	229.76
2.43	227.43
2.44	232.11
2.45	229.26
2.46	227.84
2.47	227.89
2.48	229.06
2.49	228.86
2.5	241.84
5.64	258.74
5.65	235.8
5.66	237.66
5.67	234.84
5.68	234.04
5.69	232.09
5.7	230.13
5.71	230.97
5.72	228.45
5.73	234.3
5.74	232.26
5.75	231.69
5.76	233.9
5.77	236.79
5.78	235.96
5.79	234.62
5.8	235.73
5.81	235.91
5.82	233.54
5.83	235.79
5.84	228.05
5.85	228.67
5.86	226.79
5.87	226.81
5.88	227.37
5.89	239.96
5.9	228.85
5.91	237.21
5.92	231.17
5.93	234.88
5.94	234.23
5.95	232.89
5.96	232.39
5.97	239.27
5.98	237.43
5.99	236.17
6	235.48
6.01	239.62
6.02	243.21
6.16	285.09
6.17	281.43
6.18	258.25
6.19	255.51
6.2	253.47
6.21	249.93
6.22	247.87
6.23	244.83
6.24	244.42
6.25	243.38
6.26	241.45
6.27	239.31
6.28	236.75
6.29	362.24
6.41	212.72
6.42	215.64
6.43	221.37
6.44	219.67
6.45	221.58
6.46	222.43
6.47	221.86
6.48	222.4
6.49	221.88
6.5	220.71
6.51	221.82
6.52	220.57
6.53	222.45
6.54	221.51
6.55	220.84
6.56	217.74
6.57	219.1
6.58	216.67
6.59	218.17
6.6	207.81
6.61	217.4
6.62	249.84
6.63	233.96
6.64	233.7
6.65	232.05
6.66	231.58
6.67	231.16
6.68	229.14
6.69	223.22
6.7	224.25
6.71	227.18
6.72	225
6.73	224.1
6.74	224.37
6.75	225.61
6.76	226.35
6.77	225.45
6.78	226.33
6.79	225.68
6.8	225.58
6.81	228.63
6.82	229.03
6.83	234.47
6.84	234.19
6.86	234.64
6.87	235.71
6.88	227.14
7.21	335.98
7.32	215.17
7.33	228.49
7.34	231.12
7.35	233.37
7.36	233.94
7.37	230.32
7.38	230.61
7.39	229.36
7.4	226.15
7.41	226.94
7.42	225.6
7.43	222.88
7.44	225.64
