time	f0
0.025	109.61
0.035	101.52
0.045	95.94
0.055	96.84
0.065	92.16
0.075	94.09
0.085	94.16
0.095	93.53
0.105	93.92
0.115	99.36
0.125	99.6
0.135	99.03
0.145	94.04
0.155	89.57
0.165	83.64
0.255	164.04
0.265	162.98
0.295	95.37
0.305	98.76
0.315	91.69
0.325	171.75
0.335	164.9
0.345	163.73
0.355	90.04
0.365	89.85
0.375	90.18
1.185	116.1
1.195	116.79
1.205	119.92
2.875	107.25
2.885	107.61
2.895	105.68
2.905	104.91
2.915	103.31
2.925	102.31
2.935	100.96
2.945	99.67
2.955	98.64
2.965	96.85
2.975	96.36
2.985	95.82
2.995	95.09
3.005	93.14
3.015	91.47
3.025	90.23
3.035	88.78
3.045	87.39
3.055	87.57
3.065	86.81
3.135	94.28
3.145	89.32
3.155	88.73
3.165	88.02
3.175	89.63
3.185	90.44
3.195	88.61
3.205	95.57
3.215	94.83
3.225	93.05
3.235	82.68
3.245	93.56
3.255	94.69
3.265	94.62
3.275	81.68
3.285	86.22
3.295	83.81
3.305	85.64
3.315	84.15
3.325	81.91
3.335	82.93
3.365	92.27
3.375	93.47
3.385	91.11
3.395	88.45
3.405	88.46
3.415	86.77
3.425	84.89
3.435	81.84
3.445	87.89
3.455	90.89
3.465	94.06
3.475	97.19
3.485	98.48
3.495	98.31
3.505	98.43
3.515	98.13
3.525	98.28
3.535	98.62
3.625	138.9
3.635	129.35
3.645	129.46
3.655	129.16
3.665	127.49
3.675	126.87
3.685	132.4
5.135	87.12
5.145	87.22
5.155	90.21
5.165	91.6
5.175	90.56
5.185	90.45
5.195	92.3
5.205	90.98
5.215	90.93
5.225	92.1
5.235	91.07
5.245	91.04
5.255	90.91
5.285	97.09
5.295	97.41
5.305	94.83
5.315	94.58
5.325	95.47
5.335	91.91
5.345	89.32
5.355	89.31
5.365	88.53
5.375	87.94
5.385	87.95
5.395	88.63
5.405	88.37
5.415	87.18
5.425	90.21
5.435	91.31
5.445	95.65
5.455	96.98
5.465	96.09
5.475	93.51
5.485	92.97
5.495	93.03
