time	f0
0.038	119.8
0.048	121.5
0.058	124
0.068	124.4
0.198	60.96
0.208	60.21
0.218	60.19
0.728	46.73
0.738	55.25
0.748	55.32
0.938	67.06
0.948	66.94
0.958	66.55
0.968	66.16
1.238	51.83
1.248	51.78
1.258	51.53
1.268	56.12
1.278	55.75
1.288	55.96
1.298	56.51
1.308	55.95
1.318	55.03
1.328	54.57
1.338	54.11
1.348	54.31
1.358	54.8
1.368	54.5
1.378	54.14
1.388	54.62
1.398	57.67
1.408	59.3
1.418	59.67
1.428	60.55
1.438	60.55
1.448	59.77
1.458	59.66
1.468	59.56
1.478	57.76
1.488	58.62
1.498	60.06
1.508	59.92
1.558	60.62
1.568	60.59
1.578	60.6
1.588	60.78
1.598	60.3
1.738	121.82
1.748	112.01
1.758	111.68
1.768	125.63
1.778	126.29
1.788	126.19
1.798	126.33
1.808	126.56
1.818	120.22
1.828	120.27
2.128	128.18
2.138	126.02
2.148	123.82
2.158	123.24
2.168	122.98
2.258	123.07
2.268	122.99
2.278	124.72
2.288	124.74
2.298	119.9
2.338	127.07
2.348	125.29
2.358	124.94
2.368	123.69
2.378	126.01
2.388	127.68
2.398	127.77
2.408	126.18
2.418	124.22
2.428	124.13
2.488	60.67
2.498	61.33
2.508	61
2.518	58.98
2.528	59.52
2.538	60.4
2.548	60.62
2.648	62.28
2.658	62.12
2.668	61.55
2.678	60.01
2.688	60
2.698	59.85
2.708	59.88
2.718	57.96
2.828	125.67
2.838	125.36
2.848	124.94
2.858	124.82
2.868	124.69
2.878	124.63
2.888	124.79
2.898	124.78
2.908	123.81
2.918	122.61
2.928	127.62
2.938	128.14
2.948	128.19
