time	f0
0.161	205.26
0.171	237.13
0.181	241.22
0.191	235.22
0.201	232.03
0.211	233.09
0.221	241.57
0.231	236.44
0.241	237.82
0.251	236.63
0.261	239.72
0.271	238.62
0.281	237.77
0.291	238.72
0.301	241.36
0.311	239.88
0.321	239.55
0.331	239.87
0.341	240.81
0.351	239.59
0.361	239.75
0.371	241.76
0.381	241.21
0.391	242.04
0.401	241.99
0.411	240.83
0.421	242.51
0.431	244.4
0.441	246.2
0.451	247.96
0.461	247.3
0.471	249.24
0.481	248.39
0.491	251.34
0.501	250.49
0.511	251.36
0.521	252.08
0.531	254.11
0.541	256.51
0.551	257.79
0.561	259.22
0.571	261.58
0.581	252.85
0.591	244.46
0.601	230.12
0.611	239.82
0.621	234.88
0.631	244.75
0.641	243.68
0.651	241.69
0.661	233.85
0.671	295.04
0.681	276.95
0.691	257.43
0.701	257.67
0.711	254.02
0.721	262.9
0.731	262.7
0.741	265.39
0.751	248.9
0.761	241.76
0.771	229.19
0.781	232.87
0.791	233.61
0.801	237.77
0.841	230.24
0.851	224.24
1.351	283.79
1.361	272.28
1.371	243.63
1.381	247.03
1.391	234.57
1.401	234.22
1.411	234.45
1.421	235.81
1.431	235.13
1.441	233.99
1.451	236.68
1.461	233.52
1.471	233.03
1.481	232.17
1.491	232.23
1.501	237.46
1.511	239.58
1.521	247.28
1.531	250.31
1.541	255.03
1.551	262.38
1.561	260.47
1.571	260.65
1.581	263.13
1.591	262.17
1.601	261.13
1.611	261.04
1.621	259.08
1.631	261.72
1.641	260.25
1.651	259.39
1.661	260.17
1.671	261.83
1.681	247.97
1.691	272.84
1.701	288.08
1.711	250.4
1.721	250.98
1.731	254.85
1.741	224.68
1.751	223.1
1.781	240.62
1.791	248.63
1.801	266.67
1.811	263.62
1.821	258.26
1.831	259.73
1.841	255.44
1.851	253.7
1.861	252.43
1.871	254.24
1.881	253.65
1.891	247.42
1.901	247.64
1.911	250.94
1.921	251.93
1.931	260.83
1.941	246.31
1.951	237.46
1.961	236.54
2.041	293.03
2.051	229.73
2.061	225.48
2.071	219.66
2.081	213.57
2.091	213.97
2.101	223.56
2.111	221.89
2.121	220.44
2.131	219.73
2.141	224
2.151	221.58
2.161	217.36
2.171	195.96
2.181	210.23
2.191	222.31
2.201	209.04
2.211	209.74
2.221	221.65
2.231	222.8
2.241	223.97
2.421	221.46
2.431	215.89
2.441	214.06
2.451	211.37
2.461	211.85
2.471	212.06
2.481	209.94
2.491	206.14
2.501	204.16
2.511	202.13
2.521	200.59
2.531	198.64
2.541	197.45
2.551	197.22
2.561	196.98
2.571	196.41
2.581	196.47
2.591	193.86
2.601	193.88
2.611	195.37
2.621	197.74
2.631	198.56
2.641	198.91
2.651	199.18
2.661	199.61
2.671	198.56
2.681	195.82
2.691	198.34
2.701	196.6
2.711	196.99
2.721	193
2.731	195.72
2.741	197.06
2.751	196.62
2.761	197.53
2.771	198.49
2.781	196.21
2.791	199.08
2.801	197.01
2.811	280.59
2.821	253.52
2.831	219.38
2.841	220.66
2.851	227.46
2.861	237.95
2.871	230.3
2.881	246.19
2.891	253.19
2.901	220.38
2.911	255.32
2.921	267.97
2.931	262.28
2.941	268.09
2.951	262.2
2.961	264.86
2.971	260.59
2.981	254.76
2.991	260.8
3.011	264.98
3.021	265.02
3.031	269.34
3.041	275.65
3.051	277.79
3.061	308.64
3.071	268.74
3.081	256.86
3.091	252.7
3.101	249.23
3.111	246.55
3.121	242.38
3.131	235.31
3.141	226.63
3.151	221.54
3.161	235.45
3.171	235.14
3.181	219.4
3.191	223.58
3.201	205.77
3.211	226.27
3.221	210.11
3.341	283
3.351	275.53
3.361	229.1
3.371	216.21
3.381	222.38
3.391	219.98
3.401	220.65
3.411	212.33
3.421	214.55
3.431	210.84
3.441	212.36
3.451	206.18
3.461	211.76
3.471	212.07
3.481	219.09
3.491	216.9
3.501	216.18
3.511	216.91
3.521	209.96
3.531	209.8
3.541	217.44
3.551	209.79
3.561	217.84
3.571	225.96
3.581	230.29
3.591	209.26
3.601	211.09
3.611	206.16
3.621	203.42
3.631	204.17
3.641	202.8
3.651	200.86
3.661	199.85
3.671	199.85
3.681	198.34
3.691	196.24
3.701	195.38
3.711	194.04
3.721	192.36
3.731	193.82
3.741	193.89
3.751	193.66
3.761	188.79
3.771	188.76
3.781	196.18
3.791	200.1
3.801	197.6
3.811	197.08
3.821	195.35
3.831	197.82
3.841	199.57
3.851	192.07
3.861	187.77
4.271	222.89
4.281	246.17
4.291	272.27
4.301	240.29
4.311	214.94
4.321	217.94
4.331	217.52
4.341	218.13
4.351	214.48
4.361	214.48
4.371	219.13
4.381	214.85
4.391	216.81
4.401	217.69
4.411	217.67
4.421	219.19
4.431	222.8
4.441	229.31
4.451	223.24
4.461	228.14
4.471	230.07
4.481	231.79
4.491	233.06
4.501	233.98
4.511	231.85
4.521	226.91
4.531	221.51
4.541	223.35
4.551	229.58
4.561	242.12
4.571	256.87
4.581	263.58
4.591	264.13
4.601	264.54
4.611	264.86
4.621	266.06
4.631	261.53
4.641	254.91
4.651	252.24
4.661	249.36
4.671	244.59
4.681	244.95
4.691	230.68
4.701	226.04
4.711	224.14
4.721	220.31
4.731	218.55
4.741	215.28
4.751	215.17
4.761	215.99
4.771	215.39
4.781	215.95
4.791	216.11
4.801	217.67
4.811	217.47
4.821	219.12
4.831	220.43
4.841	222.98
4.851	222.64
4.861	223.24
4.871	225.43
4.881	226.93
4.891	227.6
4.901	228.25
4.911	229.36
4.921	229.16
4.931	230.71
4.941	232.16
4.951	228.81
4.961	228.57
4.971	226.18
4.981	227.2
4.991	223.48
5.001	223.2
5.011	213.16
5.021	191.08
5.031	221.21
5.051	190.18
5.061	211.98
5.071	205.88
5.081	199.62
5.091	201.22
5.101	204.48
5.111	204.42
5.121	209.52
5.131	215.38
5.141	198.24
5.151	197.78
5.161	199.98
5.281	236.05
5.291	227.29
5.301	227.74
5.311	226.63
5.321	228.51
5.331	227.36
5.341	229.73
5.351	228.17
5.361	227.77
5.371	227.87
5.381	227.86
5.391	229.91
5.401	231.88
5.411	234.67
5.421	239.44
5.431	237.93
5.441	243.25
5.451	248.75
5.461	258.45
5.471	260.81
5.481	259.57
5.491	256.76
5.501	255.49
5.511	258.13
5.521	256.14
5.531	260.2
5.541	250.22
5.551	254.67
5.561	254.57
5.571	260.7
5.581	259.78
5.591	254.65
5.601	253.29
5.611	241.74
5.901	189.18
5.911	179.48
5.921	169.53
5.931	172.02
5.941	176.44
5.951	179.4
5.961	187.65
5.971	191.12
5.981	202.41
5.991	208.74
6.001	210.75
6.011	207.51
6.021	227.09
6.031	213.2
6.041	202
6.051	203.8
6.061	200.74
6.071	198.99
6.081	201.38
6.091	204.48
6.101	207.52
6.111	202.84
6.121	203.63
6.131	201.99
6.141	208.31
6.151	208.09
6.161	206.53
6.171	205.08
6.181	203.99
6.191	209.2
6.201	206.07
6.211	210.43
6.341	209.2
6.351	199.56
6.361	203.12
6.371	203.93
6.381	204.24
6.391	200.91
6.401	200.76
6.411	206.02
6.421	204.27
6.441	314.92
6.451	322.38
6.461	299.75
6.471	194.61
6.481	193.17
6.491	205.96
6.501	213.81
6.511	216.5
6.521	211.98
6.531	208.28
6.541	212.17
6.551	206.47
6.561	211.19
6.571	204.43
6.581	201.63
6.591	192.09
6.601	187.85
6.611	183.54
6.621	183.24
6.631	195.24
6.641	191.88
6.651	210.95
6.661	227.1
6.671	225.69
6.681	218.52
6.691	217.05
6.701	214.8
6.711	210.64
6.721	208.86
6.731	205.25
6.741	200.85
6.751	197.68
6.761	200.63
6.771	203.67
6.781	202.55
6.791	205.03
6.801	205.15
6.811	202.79
6.821	202.2
6.831	201.64
6.841	197.63
6.851	194.16
6.861	202.02
6.871	200.81
6.881	200.57
6.891	200.56
6.901	201.06
6.911	204.31
6.921	201.16
6.931	210.58
6.941	216.48
6.951	217.08
6.961	211.77
6.971	206.62
6.981	205.41
6.991	205.03
7.001	207.81
7.011	207.8
7.021	206.33
7.031	205.8
7.041	206.74
7.051	209.85
7.061	221.5
7.071	221.09
7.081	222.32
7.091	225.37
7.101	225.78
7.111	228.23
7.121	231.35
7.131	236.81
7.141	239.2
7.151	250.05
7.161	255.64
7.171	259.16
7.181	253.19
7.191	247.2
7.201	239.93
7.211	251.29
7.221	251.53
7.231	240.37
7.241	248.98
7.251	256.14
7.261	254.19
7.271	255.65
7.281	253.83
7.291	247
7.301	241.32
7.321	171.75
7.331	155.32
7.341	197.4
7.351	207.79
7.361	205.02
7.371	203.9
7.381	206.15
7.391	198.65
7.401	200.45
7.621	264.92
7.631	222.59
7.641	221.33
7.651	218.95
7.661	218.43
7.671	207.45
7.681	208.28
7.691	197.34
7.701	221.91
7.711	222.12
7.721	217.34
7.731	216.88
7.741	218.37
7.751	213.76
7.761	213.45
