time	f0
0.03	53.78
0.05	59.26
0.06	58.46
0.07	54.8
0.08	55.13
0.09	53.53
0.1	63.44
0.11	63.35
0.12	54.15
0.2	59.4
0.21	60.8
0.32	78.26
0.33	77.17
0.34	77.03
0.35	73.41
0.36	69.43
0.37	75.64
0.38	75.95
0.57	55.17
0.7	59.33
0.71	59.24
0.72	115.41
0.73	113.51
0.74	112.11
0.75	111.48
0.76	108.94
0.77	108.4
0.78	113.25
0.79	112.97
0.8	110.61
0.9	126.16
0.91	123.73
0.92	120.18
0.93	117.47
0.94	115.97
1.07	123.37
1.08	120.97
1.09	120.5
1.1	120.06
1.11	113.41
1.12	113.7
1.13	114.71
1.14	117.18
1.15	118.64
1.16	117.69
1.17	115.96
1.18	117.27
1.19	118.57
1.2	59.83
1.21	59.61
1.22	57.91
1.23	58.98
1.25	122.6
1.26	121.63
1.27	119.91
1.28	118.37
1.29	116.78
1.3	115.45
1.31	113.93
1.32	112.71
1.33	111.66
1.34	109.59
1.35	108.45
1.36	107.9
1.37	105.93
1.38	104.47
1.39	105.27
1.4	105.74
1.41	105.23
1.42	104.77
1.46	69.74
1.47	69.84
1.48	67.04
1.49	69.03
1.5	71.09
1.51	70.94
1.52	71.62
1.55	112.22
1.56	110.91
1.57	109.7
1.58	108.36
1.59	107.64
1.6	107.13
1.64	73.67
1.65	73.95
1.66	73.34
1.67	72.49
1.68	71.83
1.69	71.31
1.7	71.12
1.71	71.62
1.72	74.82
1.73	71.14
1.74	69.74
1.75	69.69
1.76	70.48
1.77	72.68
1.78	70.17
1.79	68.9
1.8	69.3
1.81	69.7
1.82	69.74
1.83	70.3
1.84	70.46
1.85	72.9
1.86	72.96
1.87	71.33
1.88	73.23
1.91	109.01
1.92	109.77
1.93	108.93
1.94	105.79
1.95	104.8
1.96	102.54
1.97	100.78
1.98	102.83
1.99	103.04
2	99.16
2.01	99.01
2.02	99.14
2.26	103.05
2.27	102.6
2.28	103.38
2.29	103.69
2.3	104.29
2.31	104.58
2.32	104.97
2.33	105.54
2.34	105.27
2.35	104.93
2.36	104.94
2.37	103.93
2.38	104.16
2.4	71.35
2.41	70.88
2.42	70
2.43	71.35
2.44	71.18
2.45	71.09
2.46	70.37
2.47	70.42
2.48	72.88
2.49	75.4
2.6	105.6
2.61	107.99
2.62	108.63
2.63	108.6
2.64	107.73
2.65	106.2
2.66	105.11
2.67	103.56
2.68	102.34
2.69	101.74
2.7	101.21
2.71	100.92
2.78	56.56
2.79	56.43
2.8	56.52
2.81	56.38
2.91	100.11
2.92	99.63
2.93	100.18
2.94	100.77
2.95	101.6
2.96	102.18
2.97	102.53
2.98	102.58
3.12	103.82
3.13	104.05
3.14	103.65
3.15	104.34
3.16	104.82
3.17	105.05
3.18	105.43
3.19	105.82
3.2	106.39
3.21	106.44
3.22	105.64
3.23	105.72
3.24	106.12
3.25	105.68
3.26	106.38
3.27	107.45
3.28	106.84
3.29	107.55
3.3	106.21
3.45	71.42
3.46	70.51
3.47	69.32
