time	f0
0.385	236.08
0.395	222.46
0.405	221.65
0.415	219.55
0.425	221.15
0.435	218.97
0.445	216.06
0.455	217.78
0.465	215.32
0.475	214.72
0.485	214.67
0.495	213.65
0.505	211.05
0.515	211.28
0.525	211.05
0.535	209.51
0.545	204.51
0.555	201.15
0.565	201.76
0.575	206.11
0.585	206.03
0.595	204.12
0.605	199.93
0.615	195.37
0.625	196.05
0.635	195.37
0.645	191.7
0.655	194.42
0.665	191.72
0.675	194.48
0.685	189.42
0.695	188.23
0.705	191.89
0.715	191.32
0.725	185.04
1.465	219.82
1.475	218.74
1.485	215.02
1.495	216.43
1.505	224.79
1.515	220.02
1.525	215.32
1.535	210.79
1.545	225.89
1.555	219.03
1.565	222.06
1.605	226.52
1.615	211.75
1.625	212.49
1.635	208.13
1.645	202.92
1.655	205.77
1.665	204.02
1.755	251.44
1.765	226.61
1.775	223.5
1.785	223.31
1.795	218.87
1.805	218.96
1.815	214.31
1.825	217.36
1.835	217.29
1.845	219.57
1.855	217.53
1.865	216.47
1.875	223.27
1.975	229.38
1.985	218.72
1.995	218.32
2.005	219.51
2.015	219.36
2.025	221.21
2.035	221.03
2.045	224.2
2.055	214.86
2.065	221.78
2.075	220.07
2.085	220.02
2.145	229.02
2.155	223.42
2.165	214.75
2.175	211.51
2.185	207.22
2.195	201.93
2.205	199.49
2.215	194.93
2.225	195.59
2.235	191.9
2.245	190.36
2.255	189.19
2.265	192.07
2.275	187.91
2.285	183.76
2.295	175.65
2.305	176.76
2.315	170.16
2.325	164.95
2.335	167.04
2.345	174.14
2.355	174.87
2.365	177.95
2.485	192.14
2.495	187.37
2.505	182.34
2.515	180.24
2.525	180.65
2.535	182.97
2.545	181.58
2.555	182.82
2.565	179.38
2.575	181.71
2.585	179.38
2.595	180.05
2.605	179.21
2.615	178.62
2.625	177
2.635	189.03
2.645	176.64
2.655	180.4
2.665	178.78
2.675	177.47
2.685	176.87
2.695	176.1
2.705	174.39
2.715	173.86
2.725	173.58
2.735	173.58
2.745	173.26
2.755	174.77
2.765	173.41
2.775	174.81
2.785	175.98
2.795	175.42
2.805	174.49
2.815	174.38
2.825	171.19
2.835	170.8
4.425	212.14
4.435	209.64
4.445	199.31
4.455	194.19
4.465	200.62
4.475	199.17
4.485	193.64
4.495	198.26
4.505	198.89
4.515	206.82
4.525	220.91
4.535	226.27
4.545	226.45
4.555	224.39
4.565	219.91
4.575	219.49
4.585	218.11
4.595	216.87
4.605	215.8
4.615	211.13
4.625	208.95
4.635	205.18
4.645	215.42
4.655	213.01
4.665	216.61
4.675	213.77
4.685	218.55
4.695	217.53
4.705	217.04
4.715	212.95
4.725	222.45
4.735	207.11
4.745	199.56
4.755	197.53
4.765	197.42
4.775	197.79
4.785	194.12
4.795	179.84
4.805	188.63
4.815	193.27
4.825	178.65
4.835	185.06
4.845	192.32
4.855	202.67
4.865	209.5
4.875	215.23
4.885	220.68
4.895	225.72
4.905	228.65
4.915	231.84
4.925	230.43
4.935	231.51
4.945	232.27
4.955	230.49
4.965	228.64
4.975	227.19
4.985	223.98
4.995	221.31
5.005	212.24
5.015	212.21
5.025	203.35
5.035	211.46
5.045	202.83
5.055	189.44
5.065	187.75
5.075	185.78
5.085	186.33
5.095	183.9
5.105	184.83
5.115	184.25
5.125	184.25
5.135	179.97
5.145	179.77
5.155	179.09
5.165	178.46
5.175	176.1
5.325	202.62
5.335	198.41
5.345	204.34
5.355	181.69
5.365	178.93
5.375	179.7
5.385	194.53
5.395	191.37
5.405	190.23
5.705	224.5
5.715	203.82
5.725	195.82
5.735	193.18
5.745	192.05
5.755	191.71
5.765	189.05
5.775	179.88
5.785	193.8
5.795	194.76
5.805	192.69
5.815	191.44
5.825	195.06
5.835	200.56
5.845	201.26
5.855	202.54
5.865	201.58
5.875	202.35
5.885	202.74
5.895	202.39
5.905	199.62
5.915	194.96
5.925	191.35
5.935	191.08
5.945	191.65
6.125	197.03
6.135	209.56
6.145	209.47
6.155	208.19
6.165	208.91
6.175	214.07
6.185	210.33
6.195	210.06
6.205	211.82
6.215	212.87
6.225	213.78
6.235	214.36
6.245	218.71
6.255	218.11
6.265	221.39
6.275	222.25
6.285	222
6.295	216.47
6.305	214.81
6.315	218.33
6.325	215.14
6.335	215.19
6.345	234.73
6.355	245.35
6.365	226.47
6.375	211.57
6.385	201.32
6.395	197.38
6.405	195.99
6.415	188.38
6.425	190.17
6.545	225.69
6.555	238
6.565	216.69
6.575	211.04
6.585	208.96
6.595	210.25
6.605	211.76
6.615	210.89
6.625	207.34
6.635	210.69
6.645	212.45
6.655	213.4
6.685	213.71
6.695	210.23
6.705	209.55
6.755	228.78
6.765	207.81
6.775	200.68
6.785	195.76
6.795	191.52
6.805	189.13
6.815	189.29
6.825	190.89
6.835	186.14
6.845	186.88
6.855	178.68
6.935	141.26
6.945	191.61
6.955	197.72
6.965	191.75
6.975	199.41
6.985	206.7
