time	f0
0.117	60.9
0.127	61.02
0.257	124.14
0.267	123.99
0.277	127.15
0.287	122.73
0.297	122.8
0.307	123.03
0.317	121.98
0.327	122.14
0.587	295.4
0.597	273.48
0.607	248.66
0.617	239.39
0.627	236.31
0.637	230.25
0.647	228.53
0.657	228.61
0.667	228.01
0.677	226.36
0.687	224.22
0.697	219.76
0.707	221.73
0.717	223.46
0.727	220.17
0.737	219.03
0.767	218.45
0.777	219.35
0.787	219.82
0.797	219.25
0.807	217.14
0.817	210.79
0.827	210.54
0.837	211.25
0.847	210.31
0.857	208.07
0.867	206.34
1.047	260.22
1.057	252
1.067	247.65
1.077	246.65
1.087	246.55
1.097	247.04
1.107	247.48
1.117	249.25
1.127	251.22
1.137	252.65
1.147	254.71
1.157	256.14
1.167	256.03
1.177	255.31
1.187	254.67
1.197	254.28
1.207	254.5
1.217	254.9
1.227	255.04
1.377	238.18
1.387	233.6
1.397	231.48
1.407	229.56
1.417	227.42
1.427	224.72
1.437	222.89
1.447	224.05
1.457	229.31
1.467	230.26
1.477	224.28
1.487	224.55
1.497	224.29
1.507	223.62
1.517	222.19
1.527	221.11
1.537	220.72
1.547	211.64
1.557	204.79
1.567	198.87
1.577	194.35
1.587	187.82
1.597	184.64
1.607	181.26
1.617	184.31
1.627	188.26
1.637	186.56
1.647	180.09
1.657	178.14
1.667	176.56
1.677	177.33
1.687	177.09
1.697	176.14
1.707	177.08
1.717	179.2
1.727	184.36
1.737	184.72
1.747	186.01
1.757	97.66
1.767	99.15
1.777	99.21
1.787	98.76
1.797	98.82
1.807	98.59
1.817	97.99
1.827	97.69
1.837	96.86
1.847	96.51
1.857	96.25
1.867	190.58
1.877	188.87
1.887	187.68
1.897	185.82
1.907	184.3
1.917	183.03
1.927	181.73
1.937	181.46
1.947	183.59
1.957	185.16
1.967	185.32
1.977	183.83
1.987	184.84
1.997	188.55
2.007	191.41
2.017	189.6
2.027	187.93
2.037	188.25
2.047	188.68
2.057	189.77
2.067	191.07
2.077	190.97
2.087	190.68
2.097	191.44
2.107	192.35
2.117	193.7
2.127	193.34
2.137	190.92
2.147	189.18
2.157	188.1
2.167	186.81
2.177	185.11
2.187	183.1
2.197	180.51
2.207	180.04
2.217	180.5
2.267	190.64
2.277	189.83
2.287	188.58
2.297	185.41
2.307	185.07
2.317	185.07
2.327	91.86
2.337	91.32
2.347	91.59
2.357	91.12
2.367	89.49
2.377	88.56
2.387	88.4
2.397	87.88
2.407	87.08
2.417	86.79
2.427	86.68
2.437	173.97
2.447	174.55
