time	f0
0.279	97.94
0.289	118.19
0.299	110.76
0.309	114.83
0.319	115.12
0.329	119.62
0.339	119.98
0.349	124.23
0.359	124.91
0.369	125.39
0.379	125.95
0.389	125.31
0.399	123.54
0.409	122.01
0.419	123.59
0.429	123.51
0.439	124.11
0.449	125.91
0.459	126.83
0.469	126.67
0.479	129.17
0.489	131.16
0.499	130.69
0.509	129.49
0.519	127.78
0.529	126.12
0.539	124.45
0.549	123.34
0.559	122.61
0.569	123.73
0.579	124.17
0.589	124.7
0.599	124.5
0.609	124.3
0.619	123.54
0.629	123.12
0.639	123.59
0.649	123.51
0.659	122.66
0.669	122.19
0.679	122.24
0.689	122.97
0.699	123.49
0.709	123.61
0.719	123.59
0.729	123.63
0.739	123.37
0.749	123.1
0.759	123.17
0.769	123.3
0.779	123.41
0.789	123.38
0.799	123.06
0.809	123.01
0.819	122.64
0.829	122.02
0.839	121.67
0.849	121.66
0.859	121.04
0.869	120.37
0.879	120.15
0.889	119.97
0.899	118.53
0.909	117.54
0.919	116.82
0.929	117.07
0.939	116.73
0.949	116.99
0.959	117.22
0.969	117.38
0.979	117.37
0.989	117.74
0.999	118.5
1.009	118.92
1.019	118.73
1.029	118.1
1.039	117.45
1.049	116.99
1.059	116.86
1.069	116.5
1.079	116.27
1.089	115.73
1.099	114.73
1.109	113.68
1.119	111.99
1.129	110.31
1.139	109.98
1.149	111.7
1.159	112.91
1.169	111.8
1.179	110.86
1.189	110.04
1.199	110.83
1.209	107.22
1.219	116.71
1.309	197.97
1.319	194.47
1.329	189.29
1.869	121.91
1.879	125.85
1.889	128.76
1.899	131.3
1.909	132.77
1.919	133.35
1.929	133.08
1.939	132.24
1.949	132.46
1.959	133.4
1.969	134.06
1.979	135.05
1.989	134.02
1.999	133.42
2.009	132.67
2.019	134.42
2.029	138.09
2.039	140.26
2.049	145.05
2.059	149.9
2.069	153.67
2.079	159.08
2.089	162.09
2.099	157.5
2.109	156.82
2.119	158.26
2.129	162.71
2.139	171.32
2.149	173.04
2.159	174.37
2.169	174.62
2.179	175.27
2.189	174.03
2.199	172.37
2.209	169.77
2.219	169.07
2.229	166.95
2.239	171.2
2.249	171.21
2.259	167.68
2.269	168.63
2.279	175.39
2.289	171.4
2.299	171.25
2.309	170.59
2.319	169.54
2.329	163.38
2.339	169.65
2.349	175.82
2.359	175.85
2.369	174.02
2.379	175.12
2.399	150.23
2.409	149.49
2.419	149.48
2.429	150.64
2.439	152.37
2.449	154.12
2.459	155.63
2.469	157.17
2.479	158.47
2.489	158.43
2.499	157.41
2.509	156.73
2.519	156.57
2.529	156.08
2.539	156.85
2.549	157.52
2.559	158.02
2.569	157.2
2.579	156.79
2.589	156.82
2.599	156.29
2.609	151.54
2.619	164.05
2.629	165.91
