time	f0
0.073	72.19
0.083	72.18
0.093	71.98
0.103	72.14
0.113	72.08
0.123	71.8
0.133	61.07
0.143	59.9
0.153	57.06
0.163	56.85
0.173	56.69
0.183	56.76
0.193	57.12
0.203	56.83
0.413	61.35
0.423	61.69
0.433	62.52
0.443	62.87
0.503	70.04
0.513	71.04
0.523	71.36
0.533	71.52
0.543	71.74
0.553	71.4
0.563	71.2
0.573	70.91
0.583	69.12
0.593	66.94
0.603	65.53
0.613	64.66
0.623	64.22
0.633	64.54
0.653	163.72
0.663	161.27
0.673	157
0.683	152.31
0.693	152.97
0.703	155.16
0.713	159.2
0.723	162.42
0.733	148.24
0.743	141.33
0.753	141.52
0.763	141.9
0.773	141.75
0.783	142.04
0.793	143.16
0.803	143.69
0.813	143.68
0.823	142.79
0.833	140.51
0.843	138.4
0.853	138.68
0.863	141.05
0.873	142.22
0.883	141.55
0.893	140.23
0.903	138.83
0.913	138.36
0.923	138.91
0.933	139.22
0.943	138.68
0.953	137.07
0.963	135.89
0.973	135.58
0.983	134.9
0.993	133.55
1.003	132.3
1.013	131.52
1.023	131.15
1.033	131.14
1.043	130.05
1.053	127.44
1.063	126.39
1.073	129.29
1.083	130.4
1.093	128.53
1.103	67.53
1.113	67.7
1.123	67.3
1.133	67.15
1.143	68.06
1.173	67.54
1.183	67.78
1.193	69.01
1.203	70.45
1.213	70.2
1.223	69.72
1.233	68.72
1.243	68.03
1.253	64.91
1.263	64.6
1.273	65
1.283	65.91
1.293	65.39
1.303	64.5
1.313	64.57
1.333	59.57
1.343	60.2
1.353	62.04
1.363	62.97
1.373	62.67
1.383	61.92
1.493	67.36
1.503	65.67
1.513	65.04
1.523	130.33
1.533	128.64
1.543	128.52
1.553	129.45
1.563	131.72
1.733	75.98
1.743	73.67
1.753	73.07
1.763	72.96
1.773	73.29
1.783	73.82
1.793	74.46
1.803	150.66
1.813	152.71
1.823	155.28
1.833	158.29
1.843	161.32
1.853	163.13
1.863	164.23
1.873	164.93
1.883	165.5
1.893	165.68
1.903	165.02
1.913	164.25
1.923	164.27
1.933	162.86
1.943	160.93
1.963	54.99
1.973	55.05
1.983	55.05
1.993	55.05
2.003	54.43
2.013	53.89
2.023	54.3
2.073	73.32
2.083	73.32
2.093	73.05
2.103	72.56
2.113	73.27
2.123	74.11
2.223	147.75
