time	f0
0.025	65.44
0.035	65.13
0.045	64.95
0.055	65.01
0.065	65.06
0.075	65.11
0.085	67.45
0.095	68.64
0.105	63.86
0.115	61.1
0.125	66.6
0.135	67.54
0.145	68.36
0.155	65.25
0.165	64.47
0.175	67.32
0.185	72.25
0.195	63.24
0.205	63.08
0.215	63.69
0.225	63.68
0.235	65.21
0.245	68.23
0.255	67.66
0.265	65.77
0.275	62.47
0.285	64.28
0.295	66.98
0.305	65.72
0.315	65.81
0.325	70.11
0.335	69.19
0.345	63.56
0.355	63.05
0.365	62.35
0.375	60.92
0.385	60.47
0.395	60.45
0.405	60.77
0.415	60.41
0.425	89.33
0.435	87.48
0.445	85.47
0.455	81.63
0.465	81.68
0.475	81.75
0.485	80.08
0.495	64.96
0.505	64.48
0.515	60.92
0.535	180.4
0.545	179.08
0.555	178.86
0.565	179.55
0.575	180.34
0.585	181.17
0.595	182.03
0.605	183.23
0.615	183.97
0.625	184.74
0.635	185.55
0.645	185.84
0.655	186.14
0.665	186.78
0.675	187.66
0.685	189.04
0.695	189.47
0.705	189.1
0.715	189.48
0.725	190.45
0.735	191.87
0.745	193.24
0.755	193.68
0.765	193.1
0.775	191.53
0.785	187.11
0.795	187.4
0.805	188.21
0.995	186.68
1.005	188.89
1.015	189.71
1.025	189.23
1.035	187.86
1.045	182.77
1.125	200.71
1.135	190.42
1.145	186.13
1.155	184.03
1.165	182.78
1.175	181.04
1.185	177.11
1.195	176
1.205	176.02
1.215	173.96
1.225	172.28
1.235	172.79
1.245	173.44
1.255	177.7
1.405	84.82
1.415	85.25
1.425	86.15
1.435	86.7
1.445	173.82
1.455	173.1
1.465	172.01
1.475	172
1.485	171.9
1.495	171.1
1.505	170.44
1.515	169.86
1.525	169.1
1.535	169.24
1.545	167.43
1.555	169.03
1.565	173.03
1.575	173.6
1.585	174.56
1.595	175.73
1.605	175.84
1.615	175.75
1.625	175.55
1.635	175.54
1.645	175.27
1.655	174.96
1.665	174.97
1.675	174.99
1.685	175.14
1.695	175.75
1.705	176.4
1.715	177.28
1.725	178.22
1.735	178.71
1.745	179.22
1.755	179.52
1.765	179.33
1.775	179.55
1.785	180.41
1.795	180.91
1.805	180.39
1.815	179.29
1.825	178.32
1.835	176.15
1.845	174.98
1.855	174.26
1.865	173.63
1.875	172.87
1.885	172.74
1.895	172.14
1.905	172.11
1.915	173.75
1.925	173.35
1.935	172.25
1.945	170.78
1.955	170.62
1.965	86.4
1.975	88.41
1.985	88.53
1.995	87.73
2.005	86.44
2.015	85.18
2.025	85.41
2.035	87.75
2.045	89.1
2.055	89.05
2.065	85.23
2.075	84.54
2.085	86.1
2.095	86.09
2.105	86.04
2.205	88.93
2.215	89.27
2.225	89.45
2.235	90.25
2.245	90.48
2.255	90.57
2.265	90.61
2.275	90.38
2.285	90.28
2.295	90.44
2.305	90.43
2.315	90.19
2.325	90.08
2.495	63.08
2.505	63.26
2.515	88.06
2.525	89.56
2.535	90.91
2.545	90.22
2.555	89.13
2.565	63.81
2.575	64.11
2.585	64.26
2.595	66.26
2.605	66.97
2.615	79.15
2.625	77.63
3.005	169.34
3.015	165.92
3.025	171.05
3.035	175.12
3.045	173.52
3.055	172.83
3.305	175.87
3.315	174.39
3.325	173.1
3.335	171.66
3.345	172.63
3.355	175.97
3.365	175.71
3.375	173.77
3.385	171.71
3.395	173.82
3.405	173.58
3.415	174.27
3.425	176.7
3.435	173.82
3.445	176.96
3.455	181.67
3.465	181.84
3.475	90.06
3.485	90.73
3.495	90.25
3.505	88.45
3.515	86.31
3.525	84.91
3.535	84.51
3.545	87.22
3.555	89.34
3.565	87.58
3.575	85.32
3.615	89.98
3.625	86.09
3.655	87.49
3.665	89
3.675	86.81
3.685	86.8
3.695	87.57
3.705	87.78
3.715	87.43
3.725	87.78
3.945	92.07
3.955	87.46
3.965	85.96
3.975	86.08
3.985	89.34
3.995	86.67
4.005	86.21
4.015	86.58
4.085	99.68
4.095	99.42
4.105	98.85
4.115	97.46
4.125	99.08
4.135	97.85
4.145	96.1
4.155	86.5
4.165	86.91
4.175	87.81
4.185	90.75
4.195	92.46
4.205	92
4.215	90.66
4.225	61.1
4.235	64.13
4.245	62.81
4.255	61.95
4.395	85.63
4.405	84.87
4.415	84.36
4.425	84.63
4.435	82.12
4.445	82.89
4.455	82.84
4.465	82.95
4.475	84.07
4.485	83.52
4.495	83.42
4.505	85.88
4.515	86.69
4.525	87.52
4.535	87.24
4.545	84.62
4.555	83.06
4.565	83.03
4.575	86.66
4.595	212.33
4.605	208.72
4.615	204.66
4.625	207.82
4.665	177.6
4.675	177.86
4.685	183.45
4.795	90.32
4.805	90.26
4.815	88.25
4.825	86.81
4.835	87.61
4.845	89.81
4.905	87.68
4.915	87.22
4.925	86.65
4.935	87.77
4.945	88.67
4.955	88.52
6.035	214.53
6.045	222.24
6.055	230.8
6.065	223.62
6.075	170.07
6.085	169.92
6.095	168.9
6.105	167.94
6.115	167.22
6.125	165.28
6.135	164.13
6.145	161.36
6.155	158.49
6.165	160.17
6.285	61.04
6.295	61.22
6.305	62.75
6.325	77.58
6.335	78.5
6.345	79.42
6.355	80.27
6.365	84.9
6.375	85.23
6.385	84.92
6.395	85.26
6.405	86.66
6.415	85.76
6.425	85.22
6.435	84.87
6.445	83.79
6.455	82.33
6.465	79.09
6.475	79.38
6.485	81.53
6.495	82.11
6.505	81.96
6.515	81.3
6.525	83.1
6.535	83.03
6.545	81.79
6.555	77.49
6.565	81.83
6.575	83.34
6.585	83.28
6.965	178.52
6.975	174.1
6.985	167.88
6.995	168.24
7.005	168.03
7.015	168.12
7.025	166.73
7.115	87.89
7.125	87.59
7.135	80.98
7.145	81.65
7.155	82.59
7.165	82.37
7.295	85.4
7.305	83.94
7.315	82.38
7.325	81.82
7.335	83.37
7.345	81.86
7.355	81.78
7.365	81.46
7.375	80.33
7.385	78.97
7.395	80.71
7.405	81.06
7.415	81.42
7.425	82.52
7.435	82.83
7.445	81.83
7.525	85.27
7.535	82.93
7.545	81.78
7.555	80.55
7.565	78.64
7.575	77.61
7.585	77.41
7.595	77.58
7.605	79.16
7.615	80.55
7.625	80.33
7.635	80.14
7.645	79.64
7.655	79.4
7.665	79.17
7.675	78.84
7.685	78.85
7.695	78.52
7.705	78.99
7.715	81.67
7.725	81.23
7.745	61.16
7.805	77.82
7.815	76.69
7.825	79.44
7.835	79.78
7.845	74.74
7.855	76.34
7.865	76.23
7.875	75.68
7.885	75.86
7.895	76.88
7.905	81.88
7.915	78.71
7.925	78.04
7.935	76.33
8.045	203.47
8.055	210.31
8.065	216.39
8.075	178.47
8.085	173.96
8.095	167.75
8.105	169.43
8.115	167.93
8.125	163.22
8.135	163.19
