time	f0
0.027	62.32
0.037	62.79
0.047	67.43
0.057	69.22
0.067	71.68
0.077	71.06
0.087	70.91
0.097	71.9
0.107	71.98
0.117	72.02
0.127	72.21
0.137	72.16
0.147	70.62
0.157	70.56
0.167	70.38
0.177	70.04
0.187	69.9
0.197	69.9
0.207	69.78
0.387	58.42
0.397	59.33
0.447	67.36
0.457	64.3
0.467	64.1
0.477	64.35
0.487	66.36
0.857	62.42
0.867	62.43
0.877	62.63
0.887	62.72
0.897	63.2
0.907	63.39
0.917	63.48
0.927	62.75
0.937	61.65
1.027	146.04
1.037	146.5
1.047	138.65
1.067	60.74
1.077	60.05
1.087	58.56
1.097	59.18
1.107	59.35
1.117	59.27
1.127	59.21
1.187	129.33
1.197	128.5
1.207	122.33
1.217	117.86
1.227	112.7
1.237	109.17
1.247	107.96
1.257	109.42
1.267	110.44
1.277	109.3
1.287	109.62
1.297	110.05
1.307	110.05
1.317	110.06
1.327	110.13
1.337	109.33
1.347	109.42
1.357	110.04
1.367	112.51
1.417	109.12
1.427	108.12
1.437	116.52
1.447	119.25
1.457	119.88
1.467	120.06
1.477	116.32
1.487	115.64
1.497	115.69
1.507	115.76
1.517	115.37
1.527	114.8
1.537	118.27
1.547	116.31
1.557	116.61
1.567	119.14
1.577	118.29
1.587	116.57
1.597	116.18
1.607	113.19
1.647	105.27
1.657	102.98
1.667	101.2
1.677	102.87
1.757	96.28
1.767	95.67
1.777	94.42
1.787	94.59
1.797	94.85
1.807	94.88
1.817	93.81
1.827	94.83
1.837	94.17
1.847	93.71
1.857	94.28
1.867	94.09
1.877	95.67
1.887	95.76
1.897	94.45
1.957	122.32
1.967	122.35
1.977	120.46
1.987	118.23
1.997	110.98
2.007	108.51
2.017	106.65
2.027	104.26
2.037	103.67
2.047	101.25
2.057	101.03
2.067	93.37
2.077	92.26
2.087	90.31
2.097	92.42
2.107	91.34
2.117	91.83
2.127	92.32
2.137	91.79
2.147	91.39
2.157	90.93
2.167	90.88
2.177	88.14
2.187	87.65
2.197	86.76
2.207	86.62
2.217	86.87
2.227	87.64
2.237	89.8
2.247	89.71
2.347	57.13
2.357	57.11
2.677	70.16
2.687	68.7
2.697	71.01
2.707	72.21
2.757	97.59
2.767	100.13
2.777	97.22
2.787	96.97
2.797	102.31
2.807	114.13
2.817	127.06
2.827	119.96
2.837	110.31
2.867	108.1
2.877	106.27
3.347	118.18
3.357	121.19
3.367	116.44
3.377	110.7
3.387	102.06
3.397	98.57
3.407	98.99
3.417	98.37
3.427	95.94
3.437	95.14
3.447	95.37
3.457	97.25
3.467	96
3.477	96.75
3.487	96.04
3.497	95.74
3.507	95.62
3.517	96.06
3.527	98.88
3.537	100.14
3.547	100.95
3.557	101.92
3.567	102
3.577	103.98
3.587	104.76
3.827	101.66
3.837	105.13
3.847	105.18
3.857	104.14
3.867	104.24
3.877	105.23
3.887	105.31
3.897	105.17
3.907	105.09
4.267	97.11
4.277	96.84
4.287	93.18
4.297	92.33
4.307	92.43
4.317	92.78
4.327	94.06
4.337	94.5
4.347	94.31
4.357	94.02
4.367	93.99
4.377	98.46
4.387	98.95
4.397	99.16
4.407	99.37
4.417	99.28
4.427	99.26
4.437	98.54
4.477	101.23
4.487	97.65
4.497	100.27
4.507	103.07
4.517	102.95
4.617	57.42
4.627	55.96
4.637	55.77
4.647	56.11
4.657	56.11
4.827	112.88
4.837	114.74
4.847	115.88
4.857	116.54
4.867	116.73
5.057	62.77
5.067	62.75
5.077	62
5.087	61.94
5.207	91.27
5.217	94.89
5.227	94.02
5.237	99.55
5.247	102.29
7.567	126.61
7.577	126.5
7.587	126.73
7.597	126.47
7.607	124.43
8.657	56.83
8.677	112.35
8.687	111.14
8.697	118.72
8.707	118.01
8.757	59.39
8.767	57.08
8.777	57.73
8.787	57.6
8.797	57.56
9.197	73.92
9.207	75.41
9.587	156.35
9.597	156.87
9.607	156.54
11.257	146.81
11.267	144.43
11.277	145.08
11.287	149.8
11.297	149.65
11.307	147.92
11.317	147.6
11.327	149.97
11.337	149
11.347	147.23
11.357	147.89
11.367	74.42
11.377	73.41
11.387	73.28
11.397	73.8
11.407	74.88
11.417	74.74
11.427	74.72
11.437	75.67
11.447	74.1
11.457	73.39
11.467	74.2
11.477	74.38
11.487	74.31
11.497	74.63
11.507	74.93
11.517	74.8
11.527	74.56
11.537	74.83
11.547	74.9
11.557	74.57
11.567	74.27
11.577	74.7
11.587	75.38
11.597	75.28
11.607	75.21
11.617	74.91
12.227	93.61
12.237	93.42
12.247	94.29
12.257	93.66
12.267	92.85
12.277	92.51
12.287	92.01
12.297	92.09
12.307	91.52
12.317	91.09
12.347	91.48
12.357	91.65
12.367	90.8
12.507	137.71
12.517	136.45
12.737	153.87
12.747	153.41
12.757	152.58
12.767	151.49
12.777	151.77
12.787	152.88
12.797	152.54
12.807	152.27
12.817	152.79
12.827	152.25
12.837	151.25
12.847	151.25
12.857	149.98
12.867	149.71
12.877	151.32
12.887	151.9
12.897	152.12
12.907	150.47
12.917	147.85
12.927	148.99
12.937	150.23
12.947	149.45
12.957	148.16
12.967	148.97
12.977	152.6
12.987	153.36
