time	f0
0.08	139.18
0.09	136.02
0.1	135.96
0.11	135.64
0.12	139.64
0.13	139.2
0.14	142.4
0.15	143.13
0.16	144.06
0.17	146.42
0.18	145.75
0.19	146.46
0.2	146.73
0.21	148
0.22	141.66
0.23	140.55
0.24	137.15
0.25	134.74
0.26	130.95
0.38	130.86
0.39	131.17
0.4	133.39
0.41	132.55
0.42	129.07
0.43	129.02
0.44	129.09
0.45	129.55
0.46	133.15
0.47	133.81
0.48	134.66
0.49	134.33
0.5	134.82
0.51	136.28
0.52	137.76
0.53	138.28
0.54	138.48
0.55	136.77
0.56	134.6
0.57	135.53
0.58	137.3
0.59	138.35
0.63	152.67
0.64	143.26
0.65	142.98
0.66	142.48
0.67	141.63
0.68	137.41
0.69	133.6
0.7	138
0.71	141.31
0.72	142.19
0.76	154.53
0.77	145.32
0.78	145.37
0.79	144.51
0.8	143.91
0.81	143.11
0.82	138.71
0.83	137.74
0.84	135.05
0.85	133.45
0.86	132.2
0.87	131.52
0.88	130.03
0.89	126
0.9	126.39
0.91	127.4
0.92	125.27
0.93	122.58
0.94	122
0.95	120.83
0.96	120.28
0.97	120.46
0.98	121.54
0.99	123.77
1	123.57
1.01	122.34
1.02	123.3
1.03	123.89
1.04	123.59
1.05	124.71
1.06	124.63
1.07	119.48
1.08	120.35
1.09	122.17
1.1	122.02
1.11	122.38
1.12	121.01
1.13	122.29
1.14	120.76
1.15	124.58
1.16	123.3
1.21	142.44
1.22	138.34
1.23	134.05
1.24	133.64
1.25	135
1.26	134.3
1.27	133
1.28	132.94
1.29	132.52
1.3	130.33
1.31	127.23
1.32	120.29
1.33	121.34
1.34	121.65
1.35	119.69
1.36	117.44
1.37	117.1
1.38	114.67
1.39	117.42
1.4	116.3
1.41	115.03
1.42	114.73
1.43	113.85
1.44	112.43
1.45	110.93
1.46	108.86
1.47	105.41
1.48	105.01
1.49	106.43
1.5	110.36
1.51	108.02
1.52	108.32
2.08	113.79
2.09	119.38
2.1	119.81
2.11	120.95
2.12	120.07
2.13	120.5
2.14	118.64
2.15	115.04
2.16	112.7
2.17	112.8
2.18	113.22
2.19	113.27
2.2	115.2
2.21	114.99
2.22	113.93
2.23	112.25
2.24	111.53
2.25	112.54
2.26	111.21
2.27	111.27
2.28	110.4
2.29	110.99
2.3	108.65
2.31	108.84
2.32	108.92
2.33	105.46
2.34	107.36
2.35	105.39
2.36	103.88
2.37	108.14
2.38	105.2
2.39	102.66
2.4	108.18
2.41	106.38
2.42	105.91
2.43	108.09
2.44	108.13
2.45	109.23
2.46	110.26
2.47	111.22
2.48	111.12
2.49	113.72
2.5	116.07
2.51	113.86
2.52	120.67
2.53	123.4
2.54	124.45
2.55	125.88
2.56	125.97
2.57	124.97
2.58	120.23
2.59	117.43
2.71	108.08
2.72	114.56
2.73	111.05
2.74	109.75
2.75	110.7
2.76	110.47
2.77	110.78
2.78	111.93
2.79	112.95
2.8	112.56
2.81	112.51
2.82	112.69
2.83	112.27
2.84	111.84
2.85	113.1
2.86	114.77
2.87	114.55
2.88	115.36
2.89	117.05
2.9	117.03
2.91	117.46
2.92	117.28
2.93	115.38
2.94	116.45
2.95	112.75
2.96	113.23
2.97	116.81
2.98	117.26
2.99	117.03
3	117.39
3.22	107.84
3.23	106.42
3.24	106.58
3.25	107.44
3.26	106.62
3.27	107.22
3.28	108.13
3.29	108.41
3.3	109.9
3.31	111.09
3.32	113.31
3.33	112.62
3.34	113.23
3.35	113.55
3.36	113.14
3.37	112.99
3.38	114.1
3.39	114.59
3.4	115.33
3.41	115.98
3.42	117.37
3.43	117.69
3.44	117.65
3.45	119.16
3.46	119.35
3.47	119.23
3.48	119.53
3.49	119.83
3.5	119.27
3.51	119.45
3.52	119
3.53	118.01
3.54	120.53
3.55	121.93
3.56	121.82
3.57	119.94
3.58	120.04
3.59	121.3
3.6	120.47
3.74	99.22
3.75	115.6
3.76	108.62
3.77	108.8
3.78	105.91
3.79	108.06
3.8	108.11
3.81	110.13
3.82	108.65
3.83	108.32
3.84	108.88
3.85	105.61
3.86	110.72
3.87	112.94
3.88	113
3.89	114.59
3.9	114.72
3.91	113.96
3.92	112.37
3.93	111.16
3.94	111.69
3.95	112.77
3.96	112.59
3.97	110.44
3.98	109.71
3.99	110.44
4	112.02
4.01	111.39
4.05	103.12
4.06	104.8
4.07	104.66
4.08	108.04
4.09	107.76
4.1	109.03
4.11	109.38
4.12	110.05
4.13	110.68
4.14	111.04
4.15	110.42
4.16	107.24
4.17	106.26
4.18	105.11
4.19	104.68
4.2	106.88
4.21	109.29
4.22	108.64
4.23	106.35
