time	f0
0.335	216.15
0.345	208.5
0.355	215.69
0.365	211.19
0.375	206.45
0.385	210.14
0.395	208.9
0.405	206.3
0.415	198.46
0.425	199.84
0.435	207.51
0.445	204.53
0.455	207.82
0.465	208.59
0.475	216.77
0.485	219.06
0.495	220.67
0.505	222.93
0.515	224.22
0.525	225.57
0.535	226.55
0.545	227.72
0.555	225.44
0.565	224.42
0.575	220.02
0.585	211.44
0.595	207.71
0.605	202.58
0.615	195.58
0.625	183.36
0.635	181.35
0.645	173.37
0.655	170.18
0.665	157.93
0.675	165.39
0.685	150.88
0.695	157.99
0.705	147.78
0.715	151.88
0.725	155.21
0.735	153.17
0.895	293.29
0.905	303.79
0.915	305.69
0.925	306.35
0.935	324.18
0.945	329.31
0.965	236.69
0.975	207.49
0.985	161.53
