time	f0
0.09	262.8
0.1	230.41
0.11	216.49
0.12	217.85
0.13	218.02
0.14	216.75
0.15	219.75
0.16	213.24
0.17	216.28
0.18	207.95
0.19	223.84
0.2	211.89
0.21	209
0.22	213.12
0.23	209.36
0.24	209.28
0.25	209.72
0.26	210.28
0.27	206.57
0.28	200.38
0.29	204.58
0.3	208.56
0.31	202.75
0.32	204.02
0.33	207.66
0.34	209.69
0.35	207.56
0.36	208.21
0.37	211.69
0.38	209.74
0.39	209.91
0.4	212.26
0.41	211.97
0.42	210.31
0.43	213.69
0.44	207.66
0.45	207.48
0.46	208.94
0.47	210.69
0.48	207.88
0.49	211.5
0.5	212.95
0.51	216.08
0.52	219.52
0.53	215.31
0.54	206.88
0.55	220.01
0.56	223.4
0.57	224.96
0.58	220.96
0.59	223.56
0.6	219.24
0.61	218
0.62	220.46
0.63	220.49
0.64	217.99
0.65	256.94
0.66	215.43
0.67	238.47
0.68	243.74
0.69	237.07
0.7	234.96
0.71	236.24
0.72	242.45
0.73	239.96
0.74	234.97
0.75	253.24
0.76	222.78
0.77	233.55
0.78	249.18
0.79	254
0.8	230.52
0.81	232
0.82	225.99
0.83	233.66
0.84	235.94
0.85	237.16
0.86	230.33
0.87	243.25
0.88	228.46
0.89	240.64
0.9	232.5
0.91	247.23
0.92	226.35
0.93	231.61
1.14	289.84
1.15	261.7
1.16	243.16
1.17	241.1
1.18	235.28
1.19	230.96
1.2	232.14
1.21	246.26
1.22	239.98
1.23	234.38
1.24	236.3
1.25	237.34
1.26	243.1
1.27	232.04
1.28	230.23
1.29	236.94
1.3	229.12
1.31	229.29
1.32	248.28
1.33	286.03
1.34	257.64
1.35	279.83
1.36	251.2
1.37	237.79
1.38	242.54
1.39	235.45
1.4	242.51
1.41	245
1.42	240.48
1.43	234.03
1.44	246.18
1.45	236.81
1.46	238.36
1.47	235.01
1.48	259.57
1.49	258.14
1.5	251.94
1.51	244.42
1.52	239.84
1.53	247.18
1.54	235.11
1.55	238.09
1.56	239.59
1.57	240.45
1.58	233.9
1.59	239.63
1.6	236.02
1.61	228.8
1.62	225.56
1.63	242.97
1.64	235.9
1.65	233.43
1.66	237.34
1.67	237.47
1.68	241.89
1.69	237.77
1.7	235.51
1.71	234.41
1.72	252.36
1.73	229.37
1.74	235.96
1.75	250.08
1.76	232.06
1.77	230.59
1.78	231.92
1.79	236.38
1.8	236.43
1.81	233.31
1.82	231.94
1.83	244.74
1.84	236.59
1.85	231.96
1.86	238.35
1.87	236.27
1.88	235.13
1.89	230.14
1.9	240.01
1.91	233.2
1.92	243.78
1.93	249.07
1.94	217.72
2.67	215
2.68	226.93
2.69	246.46
2.7	246.12
2.71	236.01
2.72	227.73
2.73	245.11
2.81	257.69
2.82	239.38
2.83	226.7
2.89	225.77
2.9	232.72
2.91	221.01
2.92	235.53
2.93	264.84
2.94	244.94
2.95	276.24
2.96	242.13
2.97	249.95
2.98	230.37
2.99	220.21
3	224.44
3.01	221.83
3.02	221.89
3.03	223.19
3.04	219.62
3.05	216.55
3.06	221.02
3.07	217.94
3.08	223.62
3.09	219.79
3.1	214.02
3.11	227.82
3.12	220.59
3.13	233.39
3.14	234.17
3.15	226.69
3.16	246.04
3.17	271.32
3.18	227.03
3.19	226.29
3.2	243.1
3.21	223.18
3.22	232.47
3.23	221.74
3.24	228.55
3.26	226.17
3.27	228.32
3.28	234.42
3.29	237.72
3.3	231.5
3.31	226.5
3.32	227.96
3.33	258.83
3.34	228.34
3.35	225.86
4.13	245.41
4.14	237.02
4.15	215.23
4.16	209.81
4.17	208.94
4.18	208.58
4.19	199.87
4.2	208.78
4.21	195.99
4.22	193.08
4.23	189.71
4.24	198.71
4.25	209.09
4.26	193.21
4.27	194.89
4.28	193.04
4.29	202.26
4.3	259.92
4.31	236.23
4.32	203.55
4.33	201.7
4.36	233.69
4.37	226.75
4.38	235.41
4.39	235.15
4.4	249.6
4.41	218.18
4.42	235.83
4.43	212.47
4.44	219.36
4.45	196.82
4.46	208.48
4.47	182.25
4.48	212.7
4.49	221.24
4.5	215.17
4.51	207.9
4.52	216.57
4.53	220.81
4.54	208.29
4.55	192.74
4.56	192.92
4.57	190.17
4.58	201.06
4.59	193.48
4.6	201.61
4.61	204.82
