time	f0
1.22	258.39
1.23	270.94
1.24	248.22
1.25	238.29
1.26	232.59
1.27	230.43
1.28	232.84
1.29	233.05
1.3	231.25
1.31	230.28
1.32	233.35
1.33	229.62
1.34	232.39
1.35	232.63
1.36	233.97
1.37	236.46
1.38	234.92
1.39	233.2
1.4	237.14
1.41	234.5
1.42	232.99
1.43	237.38
1.44	233.74
1.45	230.22
1.46	232.17
1.47	234.3
1.48	230.26
1.49	231.14
1.5	231.88
1.51	231.24
1.52	230.77
1.53	230.64
1.54	231.76
1.55	233.14
1.56	231.87
1.57	230.58
1.58	229.11
1.59	227.84
1.6	228.04
1.61	226.31
1.62	226.62
1.63	226.99
1.64	224.79
1.65	224.05
1.66	222.51
1.67	223.04
1.68	221.29
1.69	219.52
1.7	222.85
1.71	222.48
1.72	221.53
1.73	219.17
1.74	222.32
1.75	221.76
1.76	222.76
1.77	222.12
1.78	223.78
1.79	222.04
1.8	221.4
1.81	223.17
1.82	221.39
1.83	221.39
1.84	221.73
1.85	221.31
1.86	220.65
1.87	220.51
1.88	218.96
1.89	216.15
1.9	214.69
1.91	218.28
1.92	219.61
1.93	221.61
1.94	220.98
1.95	221.2
1.96	219.76
1.97	220.09
1.98	221.16
1.99	218.76
2	220.31
2.01	218.36
2.02	216.96
2.03	222.99
2.04	217.64
2.05	209.61
2.06	211.39
2.07	216.01
2.08	212.94
2.09	216.66
2.1	214.71
2.11	230.55
2.12	211.58
2.13	212.75
2.14	222.52
2.15	230.34
2.16	228.31
2.17	229.3
3.5	255.32
3.51	276.45
3.52	279.55
3.53	245.93
3.54	263.88
3.55	255.61
3.56	250.04
3.57	255.73
3.69	288.93
3.7	289.71
3.71	277.17
3.72	284.92
3.73	268.96
3.74	264.55
3.75	260.64
3.76	251.57
3.77	260.65
3.78	262.8
3.79	268.56
3.8	262.55
3.81	261.61
3.82	263.36
3.83	255.37
3.84	246.94
3.92	252.87
3.93	283.27
3.94	247.88
3.95	249.63
3.96	248.71
3.97	245.34
3.98	254.82
3.99	242.42
4	246.22
4.01	255.37
4.02	249.53
4.03	254.08
4.06	252.23
4.07	249.95
4.08	255.78
4.09	249.05
4.1	265.85
4.11	246.27
4.12	244.49
4.13	239.89
4.14	229.34
4.15	234.2
4.16	238.12
4.17	237.05
4.18	235.79
4.19	235.95
4.2	236.91
4.21	234.63
4.22	234.05
4.23	232.04
4.24	231.93
4.25	233.61
4.26	232.13
4.27	232.32
4.28	230.39
4.29	231.82
4.3	232.21
4.31	229.41
4.32	228.24
4.33	229.68
4.34	230.83
4.35	225.67
4.36	232.33
4.37	223.59
4.38	224.72
4.39	231.27
4.59	267.89
4.6	266.61
4.61	255.75
4.62	254.03
4.63	248.86
4.64	252.19
4.65	250.54
4.66	245.51
4.67	245.36
4.68	250.57
4.69	247.53
4.7	253.39
4.71	256.28
4.72	257.25
4.73	257.34
4.74	255.57
4.75	257.06
4.76	257.3
4.77	257.14
4.78	258.96
4.79	256.77
4.8	255.17
4.81	248.28
4.82	247.96
4.83	251.73
4.84	246.85
4.85	257.05
4.86	259.53
4.87	255.98
4.88	255.06
4.89	264.94
4.9	254.42
4.91	252.02
4.95	275.22
4.96	254.75
4.97	255.45
4.98	247.3
4.99	241.98
5	241.23
5.01	241.4
5.02	238.87
5.03	235.19
5.04	241.87
5.05	267.29
5.06	240.75
5.07	236.94
5.08	255.72
5.09	271.73
5.1	252.84
5.11	230.26
5.12	232.45
5.13	207.98
5.14	248.76
5.15	234.46
5.16	233.83
5.17	237.84
5.18	227.3
5.19	232.67
5.2	229.15
5.21	227.91
5.22	230.01
5.23	229.34
5.24	229.64
5.25	232.31
5.26	229.74
5.27	231.19
5.28	230.89
5.29	232.48
5.3	230.12
5.31	229.57
5.32	235
5.33	230.92
5.34	233.18
5.35	226.19
5.36	229.7
5.46	272.65
5.47	247.84
5.48	249.74
5.49	248.86
5.5	247.03
5.51	247.69
5.52	250.3
5.53	252.04
5.54	253.81
5.55	255.57
5.56	254.68
5.57	251.04
5.58	250.76
5.59	254
5.6	249.27
5.61	250.76
5.62	252.29
5.63	258.47
5.64	256.9
5.65	257.21
5.66	259.94
5.67	265.65
5.68	262.84
5.69	242.83
5.7	227.92
5.71	235.64
5.72	229.27
5.73	232.15
5.74	230.24
5.75	229.13
5.76	229.46
5.77	227.94
5.78	230.21
5.79	232.01
5.8	222.53
5.81	247.57
5.82	268.96
5.83	274.99
5.84	304.24
5.85	287.16
5.86	282.76
5.87	288.4
5.88	282.27
6	236.11
6.01	228.56
6.02	209.32
