time	f0
0.015	166.83
0.025	176.53
0.065	222.13
0.075	222.75
0.085	229.65
0.095	247.97
0.105	251.12
0.115	257.67
0.125	230.94
0.135	253.93
0.145	236.81
0.215	246.21
0.225	235.43
0.235	207.17
0.245	220.06
0.255	229.76
0.265	215.1
0.275	212.68
0.285	221.66
0.295	234.21
0.305	205.66
0.315	227.99
0.325	219.48
0.395	217.25
0.405	205.13
0.415	224.44
0.425	223.75
0.435	221.77
0.445	221.07
0.455	222.64
0.465	221.45
0.475	221.61
0.615	211.7
0.625	220.18
0.685	151.94
0.695	173.64
0.705	180.18
0.735	181.35
0.745	176.69
0.755	174.05
0.765	174.16
0.775	174.16
0.785	175.07
0.795	177.14
0.805	177.31
0.815	179.34
0.825	179.04
0.835	179.85
0.845	180.2
0.855	181.2
0.865	178.65
0.875	174.44
0.885	184.48
0.895	176.82
0.905	178.81
0.915	179.54
0.925	179.33
0.935	185.84
0.945	185.07
0.955	181.22
0.965	178.93
0.975	175.18
0.985	167.5
0.995	170.98
1.005	172.58
1.015	171.56
1.025	168.16
1.035	166.94
1.045	165.7
1.055	167.01
1.065	167.77
1.075	167.08
1.085	166.22
1.095	167.33
1.105	166.94
1.115	167.24
1.125	170.57
1.135	168.8
1.145	170.8
1.155	172.2
1.165	168.43
1.175	168.99
1.185	171.11
1.195	170.86
1.205	173.31
1.215	173.03
1.225	174.26
1.235	172.81
1.245	175.97
1.255	176.02
1.265	177.91
1.275	172.73
1.285	170.74
1.295	168.28
1.305	177.01
1.315	174.61
1.325	171.84
2.015	182.48
2.025	179.92
2.035	180.83
2.045	179.99
2.055	179.72
2.065	174.28
2.075	168.38
2.085	174.72
2.095	177.81
2.105	186.79
2.115	181.77
2.125	180.16
2.135	178.38
2.145	176.06
2.155	175.04
2.165	171.41
2.175	168.09
2.185	171.38
2.195	174.44
2.205	173.72
2.215	173.77
2.225	171.21
2.235	171.84
2.245	174.8
2.255	178.26
2.265	173.13
2.275	166.8
2.285	178.9
2.295	185.93
2.305	184.34
2.315	177.3
2.325	178.1
2.335	173.99
2.345	174.49
2.355	175.7
2.365	173.57
2.375	170.23
2.385	167.34
2.395	165.55
2.405	168.17
2.415	171.89
2.425	171.16
2.435	167.75
2.445	166.41
2.455	191.75
2.465	186.01
2.475	186.34
2.485	187.3
2.495	189.6
2.505	191.03
2.515	191.07
2.525	190.11
2.535	190.82
2.545	191.69
2.555	187.38
2.565	183.17
2.575	178.97
2.585	207.05
2.595	224.81
2.605	198.51
2.615	193.27
2.625	206.8
2.635	201.82
2.665	193.08
3.035	197.6
3.045	215.67
3.055	208.48
3.065	213.06
3.075	208.42
3.085	195.05
3.095	197.21
3.105	261.11
3.115	266.8
3.125	267.58
3.135	263.26
3.145	210.11
3.155	192.72
3.165	192.82
3.175	191.48
3.185	190.39
3.195	191.79
3.205	192.09
3.215	197.91
3.225	186.97
3.235	200.79
3.245	199.85
3.255	195.79
3.265	187.46
3.275	198.41
3.325	215.97
3.335	204.64
3.345	214.91
3.355	210.2
3.365	207.17
3.375	204.67
3.385	202.33
3.395	199.9
3.405	197.54
3.415	196.29
3.425	195.5
3.435	193.29
3.445	187.43
3.455	184.99
3.465	181.51
3.475	178.39
3.485	175.66
3.495	175.97
3.505	168.27
3.515	180.53
3.525	174.16
3.535	176.96
3.545	179.63
3.555	180.02
3.565	173.18
