time	f0
0.142	146.17
0.152	139.07
0.162	133.07
0.172	135.54
0.182	133.92
0.192	134.89
0.202	135.16
0.212	135.87
0.222	137.44
0.232	133.94
0.242	134.45
0.252	136.7
0.262	136.71
0.272	136.86
0.282	136.01
0.292	134.03
0.302	133.63
0.312	131.45
0.322	130.41
0.332	125.1
0.342	121.12
0.352	118.08
0.362	115.57
0.372	113.21
0.382	107.96
0.392	107.83
0.402	104.37
0.412	104.19
0.422	103.39
0.432	102.29
0.442	100.12
0.452	98.92
0.462	99.83
0.472	99.66
0.482	98.43
0.492	98.48
0.502	97.89
0.512	98.56
0.522	99.47
0.532	100.28
0.542	101.66
0.552	103.01
0.562	102.35
0.572	102.19
0.582	104.28
0.592	106.18
0.602	106.99
0.612	107.59
0.622	107.36
0.632	106.63
0.642	106.39
0.652	105.15
0.662	106.6
0.672	105.6
0.682	106.11
0.782	109.3
0.792	107.6
0.802	106.3
0.812	105.84
0.972	114.14
0.982	119.12
0.992	114.8
1.002	109.21
1.012	107.52
1.022	111.71
1.032	110.6
1.042	110.45
1.052	110.88
1.062	110.01
1.072	108.48
1.082	105.71
1.092	106.82
1.102	106.74
1.112	106.43
1.122	106.43
1.132	105.44
1.142	106.76
1.152	112.53
2.102	105.43
2.112	104.56
2.402	123.67
2.712	120.68
2.722	118.21
2.732	110.08
2.742	119.53
2.752	118.57
2.762	117.02
2.772	114.95
3.052	113.82
3.062	110.88
3.072	105.45
3.482	111.58
3.492	110.26
3.502	107.5
3.512	111.94
3.522	109.02
3.532	109.76
3.542	113.76
3.552	117.57
3.562	118.98
3.572	116.33
3.582	109.55
3.592	109.15
3.602	114.44
3.612	113.47
3.622	113.5
3.632	111.49
3.642	109.65
3.652	106.75
3.842	120.02
3.852	120.68
3.862	118.7
3.872	118.96
3.882	118.2
3.892	121.42
3.902	121.33
3.912	116.33
3.922	118.06
3.932	118.79
3.942	111.12
3.952	111.4
3.962	111.38
3.972	111.92
3.982	111.96
3.992	108.86
4.002	107.21
4.012	106.27
4.022	105.02
4.032	104.79
4.042	103.93
4.052	102.89
4.062	104.94
4.072	104.34
4.082	101.81
4.092	99.95
4.102	100.95
4.112	100.66
4.122	100.31
4.132	99.79
4.142	99.38
4.152	98.84
4.162	99.52
4.172	98.5
4.182	99.1
4.192	107.82
4.202	120.93
4.212	120.62
4.222	119.92
4.232	118.21
4.352	107.13
4.362	110.31
4.372	110.16
4.382	111.58
4.392	116.02
4.402	117.86
4.412	114.73
4.422	114.44
4.432	117.63
4.442	117.45
4.452	115.17
4.462	112.25
4.472	112.77
4.572	127.08
4.582	121.95
4.592	120.72
4.602	113
4.612	110.51
4.622	109.12
4.632	112.8
4.642	116.23
4.652	119.47
4.662	115.46
4.672	113.61
4.682	115.66
4.692	115.46
4.702	114.88
4.712	114.09
4.722	113.21
4.732	113.69
4.742	114.01
4.752	112.89
4.762	109.91
4.772	110.36
4.782	121.12
4.792	119.83
4.802	112.63
4.812	112.09
4.822	112.59
4.832	112.64
4.842	111.15
4.852	109.74
4.862	107.3
4.872	105.77
4.882	107.2
4.892	110.1
4.902	109.74
4.912	109.79
4.922	112.27
4.932	124.33
4.942	117.52
4.952	113.63
4.962	112.99
4.972	113.05
4.982	114.45
4.992	115.52
5.002	115.8
5.012	113.27
5.022	112.78
5.032	118.4
5.042	119.29
5.052	117.8
5.062	115.21
5.072	113.57
5.082	113.16
5.092	110.11
5.102	106.63
5.112	103.93
5.612	115.49
5.622	109.39
5.632	109.29
5.642	106.84
5.652	106.55
5.662	106.35
5.672	106.61
5.682	106.49
5.692	105.58
5.702	106.22
5.712	106.39
5.722	106.32
5.732	105.95
5.742	106.73
5.752	106.64
5.762	107.1
5.772	107.27
5.782	103.48
5.792	102.78
5.802	102.78
5.812	102.45
5.822	101.92
5.832	102.58
5.842	103.15
5.852	103.92
5.862	104.72
5.872	105.11
5.882	105.51
5.892	104.46
5.902	104.27
5.912	105.73
5.922	108.96
5.932	110.31
5.942	110.85
5.952	111.13
5.962	110.05
5.972	109.83
5.982	109.63
5.992	108.98
6.002	106.8
6.012	107.27
6.022	107.41
6.032	107.05
6.042	103.99
6.052	104.48
6.062	104.08
6.072	101.37
6.082	101.4
6.092	101.26
6.102	97.47
6.112	97.34
6.122	88.48
6.132	91.03
6.292	141.5
6.302	132.73
6.312	131.8
6.322	135.33
6.332	135.53
6.342	135.13
6.352	133.75
6.362	132.1
6.372	131.95
6.382	131.49
6.392	127.61
6.402	122.11
6.412	121.73
6.422	120.67
6.432	115.54
6.442	113.91
6.452	108.23
6.462	111.44
6.472	114.33
6.482	119.68
6.492	119.61
7.102	99.95
7.112	100.88
7.122	106.4
7.132	107
7.142	104.99
7.152	105.16
7.162	103.08
7.172	103.32
7.182	103.79
7.192	103.32
7.202	101.58
7.212	99.88
7.222	97.45
7.232	97.79
7.242	102.16
7.252	110.07
7.262	110.1
7.272	111.11
7.282	110
7.292	107.96
7.302	107.42
7.312	105.78
7.322	105.86
7.332	104.9
7.342	104.95
7.352	105.91
7.362	107.55
7.372	107.65
7.382	108.67
7.392	108.51
7.402	106.87
7.412	106.57
7.422	108.45
7.432	107.85
7.442	109.33
7.452	109.96
7.462	111.29
7.662	99.7
7.672	105.86
7.682	108.26
7.692	109.55
7.702	110.64
7.712	112.41
7.722	115.41
7.732	115.64
7.742	113.36
7.752	111.88
7.762	113.06
7.772	112.1
7.782	113.11
7.792	112.28
7.922	131.54
7.932	126.89
7.942	96.13
7.952	96.96
