time	f0
0.255	98.1
0.265	101.79
0.275	102.01
0.285	102.11
0.835	105.72
0.845	103.69
0.855	103.19
0.865	98.66
0.875	81.48
0.885	81.4
0.895	81.64
0.905	84.07
0.915	86.15
0.925	92.33
0.935	97.28
0.945	98.15
0.955	101.18
0.965	105.11
0.975	106.61
0.985	111.07
0.995	112.1
1.005	114.43
1.015	116.19
1.025	117.05
1.035	118.3
1.045	114.63
1.055	116.84
1.065	113.48
1.075	114.74
1.085	110.72
1.095	112.9
1.105	112.15
1.115	110.74
1.125	111.67
1.135	109.49
1.145	107.09
1.155	106.76
1.165	107.31
1.195	103.47
1.205	101.81
1.215	101.38
1.225	100.26
1.235	99.61
1.245	98.33
1.255	99.23
1.265	98.42
1.275	97.18
1.285	96.53
1.295	96.16
1.305	96.81
1.315	97.39
1.325	97.83
1.335	100.84
1.345	104.51
1.355	103.9
1.365	105.27
1.375	104.79
1.385	106.15
1.395	106.39
1.405	107.03
1.415	107.68
1.425	108.22
1.435	108.43
1.445	105.64
1.455	110.48
1.465	112.34
1.475	111.43
1.485	111.96
1.495	111.79
1.505	110.72
1.515	110.03
1.525	109.53
1.535	108.28
1.545	108
1.555	107.18
1.565	107.96
1.575	110.2
1.585	105.31
1.595	103.76
1.605	102.46
1.615	101.75
1.625	101.9
1.635	101.15
1.645	101.94
1.655	100.39
1.665	99.52
1.675	98.86
1.685	99.75
1.695	98.04
1.705	98.7
1.715	98.45
1.885	95.42
1.895	96.27
1.905	96.25
1.915	96.81
1.925	97.07
1.935	97.04
1.945	96.72
1.955	98.3
1.965	98.95
1.975	97.78
1.985	99.14
1.995	98.03
2.005	98.26
2.015	98.41
2.025	98.58
2.035	98.86
2.045	99.72
2.055	100.06
2.065	99.46
2.075	97.88
2.085	95.01
2.095	96.72
2.105	97.62
2.115	97.68
2.125	95.42
2.135	93.85
2.145	91.39
2.155	86.85
2.165	91.02
2.175	89.98
2.185	88.13
2.195	87.14
2.205	87.13
2.215	86.93
2.225	86.76
2.235	91.03
2.245	87.1
2.255	85.75
2.265	85.76
2.275	87.15
2.285	84.07
2.295	83.55
2.305	83.45
2.315	83.59
2.325	85.53
2.335	86.68
2.345	86.79
2.355	85.88
2.365	85.09
2.585	105.45
2.595	106.08
2.605	104.63
2.615	102.93
2.625	102.04
2.635	101.72
2.645	101.56
2.655	102.11
2.665	100.89
2.675	101.03
2.685	99.65
2.695	98.89
2.705	98.77
2.715	98.28
2.725	98.57
2.735	97.7
2.745	96.95
2.755	97.25
2.765	97.11
2.775	97.27
2.785	96.12
2.795	95.28
2.805	92.61
2.815	91.54
2.825	87.5
2.835	84.92
2.845	84.68
2.855	80.95
3.005	90.57
3.015	91.39
3.025	90.25
3.325	110.87
3.335	111.68
3.345	109.52
3.355	110.12
3.365	112.37
3.375	111.88
3.385	110.7
3.395	112.08
3.405	110.45
3.415	110.96
3.425	108.79
3.435	107.78
3.445	105.79
3.455	105.95
3.465	105
3.475	103.52
3.485	102.86
3.495	102.3
3.505	102.59
3.515	102.8
3.525	103.15
3.575	101.61
3.585	103.72
3.595	108.29
3.605	108.35
3.615	103.64
3.625	104.93
3.635	104.23
3.645	104.03
3.655	104.38
3.665	105.66
3.675	104.91
3.685	106.91
3.695	107.84
3.705	107.87
3.715	109.34
3.725	107.51
3.735	107.64
3.745	108.56
3.755	108.37
3.765	107.55
3.775	107.85
3.785	107.2
3.795	107.9
3.805	106.21
3.815	108.35
3.825	107.27
3.835	107.23
3.845	106.51
3.855	106.92
3.865	108.68
3.875	110.28
3.885	111.83
3.895	112.58
3.905	111.24
3.915	119.15
3.925	120.6
3.935	123.07
3.945	121.57
3.955	120.53
3.965	117.97
3.975	114.22
3.985	112.38
3.995	112.38
4.005	111.3
4.015	109.74
4.025	107.05
4.035	106.79
4.045	106.12
4.055	104.44
4.065	101.8
4.075	100.97
4.085	100.91
4.095	103.46
4.105	106.09
4.115	112.03
4.125	107.7
4.135	105.98
4.145	105.94
4.155	106.1
4.245	96.03
4.255	95.03
4.265	97.5
4.275	98.75
4.285	100.08
4.465	120.15
4.475	117.16
4.485	114.91
4.495	115.99
4.505	117.01
4.515	116.25
4.525	118.15
4.535	116.66
4.545	120.34
4.555	120.67
4.565	122.91
4.575	125.06
4.585	121.8
4.595	120.02
4.605	116.64
4.615	114.96
4.625	113.66
4.635	109.81
4.645	113.75
4.655	116.98
4.665	116.87
4.805	80.77
4.815	85.73
4.825	91.22
4.835	92.79
4.845	92.75
4.855	96.58
4.865	97.98
4.875	97.96
4.885	99.34
4.895	103.25
4.905	105.31
4.915	105.23
4.925	104.66
4.935	103.51
4.945	102.89
4.955	102.54
4.965	102.35
4.975	101.36
4.985	100.37
5.145	105.76
5.155	106.97
5.165	106.08
5.175	105.59
5.185	104.49
5.195	103.16
5.205	104.21
5.215	103.14
5.225	104.97
5.235	104.52
5.245	105.65
5.255	105.26
5.265	104.55
5.275	105.49
5.285	102.42
5.295	105.14
5.305	105.26
5.315	104.94
5.325	106.59
5.335	106.2
5.405	94.64
5.415	97.79
5.425	100.24
5.435	101.05
5.445	98.41
5.455	103.54
5.465	104.29
5.475	106.35
5.485	104.59
5.495	106.03
5.505	102.32
5.785	104.55
5.795	101.11
5.805	101.15
5.815	100.72
5.825	100.56
5.835	101.76
5.845	102.61
5.855	104.66
5.865	105.15
5.875	105.01
5.885	105.62
5.895	106.14
5.905	104.6
5.915	102.85
5.925	103.25
5.935	105.33
5.945	105.56
5.955	106.55
5.965	105.44
5.975	105.87
5.985	106.79
5.995	106.82
6.005	105.56
6.015	108.27
6.025	109.92
6.035	103.56
6.045	107.39
6.055	102.93
6.065	106.89
6.075	106.48
6.085	106.95
6.095	106.3
6.105	105.16
6.115	106.4
6.125	107.88
6.285	107.18
6.295	105.18
6.305	104.01
6.315	107.01
6.325	106.2
6.335	104.92
6.345	108.27
6.355	109.02
6.365	105.75
6.375	104.99
6.385	100.59
6.515	101.01
6.525	101.47
6.535	101.67
6.545	101.82
6.555	101.93
6.565	102.23
6.575	102.73
6.585	105.74
6.595	103.95
6.605	101.89
6.615	101.36
6.625	102.29
6.635	101.88
6.645	101.45
6.655	102.75
6.665	101.49
6.675	101.66
6.685	103.45
6.695	101.97
6.705	98.6
6.715	102.74
