time	f0
1.145	259.56
1.155	234.72
1.165	227.51
1.175	221.28
1.185	217.14
1.195	220.4
1.205	211.23
1.215	209.08
1.225	204.19
1.235	202.54
1.245	227.82
1.255	208.29
1.265	205.54
1.275	202.78
1.285	209.35
1.295	225.18
1.305	213.56
1.315	220.83
1.325	228.3
1.335	219.28
1.485	231.74
1.495	218.3
1.505	214.94
1.515	212.06
1.525	209.51
1.535	202.11
1.545	205.96
1.555	208.39
1.565	198.68
1.575	202.82
1.585	193.09
1.595	205.96
1.605	203.85
1.615	201.64
1.625	199.97
1.635	201.62
1.645	199.96
1.655	199.1
1.665	196.27
1.675	193.75
1.685	196.09
1.695	196.02
1.705	194.11
1.715	174.66
1.725	196.23
1.735	194.94
1.745	195.62
1.755	192.61
1.775	181.57
1.785	187.76
1.795	208.22
1.805	196.38
1.815	198.77
1.825	196.23
1.835	196.85
1.845	196.06
1.855	199.69
1.865	198.87
1.875	197.06
1.945	208.51
1.955	201.72
1.965	200.75
1.975	198.25
1.985	194.96
1.995	195.15
2.005	193.9
2.015	191.59
2.025	187.78
2.035	192
2.045	193.5
2.055	195.64
2.065	193.92
2.075	194.35
2.085	193.63
2.125	184.7
2.135	185.56
2.185	224.71
2.195	205.65
2.205	205.38
2.215	199.31
2.225	197
2.235	197.29
2.245	193.5
2.255	193.22
2.265	192.22
2.275	191.42
2.285	194.72
2.295	191.25
2.305	191.54
2.315	194.02
2.325	193.4
2.335	192.49
2.345	190.58
2.355	193.43
2.365	191
2.375	203.1
2.385	244.14
2.395	208.05
2.405	208.27
2.415	205.6
2.425	202.32
2.435	201.45
2.445	201.58
2.455	204.51
2.465	202.46
2.475	202.44
2.485	203.73
2.495	206.77
2.505	206.89
2.515	212.44
2.525	205.49
2.535	209.68
2.545	207.62
2.555	209.52
2.575	222.49
2.585	221.87
2.595	199.54
2.605	198.8
2.615	195.83
2.625	191.94
2.635	189.04
2.645	195.78
2.655	194.69
2.665	194.23
2.675	193.64
2.685	192.39
2.695	194.37
2.705	194.81
2.715	192.8
2.725	191.01
2.735	188.93
2.745	204.41
2.755	200.98
2.765	195.44
2.775	191.55
2.785	186.52
2.795	186.42
2.805	193.54
2.815	191.13
2.825	190.68
2.835	192.49
2.845	192.39
2.855	192.64
2.865	191.3
2.875	190.72
2.885	193.89
2.895	191
2.905	185.52
2.915	186.69
2.925	227.25
2.935	198.33
2.945	199.39
2.955	194.85
2.965	194.55
2.975	194.7
2.985	193.74
2.995	196.62
3.005	195.9
3.015	194.43
3.025	193.62
3.035	193.31
3.045	192.97
3.055	190
3.415	244.18
3.425	225.05
3.435	209.92
3.445	218.93
3.455	213.29
3.465	216.68
3.475	212.41
3.485	205.6
3.495	202.17
3.505	201.97
3.515	199.73
3.525	206.78
3.535	205.86
3.545	193.16
3.555	208.75
3.565	210.08
3.575	203.19
3.585	212.25
3.595	210.95
3.605	211.28
3.655	218.87
3.665	218.69
3.675	204.51
3.685	198.42
3.695	206.95
3.705	205.83
3.715	208.32
3.725	202.88
3.735	220.12
3.745	267.45
3.755	261.34
3.775	250.07
3.785	260.96
3.875	210.03
3.885	202.53
3.895	199.73
3.905	206.12
3.915	203.75
3.925	200.88
3.935	200.81
3.945	206.19
3.955	202.85
3.965	200.38
3.975	201.66
3.985	199.49
3.995	201.4
4.005	200.66
4.015	202.01
4.025	203.24
4.035	202.61
4.045	202.65
4.055	204.38
4.065	202.46
4.075	202.45
4.085	200.25
4.095	203.97
4.105	203.08
4.115	202.79
4.125	204.48
4.135	205.36
4.145	206.63
4.155	203.76
4.165	200.89
4.175	203.47
4.185	204.58
4.195	204.44
4.205	204.61
4.215	205.6
4.225	205.38
4.235	209.61
4.245	210.38
4.255	210.8
4.265	210.34
4.275	206.3
4.285	208.85
4.295	202.87
4.305	200.75
4.315	208.06
4.325	210.09
4.335	208.98
4.345	220.63
4.355	219.98
4.365	221.54
4.375	216.48
4.385	213.01
4.395	220.8
4.405	207.46
4.415	212.17
4.425	211.74
4.435	208.44
4.445	209.15
