time	f0
0.035	59.44
0.365	66.15
0.375	61.77
0.385	61.83
0.395	62.27
0.405	61.65
0.415	61.04
0.425	60.84
0.435	60.54
0.445	61.87
0.455	61.04
0.465	58.65
0.475	58.51
0.485	62
0.535	60.58
0.545	60.29
0.555	60.75
0.565	62.48
0.575	62.81
0.685	60.37
0.695	60.08
0.705	59.24
0.715	58.65
0.725	58.55
0.735	59.3
0.745	59.86
0.755	59.96
0.765	60.25
0.775	60.29
0.785	61.3
0.795	62.23
0.805	61.54
0.815	62.83
0.825	62.75
0.835	62.72
0.925	50.4
0.935	50.09
0.945	49.47
0.955	49.12
0.965	49.05
0.975	48.96
0.985	48.97
0.995	49.08
1.005	49.13
1.015	49.15
1.025	49.38
1.035	49.93
1.045	50.37
1.055	50.47
1.065	50.38
1.075	50.44
1.085	51.09
1.095	51.55
1.105	52.49
1.115	52.46
1.125	52.85
1.135	54.89
1.145	56.68
1.155	57.19
1.165	57.77
1.175	58.52
1.185	59.27
1.195	60.99
1.205	61.46
1.215	122.83
1.225	122.27
1.235	121.53
1.245	121.11
1.255	119.96
1.265	118.11
1.275	116.58
1.285	115.59
1.295	114.86
1.305	114.53
1.315	113.49
1.325	111.82
1.335	110.36
1.345	109.4
1.355	108.5
1.365	107.67
1.375	106.82
1.385	105.77
1.395	104.37
1.405	103.42
1.415	103.1
1.425	103.11
1.585	56.45
1.595	56.23
1.605	55.31
1.615	53.54
1.625	52.3
1.635	52.32
1.645	52.24
1.655	52
1.665	51.8
1.675	51.53
1.685	51.33
1.695	51.21
1.705	51.22
1.715	51.06
1.725	51.28
1.735	51.32
1.935	63.44
1.945	63.44
1.955	62.14
1.965	62.17
1.975	63.15
1.985	65.1
1.995	64.99
2.045	126.99
2.055	126.61
2.065	124.9
2.075	123.9
2.085	123.28
2.095	122.05
2.105	120.22
2.115	117.77
2.125	114.79
2.135	114.24
2.145	118.7
2.155	119.9
2.165	119.36
2.175	118.72
2.185	119.68
2.195	123.93
2.205	124.77
2.215	121.42
2.225	119.9
2.235	120.29
2.285	59
2.295	58.11
2.305	57.42
2.365	50.07
2.375	49.91
2.385	49
2.395	48.91
2.405	48.7
2.415	48.46
2.425	48.48
2.435	49.78
2.445	49.97
2.475	97.6
2.485	96.76
2.495	96.8
2.505	97.08
2.515	97.38
2.525	99.56
2.535	100.68
2.545	100.41
2.555	99.96
2.655	55.02
2.665	55.2
2.675	55.15
2.685	55.21
2.705	106.42
2.715	105.53
2.725	104.63
2.735	103.73
2.745	103.84
2.755	104.86
2.765	106.07
2.775	105.13
2.785	103.33
2.795	103.66
2.805	103.82
3.455	101.86
3.465	101.57
3.475	100.79
3.485	100.26
3.495	99.48
3.675	52.8
3.685	52.55
3.695	51.61
3.705	50.99
3.715	50.39
3.725	49.99
3.735	50.33
3.745	101.96
3.755	102.49
3.765	102.58
3.775	102.66
3.785	102.68
3.795	102.46
3.805	102.03
3.815	101.36
3.825	100.4
3.835	99.97
3.845	100.29
3.855	100.56
3.865	100.92
3.875	101.52
3.885	100.78
3.895	100.05
3.905	99.96
3.915	100.03
3.925	100.53
3.935	101.72
3.945	102.05
3.955	101.57
3.965	100.57
3.975	100.31
4.295	56.52
4.305	56.93
4.515	64.85
4.525	64.32
4.535	61.27
4.545	62.75
4.555	62.81
4.565	61.89
4.575	61.77
4.725	63.3
4.735	63.34
4.745	63.6
4.755	64.18
4.765	62.48
4.775	62.4
4.785	62.58
4.795	61.24
4.805	59.99
4.815	60.46
5.005	117.34
5.015	118.53
5.025	121.95
5.035	124.31
5.045	127.01
5.055	130
5.065	132.11
5.075	133.23
5.085	133.33
5.095	132.84
5.105	132.76
5.115	133.83
5.125	135.55
5.135	136.06
5.145	135.55
5.155	134.08
5.165	133.06
5.175	133.34
5.185	133.43
5.195	133.37
5.235	142.19
5.245	141.94
5.255	138.58
5.265	137.77
5.275	133.15
5.285	124.66
5.295	121.56
5.305	118.81
5.315	116.74
5.325	113.88
5.335	110.49
5.435	62.61
5.445	62.38
5.455	60.49
5.465	59.95
5.475	58.33
5.485	57.72
5.495	56.87
5.505	56.12
5.515	109.95
5.525	110.11
5.535	111.03
5.545	110.56
5.555	109.45
5.565	108.87
5.575	109.68
5.585	111.16
5.595	113.22
5.605	119.46
5.615	120.49
5.625	121.82
5.635	122.43
5.645	123
5.655	123.49
5.665	122.69
5.675	121.6
5.685	120.57
5.695	117.53
5.705	113.38
5.715	111.32
5.725	109.77
5.735	110.19
5.745	111.18
5.755	111.19
5.765	110.8
5.775	110.47
5.785	110.18
5.795	109.74
5.805	108.89
5.815	107.56
5.825	106.09
5.835	105.72
5.845	53.4
5.855	53.68
5.865	53.83
5.875	53.37
6.035	55.49
6.045	55.53
6.055	54.65
6.065	54.27
6.075	53.9
6.085	52.71
6.095	52.82
6.105	52.75
6.115	52.58
6.295	55.6
6.305	52.54
6.315	52.75
6.325	53.56
6.335	53.13
6.345	52.45
6.425	49.56
6.435	49.11
6.445	48.65
6.625	100.32
6.635	101.56
6.645	102.56
6.655	103.54
6.665	104.01
6.675	103.83
6.685	102.91
6.695	101.49
6.705	100.54
6.715	99.67
6.725	98.96
6.735	98.59
6.745	98.37
6.755	98.25
6.765	98.34
6.775	98.46
6.785	98.43
6.795	98.3
6.805	98.21
6.815	98.24
6.825	98.09
6.835	97.62
6.845	97.48
6.855	97.84
6.865	97.61
6.875	97.1
6.885	97.56
6.895	98.5
6.905	99.46
6.915	49.99
6.925	50
6.935	50.05
6.945	51.13
6.955	51.65
6.965	51.66
6.975	51.53
6.985	50.72
6.995	50.55
7.005	50.67
7.015	50.39
7.025	49.92
7.035	49.74
7.045	49.84
7.055	50.27
7.065	50.52
7.075	50.18
7.085	52.04
7.095	52.89
7.105	54.02
7.115	54.3
7.125	54.33
7.375	54.24
7.385	54.31
7.395	55.44
7.405	55.54
7.415	54.54
7.425	54.24
7.435	49.37
7.445	49.59
7.455	50.1
7.465	49.81
7.475	49.86
7.535	58.33
