time	f0
0.785	66.85
0.795	66.4
0.805	66.05
0.815	65.98
0.845	175.44
0.855	178.13
0.865	178.75
1.195	56.65
1.205	56.65
1.215	56.63
1.225	56.32
1.235	56.28
1.245	56.08
1.255	55.62
1.265	111.21
1.275	111.12
1.285	107.17
1.295	107.67
1.305	107.72
1.315	107.35
1.325	106.17
1.335	104.81
1.345	103.69
1.355	104.2
1.365	106.22
1.375	107.7
1.435	112.34
1.445	112.34
1.455	112.17
1.465	112.24
1.475	112.8
1.485	113.69
1.495	114.08
1.505	112.13
1.515	110.4
1.565	111.25
1.575	109.07
2.225	60.88
2.235	60.99
2.265	64.11
2.275	64.08
2.285	61
2.295	59.58
2.305	59.4
2.415	53.97
2.425	54.21
2.435	54.49
2.445	110.09
2.455	109.65
2.465	109.21
2.475	108.34
2.485	107.79
2.495	106.45
2.505	105.73
2.515	105.17
2.525	105.61
2.535	105.29
2.545	104.04
2.555	103.7
2.565	103.64
2.575	103.87
2.585	104.04
2.595	104.16
2.605	104.39
2.615	105.13
2.625	105.93
2.635	106.08
2.645	106.1
2.655	106.22
2.665	106.22
2.675	106.05
2.685	105.84
2.925	117.33
2.935	119.13
2.945	119.41
2.955	118.7
4.125	142.42
4.135	142.32
4.145	142.86
4.155	144.57
4.165	143.38
4.175	114.72
4.185	112.86
4.195	111.72
4.205	111.55
4.215	111.15
4.225	109.67
4.235	108.22
4.245	108.31
4.255	110.07
4.265	112.21
4.275	113.53
4.285	114.96
4.295	116.64
4.305	117.65
4.315	118.44
4.325	119.77
4.335	121.38
4.345	122.45
4.355	122.61
4.365	121.64
4.375	120.6
4.385	59.41
4.395	58.48
4.405	58.12
4.415	57.83
4.425	57.56
4.435	57.3
4.445	56.88
4.455	56.22
4.465	55.85
4.475	55.72
4.485	56.04
4.495	56.76
4.505	57.09
4.515	57.08
4.525	57.25
4.535	57.69
4.545	57.98
4.555	58.14
4.565	58.2
4.575	58.37
4.585	58.34
4.595	57.63
4.605	56.69
4.615	55.73
4.635	106.17
4.645	105.52
4.655	105.38
4.665	104.12
4.675	102.62
4.755	58.11
4.765	59.97
4.775	61.33
4.785	62.36
4.795	62.98
4.805	63.14
4.815	63.08
4.825	61.93
4.835	61.88
4.845	63.21
4.855	44.11
4.865	43.74
4.875	58.45
4.885	58.21
4.895	57.58
4.905	57.25
4.915	57.64
4.925	58.41
4.935	77.24
4.945	76.73
4.955	76.39
5.005	56.75
5.015	56.87
5.025	56.9
5.035	56.24
5.045	55.87
5.055	55.87
5.065	111.68
5.075	111.58
5.085	111.23
5.095	111.97
5.105	113.62
5.115	114.92
5.125	115.72
5.135	116.52
5.145	116.9
5.155	116.81
5.165	116.35
5.175	115.32
5.185	114.87
5.195	115.47
5.205	116.23
5.215	116.29
5.225	115.43
5.235	114.52
5.245	114.33
5.645	116.92
5.655	114.24
5.665	113.17
5.675	113
5.685	113.36
5.695	116.01
5.705	113.97
5.715	112.83
5.725	113.67
5.825	110.99
5.835	112.77
5.845	113.5
5.855	120.08
5.865	120.47
5.875	116.62
5.885	113.28
5.895	113.17
5.905	113.44
5.915	113.96
5.925	116.76
6.055	55.38
6.065	56.06
6.075	56.91
6.085	118.46
6.095	118.92
6.105	119.24
6.115	120.57
6.125	121.86
6.135	119.74
6.145	113
6.155	110.06
6.165	110.84
6.175	112.15
6.185	109.91
6.195	107.18
6.205	107.62
6.215	107.78
6.225	56.65
6.235	56.73
6.245	56.91
6.255	57
6.265	57.02
6.275	57.08
6.285	57.05
6.295	57
6.305	56.84
6.315	56.69
6.325	56.77
6.335	56.99
6.345	56.76
6.355	73.19
6.365	73.66
6.375	71.96
6.385	70.46
6.395	69.33
6.405	69.49
6.415	70.16
6.425	69.32
6.435	67.53
6.445	66.08
6.455	66.15
6.465	67.6
6.475	69.08
6.635	58.91
6.645	59.41
6.655	59.9
6.665	59.35
6.675	58.15
6.685	57.41
6.695	57.28
6.705	57.38
6.715	57.4
6.725	57.41
6.735	57.51
6.745	57.62
6.755	57.62
6.765	57.55
6.775	57.43
6.785	57.36
6.795	57.43
6.805	57.6
6.815	57.86
6.825	58.14
6.835	57.95
6.845	57.48
6.855	57.42
6.865	57.73
6.875	57.94
6.885	46.08
6.895	46.04
6.905	46.36
6.915	46.45
6.925	46.57
7.005	56.15
7.015	56
7.025	55.61
7.035	55.37
7.045	108.01
7.055	106.89
7.065	106.7
7.075	106.91
7.085	107.08
7.095	107.52
7.105	108.26
7.115	108.4
7.125	108.35
7.135	108.57
7.245	58.69
7.255	58.71
7.265	57.44
7.275	56.57
7.285	56.51
7.295	56.85
7.305	58.32
7.315	58.3
7.325	58.17
7.675	113.05
7.685	110.86
7.695	110.27
7.705	108.32
7.715	107.87
7.725	107.96
7.735	109.62
7.745	113.78
7.755	115.92
7.765	116.36
7.775	115.99
7.785	116.04
7.795	116.5
7.805	116.94
7.815	117.15
7.825	117.21
7.835	117.09
7.845	117.7
7.855	60.13
7.865	60.15
7.875	60.16
7.885	60.33
7.895	61.46
7.905	64.77
7.915	63.25
7.925	60.92
7.935	60.22
7.945	60.6
7.955	60.63
7.965	59.49
7.975	57.91
7.985	57.31
7.995	57.3
8.005	59.81
8.015	60.81
8.025	61.85
8.035	61.92
8.045	60.96
8.055	60.68
8.065	61.07
8.535	54.75
8.545	54.59
8.555	54.95
8.565	55.32
8.575	55.54
8.585	55.85
8.595	55.9
9.435	50.77
9.445	53.15
9.455	56.06
9.545	49.56
9.555	48.41
9.565	47.85
9.575	58.84
9.585	59.8
9.595	58.72
9.605	58.21
9.615	57.86
9.625	57.77
9.635	57.95
9.645	58.67
9.655	59.22
9.665	58.37
9.675	57.29
9.685	56.71
9.735	50.4
9.745	50.48
9.755	52.3
9.765	52.46
9.775	54.08
9.785	54.16
11.515	55.79
11.525	55.77
11.535	55.5
11.545	55.77
11.555	58.31
11.565	58.92
11.575	59.48
11.585	124.15
11.595	124.23
11.605	123.97
11.615	122.56
11.625	121.19
11.635	119.64
11.645	117.45
11.655	115.4
11.665	114.11
11.675	113.53
11.685	113.34
11.695	113.36
11.705	113.48
11.715	113.7
11.725	114.34
11.735	114.61
11.745	114.67
11.755	114.95
11.765	115.24
11.775	115.25
11.785	115.11
11.795	114.95
11.805	114.85
11.815	114.67
11.825	114.65
11.835	114.73
11.845	114.77
12.075	115.07
12.085	114.43
12.095	114.86
12.105	115.17
12.115	114.78
12.125	115.38
12.135	116.46
12.205	115.85
12.215	115.59
12.225	115.49
12.235	115.8
12.245	115.86
12.255	115.81
12.265	114.62
12.825	118.19
12.835	115.53
12.845	114
12.855	113.88
12.865	57.12
12.875	57.18
12.885	57.87
12.895	58.74
12.905	58.14
12.915	56.85
12.925	56.94
12.935	48.32
12.945	48.67
12.955	48.24
13.495	108.59
13.505	108.36
13.515	105.87
13.525	106.49
13.535	106.27
13.545	105.8
13.555	105.54
13.565	105.68
13.575	106.13
13.585	106.55
13.595	106.82
13.605	107.82
13.615	108.04
13.625	108.35
13.635	109.09
13.645	109.71
13.655	110.19
13.665	110.35
13.675	110.53
13.685	114.28
