time	f0
0.038	129.19
0.048	128.59
0.058	129.11
0.068	130.63
0.078	130.23
0.088	129.13
0.098	128
0.108	127.52
0.118	128.22
0.128	129.49
0.138	129.96
0.318	118.29
0.328	120.41
0.338	121.51
0.348	121.49
0.358	120.85
0.368	120.41
0.378	120.76
0.388	121.05
0.398	119.87
0.408	117.52
0.418	118.36
0.428	120.28
0.438	119.65
0.478	122.47
0.488	122.04
0.498	119.69
0.508	118.17
0.518	116.42
0.528	115.29
0.538	115.15
0.548	114.03
0.558	111.72
0.568	110.13
0.578	111.25
0.588	114
0.598	115.46
0.608	116.44
0.618	117.44
0.628	119.99
0.638	124.17
0.648	127.03
0.658	127.82
0.668	128.02
0.678	128.28
0.688	128.7
0.698	129.43
0.708	130.55
0.718	131.71
0.728	132.35
0.738	131.95
0.748	131.49
0.758	132.15
0.768	132.93
0.778	133.13
0.788	134.2
0.798	136.83
0.808	137.4
0.818	137.37
0.828	136.35
0.838	135.31
0.848	134.63
0.858	133.85
0.868	132.58
0.878	132
0.888	132.83
0.898	132.04
0.908	129.89
0.918	129.82
0.928	130.67
0.938	131.26
0.948	131.18
0.958	130.75
1.028	132.44
1.038	131.94
1.048	131.41
1.058	130.77
1.068	129.95
1.078	129.07
1.088	128.79
1.098	128.69
1.108	128.11
1.118	127.68
1.128	127.74
1.138	127.87
1.148	126.25
1.158	123.46
1.168	123.31
1.178	123.35
1.188	123.9
1.198	124.5
1.208	124.55
1.218	124.34
1.228	124.61
1.238	125.68
1.248	126.03
1.258	126.05
1.268	125.86
1.278	125.54
1.288	125.48
1.298	124.4
1.308	124.47
1.318	128.42
1.328	128.27
1.338	128.35
1.348	128.71
1.358	128.8
1.368	128.86
1.408	123.8
1.418	124.27
1.428	124.36
1.438	123.63
1.448	121.39
1.458	118.29
1.468	117.35
1.478	116.02
1.488	116
1.498	117
1.508	117.33
1.518	117.35
1.528	117.77
1.538	118.56
1.548	119.31
1.558	120.08
1.568	120.49
1.578	120.35
1.588	120.55
1.598	121.68
1.608	122.86
1.618	123.44
1.628	122.91
1.638	120.78
1.648	119.28
1.658	122.01
1.668	121.15
1.678	121.09
1.688	120.88
1.698	120.13
1.708	117.39
1.718	107.74
1.728	107.24
1.738	107.03
1.748	106.13
1.758	105.22
1.768	42.96
1.778	43.05
1.788	43.45
1.798	43.47
1.808	43.48
1.818	43.88
1.828	43.41
1.838	53.29
1.848	52.7
1.858	52.07
1.868	42.69
2.018	64.37
2.028	64.34
2.038	64.67
2.048	65.37
2.058	66.11
2.068	66.61
2.078	66.59
2.088	65.99
2.098	65.74
2.108	65.94
2.118	66.21
2.128	66.38
2.138	66.47
2.148	66.42
2.158	66.32
2.168	66.13
2.178	65.89
2.188	65.91
2.198	66.06
2.208	65.84
2.218	51.88
2.228	53.11
2.238	53.08
2.248	52.8
2.258	52.73
2.268	53.44
2.278	53.57
2.288	53.53
2.298	52.94
2.308	53.11
2.318	54.13
2.328	56.79
2.338	56.81
2.348	57.72
2.358	57.71
2.368	57.06
2.378	56.79
2.388	51.54
2.398	51.61
2.408	52.15
2.418	52.35
2.428	52.5
2.438	52.64
2.448	51.61
2.458	51.68
2.468	53.15
2.478	54.29
2.488	54.43
2.498	54.07
2.508	52.67
2.518	52.66
2.528	53.95
2.538	53.9
2.588	51.75
2.598	52.7
2.608	53.49
2.618	53.46
2.628	55.17
2.638	55.37
2.648	53.96
2.658	52.58
2.668	52.7
2.678	52.67
2.688	52.59
2.698	53.42
2.708	53.29
2.718	52.63
2.808	101.41
2.818	101.51
2.828	101.57
2.838	101.18
2.848	100.79
2.928	112.09
2.938	114.54
2.948	115.29
2.958	115.25
2.968	114.48
2.978	114.1
2.988	113.68
2.998	112.8
3.008	111.99
