time	f0
1.217	94.07
1.227	94.11
1.237	93.93
1.247	91.98
1.257	87.65
1.267	83.59
1.297	125.27
1.307	120.45
1.317	99.45
1.327	100.89
1.337	101.51
1.347	101.06
1.357	99.78
1.367	99.78
1.377	97.24
1.387	96.46
1.397	96.24
1.407	94.47
1.417	92.03
1.427	91.94
1.437	90.47
1.447	88.43
1.457	88.46
1.467	90.81
1.477	88.87
1.487	88.48
1.497	88.17
1.507	87.98
1.517	86.99
1.527	87.22
1.537	86.59
1.547	87.18
1.557	87.57
1.567	87.93
1.577	87.96
1.587	88.35
1.597	91.95
1.607	90.3
1.617	91.88
1.627	90.24
1.637	90.16
1.647	90.34
1.657	88.46
1.667	88.57
1.677	89.55
1.687	89.27
1.697	88.56
1.707	88.53
1.717	89.84
1.727	88.37
1.737	88.33
1.747	86.95
1.757	86.72
1.767	86.63
2.077	92.18
2.087	91.64
2.097	89.33
2.107	89.33
2.117	89.43
2.127	89.3
2.137	88.04
2.147	88.23
2.157	88.37
2.167	87.41
2.177	87.24
2.187	87.06
2.197	86.65
2.207	86.61
2.217	86.31
2.227	86.43
2.237	86.41
2.247	86.34
2.257	85.7
2.267	85.63
2.277	85
2.287	84.97
2.297	86.9
2.307	87.31
2.317	85.13
2.327	86.52
2.617	97.2
2.627	95.77
2.637	96.84
2.647	97.86
2.657	98.81
2.667	99.85
2.677	99.34
2.687	98.93
2.697	99.07
2.707	98.95
2.717	98.78
2.727	99.17
2.737	98.97
2.747	98.56
2.757	98.75
2.767	98.5
2.777	96.79
2.787	95.55
2.797	93.76
2.807	95.01
2.817	94.89
2.827	95.24
2.837	96.63
2.847	96.35
2.857	95.54
2.867	92.57
2.877	92.35
2.887	92.37
2.897	92.19
2.907	90.91
2.917	90.72
2.927	90.4
2.937	90.13
2.947	91.84
2.957	91.64
2.967	87.49
2.977	87.42
2.987	88.22
2.997	89.55
3.007	89.64
3.017	89.62
3.027	89.81
3.967	90.29
3.977	91.68
3.987	92.07
3.997	91.74
4.007	91.4
4.017	91.3
4.027	92.52
4.037	94.56
4.047	94.96
4.057	95.3
4.067	95.91
4.077	97.26
4.087	98.07
4.097	98.52
4.107	98.24
4.117	98.04
4.127	97.62
4.137	97.56
4.147	97.46
4.157	96.15
4.167	93.92
4.177	91.96
4.187	89.82
4.197	88.55
4.207	88.12
4.217	86.72
4.227	85.87
4.237	85.53
4.247	85.73
4.257	85.13
4.267	84.88
4.277	84.19
4.287	83.37
4.297	82.42
4.307	81.38
4.317	81.18
4.327	83.28
4.337	84.59
4.347	83.94
4.357	82.28
4.367	82.54
4.377	84.93
4.387	81.35
4.397	81.17
4.407	81.33
4.417	82.23
4.427	85.09
4.437	85.71
4.447	86.43
4.457	86.47
4.467	86.19
4.477	87.03
4.487	87.62
