time	f0
0.11	234.03
0.12	237.31
0.13	235.28
0.14	234.38
0.15	233.19
0.16	231.14
0.17	230.98
0.18	229.4
0.19	227.62
0.2	223.09
0.21	226.89
0.22	223.94
0.23	225.49
0.24	228.43
0.25	221.75
0.26	223.19
0.27	220.11
0.28	222.54
0.29	222.72
0.3	219.69
0.31	221.71
0.32	219.91
0.33	220.46
0.34	223.53
0.35	222.46
0.36	223.18
0.37	225.62
0.38	225.3
0.39	224.01
0.4	228.92
0.41	233.08
0.42	236.73
0.43	242.59
0.44	240.22
0.45	242.39
0.46	237.51
0.47	254.56
0.48	254.69
0.49	249.44
0.5	243.24
0.51	234.99
0.52	242.27
0.53	251.1
0.54	233.39
0.55	234.07
0.56	232.76
0.61	228.11
0.62	232.86
0.63	247.13
0.64	238.12
0.65	233.92
0.83	240.75
0.84	233.99
0.85	232.13
0.86	229.24
0.87	228.71
0.88	228.47
0.89	222.41
0.9	214.67
0.91	222.61
0.92	221.95
0.93	224.75
0.96	239.76
0.97	219.17
0.98	217.46
0.99	220.54
1	220.26
1.01	221.03
1.02	223.92
1.03	221.71
1.04	221.5
1.05	220.73
1.06	218.78
1.07	217.93
1.08	219
1.09	217.65
1.1	218.11
1.11	218.93
1.12	217.4
1.13	218.28
1.14	220.19
1.15	216.79
1.16	214.8
1.17	217.15
1.18	223
1.19	219.57
1.2	218.79
1.21	217.51
1.22	215.93
1.23	214.16
1.24	213.64
1.25	213.65
1.26	215.19
1.27	215.89
1.28	212.88
1.29	216.65
1.3	220.39
1.31	219.3
1.32	217.75
1.33	213.52
1.34	212.01
1.35	218.18
1.36	215.19
1.37	215.4
1.38	217.32
1.39	217.59
1.4	217.86
1.41	221.49
1.42	216.72
1.43	216.86
1.44	221.51
1.45	220.03
1.46	219.66
1.47	215.78
1.48	216.39
1.49	220.92
1.5	219.77
1.51	219.5
1.52	218.59
1.53	208.82
1.54	214.12
1.55	213.17
1.96	318.36
1.97	314.7
1.98	310.83
1.99	313.53
2	314.13
2.01	313.05
2.02	310.55
2.03	294.12
2.1	307
2.11	321.94
2.27	251.69
2.28	249.93
2.29	243.49
2.3	224.84
2.31	227.34
2.32	225.7
2.33	225.1
2.34	223.24
2.35	224.7
2.36	220.51
2.37	219.36
2.38	221.21
2.39	218.19
2.4	217.99
2.41	217.79
2.42	215.87
2.43	212.62
2.44	215.79
2.45	215.26
2.46	213.08
2.47	211.92
2.48	211.01
2.49	213.08
2.5	212.15
2.51	210.52
2.52	210.34
2.53	210.37
2.54	214.62
2.55	210.68
2.56	212.75
2.57	209.83
2.58	215.99
2.59	215.77
2.6	211.96
2.61	212.71
2.62	208.61
2.63	213.31
2.64	210.48
2.65	223.08
2.66	283.57
2.67	222.76
2.68	217.02
2.69	218.29
2.7	217.03
2.71	217.16
2.72	217.5
2.73	216.34
2.74	217.61
2.75	218.09
2.76	218.51
2.77	221.85
2.78	218.07
2.79	224.56
2.8	217.53
2.81	232.4
2.82	217.05
2.83	213.05
2.84	231.43
2.85	219.69
2.86	212.63
2.87	216.77
2.88	237.3
2.89	243.19
2.9	243.15
2.91	241.36
2.92	241.75
2.93	235.45
2.94	220.62
2.95	213.2
2.96	216.69
2.97	212.8
2.98	218.58
2.99	209.74
3	212.21
3.01	214.93
3.02	212.51
3.03	212.84
3.05	222.64
3.06	212.09
3.07	220.64
3.08	210.32
3.09	214.99
3.1	213.36
3.11	214.14
3.12	219.17
3.13	226.44
3.18	236.05
3.19	229.19
3.2	219.61
3.21	213.04
3.22	219.43
3.23	216.02
3.24	221.36
3.25	219.89
3.26	236.65
3.27	238.03
3.28	252.8
3.29	235.86
3.3	234.2
3.31	240.87
3.32	224.93
3.33	221.82
3.34	226.71
3.35	215.61
3.36	217.22
3.37	216.76
3.38	209.39
3.39	209.75
3.4	218.4
3.41	217.79
3.42	214.89
3.43	219.82
3.44	217.67
3.45	214.16
3.46	203.19
3.47	218.22
3.48	216.03
3.49	210.38
3.5	208.93
3.51	208.93
3.52	207.94
3.53	206.54
3.54	210.06
3.55	208.87
3.56	207.98
3.57	211.09
3.58	214.2
3.59	214.73
3.6	215.57
3.61	216.29
3.62	218.07
3.63	216.37
3.64	218.94
3.65	218.43
3.66	217.51
3.67	217.06
3.68	216.09
3.69	216.09
3.7	219.79
3.71	216.78
3.72	217.71
3.73	216.16
3.74	215.83
3.75	215.14
3.76	217.88
3.77	215.71
3.78	213
3.79	217.35
3.8	217.87
3.81	216.78
3.82	215.6
3.83	219.53
3.84	227.58
3.85	220.85
3.86	221.98
3.87	223.65
3.88	225.91
3.89	228.23
3.9	227.39
3.91	228.13
3.92	230.64
3.93	227.46
3.94	219.92
3.95	219.7
3.96	226.6
3.97	227.9
3.98	231.82
3.99	233.51
4	241.85
4.01	224.61
4.02	228.22
4.03	230.84
4.04	231.14
4.05	229.37
4.06	229.39
4.07	225.8
4.08	232.41
4.11	224.73
4.12	226.51
4.13	226.13
4.2	265.09
4.21	259.37
4.22	232.94
4.23	235.58
4.24	233.83
4.25	217.9
4.26	215.19
4.27	218.38
4.28	216.05
4.29	218.55
4.3	225.48
4.31	227.11
4.32	229.42
4.33	224.45
4.34	232.12
4.47	233.76
4.48	233.35
4.49	226.04
4.5	203.44
4.51	190.72
4.52	186.05
4.53	196.71
4.54	194.73
4.55	215.33
4.56	223.38
4.57	226.28
4.58	185.03
4.59	219.53
4.6	215.55
4.61	226.81
4.62	224.86
4.63	219.37
4.64	219.2
4.65	219.48
4.66	224.98
4.67	225.28
4.68	214.25
4.69	214.03
4.7	217.7
4.71	231.04
5.24	265.77
5.25	249
5.26	251.57
5.27	245.65
5.28	249.99
5.29	256.79
5.3	260.15
5.31	268.1
5.32	255.78
5.33	238.2
5.34	250.5
5.35	230.99
5.36	230.39
5.37	225.49
5.38	220.97
5.39	221.25
5.4	224.27
5.41	225.45
5.42	237.11
5.43	227.99
5.44	228.18
5.45	223.35
5.46	223.43
5.47	216.66
5.48	214.25
5.49	224.2
5.5	243.34
5.51	243.32
5.52	244.37
5.53	221.61
5.54	226.94
5.55	165.92
5.56	213.91
5.62	249.64
5.63	221.34
5.64	224.55
5.65	219.9
6.78	290.65
6.79	246.57
6.8	269.45
6.81	245.98
6.82	245.59
6.83	210.86
6.84	205.16
6.85	211.66
6.86	204.42
6.87	225.41
6.88	198.66
6.89	226.88
7.08	212.07
7.09	232.39
7.1	224.87
7.11	206.19
7.12	212.59
7.13	207.45
7.14	212.53
7.15	213.05
7.16	208.67
7.17	212.05
7.18	163.13
7.19	214.42
7.2	211.46
7.21	216.34
7.22	215.22
7.23	215.48
7.24	211.33
7.25	204.67
7.26	202.9
7.32	236.81
7.33	226.26
7.34	212.6
7.35	212.61
7.36	214.99
7.37	213.11
7.38	211.39
7.39	210.91
7.4	211.92
7.41	209.65
7.42	208.96
7.43	209.45
7.44	209.21
7.45	207.74
7.46	210.48
7.47	210.05
7.48	214.22
7.49	211.98
7.5	212.6
7.51	213.97
7.52	219.13
7.53	216.09
7.54	216.87
7.55	215.7
7.56	214.94
7.57	213.27
7.58	214.15
7.59	214.41
7.6	217.1
7.61	215.65
7.62	215.83
7.63	217.22
7.64	217.76
7.65	222.14
7.66	220.2
7.67	217.92
7.68	232.08
7.69	241.92
7.7	228.26
7.71	235.7
7.72	223.56
7.73	214.99
7.74	221.5
7.75	218.28
7.76	222.1
7.77	227.31
7.78	237.61
7.79	210.26
7.8	239.3
7.81	247.83
7.82	244.02
7.83	234.66
7.84	237.45
7.85	226.59
7.86	223.83
7.87	219.99
7.88	216.75
7.89	217.53
7.9	216.07
7.91	222.81
7.92	222.33
7.93	222.22
7.94	223.36
7.95	220.41
7.96	217.29
7.97	221.92
7.98	219.5
7.99	216.81
8	223.53
8.01	223.4
8.02	213.49
8.03	215.43
8.04	213.75
8.05	217.38
8.06	219.49
8.07	218.91
8.2	241.12
8.21	232.85
8.22	234.61
