time	f0
0.616	133.73
0.626	144.17
0.636	156.94
0.646	153.5
0.656	154.85
0.666	155.3
0.676	154.15
0.686	152.81
0.696	147.31
0.706	143.67
0.716	140.11
0.726	138.08
0.736	137.15
0.746	138.28
0.756	137.1
0.766	137.25
0.776	135.35
0.786	138.33
0.796	135.65
0.806	134.81
0.816	135.82
0.826	135.3
0.836	134.88
0.846	134.18
0.856	132.32
0.866	133.39
0.876	135.3
0.886	137.33
0.896	137.29
0.906	139.74
0.916	143.53
0.926	137.62
0.936	138.29
1.046	163.43
1.056	156.24
1.066	152.7
1.076	154.52
1.086	153
1.096	153.24
1.106	154.01
1.116	153.93
1.126	155.35
1.136	154.73
1.146	154.35
1.156	151.85
1.166	149.31
1.176	134.54
1.186	138.75
1.196	138.85
1.296	154.01
1.306	152.06
1.316	151.78
1.326	150.73
1.336	149.56
1.346	149.06
1.356	148.58
1.366	147.08
1.376	145.7
1.386	149.78
1.396	149.95
1.406	150.75
1.416	152.45
1.426	152.36
1.436	142.38
1.446	141.49
1.456	141.78
1.466	143.49
1.476	142.56
1.486	141.78
1.496	139.72
1.506	141.4
1.516	139.31
1.526	139.44
1.536	138.89
1.546	137.54
1.556	136.63
1.566	136.64
1.576	136.4
1.586	133.8
1.596	136.83
1.606	136.58
1.616	136.26
1.626	137.51
1.636	135.78
1.646	134.28
1.656	135.55
1.666	133.78
1.676	134
1.686	134.2
1.696	134.27
1.706	135.28
1.716	135.56
1.726	137.93
1.736	138.51
1.746	138.76
1.756	139.79
1.766	139.28
1.776	139.47
1.786	138.72
1.796	139.05
1.806	142.41
1.816	146.25
1.826	145.39
1.836	146.03
1.846	146.54
1.856	146.03
1.866	146.31
1.876	146.96
1.886	146.21
1.896	144.14
1.906	144.06
1.916	143.17
1.926	141.78
1.936	137.86
1.946	137.8
1.956	137.76
1.966	138.04
1.976	135.96
1.986	134.56
1.996	132.18
2.006	131.7
2.016	130.79
2.026	131.19
2.036	131.66
2.046	130.2
2.056	128.43
2.066	129.09
2.076	130.95
2.086	129.09
2.096	127.91
2.106	128.13
2.116	129.19
2.126	129.3
2.136	129.55
2.146	130.9
2.156	131.45
2.166	130.08
2.176	130.82
2.186	133.46
2.196	131.56
2.206	131.27
2.216	130.14
2.226	129.21
2.236	128.91
2.246	130.01
2.256	129.92
2.266	129.05
2.276	129.48
2.286	130.44
2.296	130.35
2.306	129.18
2.316	130.85
2.326	130.73
2.336	130.8
2.346	130.78
2.356	130.98
2.366	132.44
2.376	133.71
2.386	132.94
2.396	132.64
2.406	133.23
2.416	131.05
3.276	150.59
3.286	146.81
3.296	141.11
3.306	141.02
3.316	141.78
3.326	143.55
3.336	142.19
3.346	146.05
3.356	153.07
3.366	149.8
3.376	153.39
3.386	153.26
3.396	149.07
3.406	144.64
3.416	149.72
3.426	147.17
3.436	152.21
3.446	153.25
3.456	153.92
3.466	147.41
3.476	143.38
3.486	145.34
3.496	145.66
3.506	144.63
3.516	141.47
3.526	145.32
3.536	145.26
3.546	144.66
3.556	147
3.606	154.94
3.616	153.9
3.626	153.05
3.636	151.8
3.646	149.67
3.656	149.01
3.666	147.85
3.676	148.06
3.686	147.61
3.696	142.85
3.706	137.26
3.716	138.01
3.726	140.38
3.736	140.73
3.746	139.67
3.756	144.33
3.766	147.36
3.776	151.61
3.786	151.66
3.796	149.38
3.806	146.08
3.816	143.57
3.826	141
3.836	136.43
3.846	138.79
3.856	138.05
3.866	136.38
3.876	136.01
3.886	134.7
3.896	135.47
3.906	136.18
3.916	135.81
3.926	134.83
3.936	136.15
3.946	135.29
3.956	136.3
3.966	134.49
3.976	135.07
3.986	135.39
3.996	136.67
4.006	138.67
4.016	140.09
4.026	143.37
4.036	147.06
4.046	145.72
4.056	146.05
4.066	148.58
4.076	150.07
4.086	152.39
4.096	155.77
4.106	157.43
4.116	157.3
4.126	155.74
4.136	162.86
4.146	159.61
4.156	156.82
4.206	154.58
4.216	148.62
4.226	142.37
4.236	144.52
4.246	138.48
4.256	138.29
4.266	139.43
4.276	139.23
4.286	140.44
4.296	140.01
4.306	141.44
4.316	139.61
4.326	139.4
4.336	142.86
4.346	142.07
4.696	132.73
4.706	139.29
4.716	136.27
4.726	136.01
4.736	135.73
4.746	136.32
4.796	160.3
4.806	149.45
4.816	147.88
4.826	147.69
4.836	147.07
4.846	144.93
4.856	144.59
4.866	143.67
4.876	143.99
4.886	145.2
4.896	144.56
4.906	142.11
4.916	142.22
4.926	141.41
4.936	139.93
4.946	141.64
4.956	143.76
4.966	143.23
4.976	141.92
4.986	140.7
4.996	138.4
5.006	136.11
5.016	137.72
5.026	138.23
5.036	139.03
5.046	141.98
5.056	143.15
5.066	146.6
5.076	146.09
5.086	150.91
5.096	151.64
5.106	153.12
5.116	154.58
5.126	155.09
5.136	154.79
5.146	154.85
5.156	157.25
5.166	157.61
5.176	155.25
5.186	157.99
5.196	159.47
5.206	158.95
5.216	158.77
5.226	158.49
5.236	157.42
5.246	158.55
5.256	158.13
5.266	157
5.276	154.68
5.346	155.39
5.356	151.1
5.366	149.66
5.376	147.6
5.386	144.84
5.396	143.08
5.406	146.61
5.416	146.65
5.426	147.22
5.436	147.58
5.446	146.46
5.456	146.03
5.466	146.53
5.476	145.52
5.486	143.48
5.496	143.79
5.506	146.44
5.516	148.79
5.526	146.38
5.536	145.94
5.546	144.52
5.556	142.55
5.566	140.4
5.576	138.45
5.586	137.37
5.596	137.03
5.606	137.8
5.616	138.34
5.626	138.78
5.636	140.04
5.646	140.91
5.656	145.89
5.666	141.77
5.676	143.9
5.686	145.66
5.696	147.07
5.706	147
5.716	147.81
5.726	148.34
5.736	148.16
5.746	146.79
5.756	143.15
5.766	141.92
5.776	134.65
5.786	135.77
5.796	137.38
5.806	138.06
5.816	147.49
5.826	145.73
5.836	138.74
5.846	145.8
5.856	143.3
5.866	133.39
5.876	133.08
5.886	133.17
5.896	131.52
5.906	129.06
5.916	131.1
5.926	126.33
5.936	133.06
5.946	126.6
5.956	131.32
5.966	127.47
5.976	130.63
5.986	130.43
5.996	130.16
6.006	130.52
6.016	129.29
6.026	130.88
6.036	131.55
6.046	131.63
6.056	131.65
6.066	130.85
6.076	130.94
6.086	132.03
6.096	130.89
7.116	154.99
7.126	129.3
7.136	124.29
7.146	141.54
7.156	132.59
7.166	133.06
7.176	132.64
7.186	130.71
7.196	125.07
7.206	125.75
7.216	125.5
7.226	128.28
7.236	125.27
7.246	128.17
7.256	124.97
7.266	123.38
7.276	120.35
7.286	139.96
7.296	142.01
7.306	140.76
7.616	128.95
7.626	132.18
7.636	133.44
7.646	134.24
7.656	135.14
7.666	138.23
7.676	137.88
7.686	139.13
7.696	145.67
7.706	150.3
7.716	150.59
7.726	150.78
7.736	152.35
7.746	154.22
7.756	153.63
7.766	155.44
7.776	153.52
7.786	147.91
7.796	143.33
7.806	141.28
7.816	140.84
7.826	140.32
7.836	143.17
7.846	151.23
7.856	151.78
7.896	144.78
7.906	121.37
7.916	138.11
7.926	133.37
7.936	135.29
7.946	131.3
7.996	138.24
8.006	141.95
8.016	143.26
8.026	144.6
8.036	145.57
8.046	146.83
8.056	147.43
8.066	149.91
8.076	150.51
8.086	148.89
8.096	146.72
8.106	144.53
8.116	143.63
8.126	139.85
8.136	135.73
8.146	132.43
8.156	130.99
8.276	139.19
8.286	136.98
8.296	141.16
8.306	135.05
8.316	137.6
8.326	135.67
9.266	170.89
9.276	143.35
9.286	142.64
9.296	145.1
9.306	140.95
9.316	140.12
9.326	142.22
9.336	141.35
9.346	142.49
9.356	143.3
9.366	145.99
9.376	145.37
9.386	145.9
9.396	148.85
9.406	159.86
9.416	153.64
9.426	149.64
9.436	145.39
9.446	137.89
9.456	139.74
9.466	135.83
9.476	137.69
9.486	129.04
9.496	128.07
9.506	126.84
9.516	124.98
9.526	122.41
9.536	124.47
9.546	124.19
9.556	132.66
9.566	127.01
9.576	127.58
9.586	128.95
9.596	129.32
9.606	129.14
9.616	128.75
9.626	128.56
9.636	128.83
9.646	128.63
9.656	128.15
9.666	126.66
9.676	126.92
9.686	126.57
9.696	123.8
9.706	123.88
9.716	126.03
9.726	123.07
9.736	123.16
9.746	121.87
9.756	124.57
9.766	124.97
9.776	123.44
9.786	124.1
9.796	124.79
9.806	121.62
9.986	140.43
9.996	138.94
10.006	140.73
10.016	140.3
10.026	141.64
10.036	141.47
10.046	142.56
10.056	143.51
10.066	143.36
10.076	146.08
10.086	146.1
10.096	146.03
10.106	145.31
10.116	145.42
10.126	146.24
10.136	145.85
10.146	143.42
10.156	146.69
10.166	145.95
10.176	144.88
10.186	149.17
10.196	143.16
10.206	146.1
10.216	142.99
10.226	139.88
10.236	135.97
10.246	136.95
10.256	135.79
10.266	132.41
10.276	130.42
10.286	128.4
10.296	129.58
10.306	128.1
10.316	127.73
10.326	127.88
10.336	127.89
10.346	127.1
10.356	126.85
10.366	126.7
10.376	126.05
10.386	124.63
10.396	128.12
10.406	127.88
10.416	125.68
10.426	128.64
10.506	140.73
10.516	138.81
10.526	134.59
10.536	134.81
10.546	148.36
10.556	139.18
11.666	154.87
11.676	143.66
11.686	138.21
11.696	138.56
11.706	137.64
11.716	137.96
11.726	137.77
11.736	136.87
11.746	137
11.756	136.81
11.766	136.95
11.776	135.34
11.786	138.5
11.796	137.67
11.806	138.68
11.956	153.21
11.966	153.72
11.976	154.81
11.986	156.72
11.996	158.13
12.006	159.22
12.016	161.54
12.026	163.46
12.036	165.85
12.046	167.04
12.056	169.38
12.066	172.76
12.076	172.27
12.086	174.61
12.096	175.49
12.106	177.37
12.116	177.71
12.126	178.3
12.136	179.39
12.146	180.81
12.156	179.38
12.166	177.83
12.176	178.68
12.186	178.54
12.196	178.41
12.206	178.84
12.216	178.56
12.226	178.25
12.236	177.93
12.246	179.02
12.256	178.31
12.266	178.14
12.276	177.93
12.336	155.87
12.346	155.56
12.356	153.24
12.366	150.59
12.376	150.46
12.386	149.12
12.396	149.9
12.406	151.67
12.416	153.09
12.426	153.91
12.436	152.8
12.446	151.24
12.456	151.04
12.466	151.92
12.476	151.65
12.486	151.68
12.496	152.54
12.506	152.21
12.546	148.06
12.556	148.08
12.566	147.14
12.576	146.89
