time	f0
0.885	86.57
0.895	86.22
0.905	86.13
0.975	86.08
0.985	85.98
0.995	95.36
1.005	94.34
1.015	95.14
1.025	95.42
1.035	93.41
1.045	92.17
1.055	89.9
1.065	89.95
1.075	91.81
1.085	93.92
1.095	98.44
1.105	91.78
1.325	134.25
1.335	132.25
1.345	123.1
1.355	100.35
1.365	101.25
1.375	101.65
1.385	101.58
1.395	100.72
1.405	99.91
1.415	98.29
1.425	98.49
1.435	97.44
1.445	96.96
1.455	96.82
1.465	95.17
1.475	93.01
1.485	96.48
1.495	96.23
1.505	95.41
1.515	95.82
1.525	95.29
1.535	93.24
1.545	95.04
1.555	99.02
1.565	100.19
1.575	95.14
1.585	95.16
1.595	100.3
1.605	104.58
1.615	91.73
1.625	92.71
1.715	102.9
1.725	101.69
1.735	96.27
1.745	94.96
1.755	94.43
1.765	94.22
1.775	93.82
1.785	93.65
1.795	93.42
1.805	93.64
1.815	94.96
1.825	95.23
1.835	94.83
1.845	98.05
1.855	103.52
1.865	112.92
1.875	125.12
1.885	119.6
1.895	111.2
1.905	113.97
1.915	126.63
1.925	115.65
1.935	110.88
1.945	109.77
1.955	103.02
1.995	129.3
2.005	130.08
2.015	120.49
2.025	114.25
2.035	112.7
2.045	110.23
2.055	109.61
2.065	107.96
2.075	108.02
2.085	106.49
2.095	105.78
2.105	105.34
2.115	103.52
2.125	103.24
2.135	103.89
2.145	102.63
2.155	103.78
2.165	103.98
2.175	101.03
2.185	102.32
2.195	102.46
2.205	102.54
2.215	104.02
2.335	93.5
2.345	100.39
2.355	100.29
2.365	103.35
2.375	102.89
2.385	100.31
2.395	100.74
2.405	100.51
3.365	137.85
3.375	135.57
3.405	84.53
3.415	94.36
3.425	93.22
3.435	93.7
3.445	93.97
3.455	94.8
3.465	93.74
3.475	94.09
3.485	103.05
3.495	93.93
3.505	93.75
3.515	94.83
3.525	101.64
3.535	94.03
3.545	92.2
3.555	93.61
3.565	95.88
3.575	104.8
3.585	104.05
3.595	90.88
3.605	89.74
3.615	101.95
3.625	102.49
3.635	102.4
4.135	154.74
4.145	149.45
4.155	146.67
4.165	157.07
4.325	120.3
4.335	117.51
4.345	118.98
4.545	83.85
4.555	83.74
4.805	88.85
4.815	97.49
4.825	97.99
4.835	96.64
5.525	94.88
5.535	95.06
5.545	92.36
5.555	92.28
5.565	96.21
5.575	98.16
5.645	101.52
5.655	99.73
5.665	98.48
5.675	101.48
5.685	99.43
5.695	95.04
5.705	91.42
5.715	97.3
5.725	100.96
5.735	96.77
5.745	97.01
5.755	98.96
5.765	98.78
5.775	94.47
5.785	99.8
5.795	98.37
5.805	99.78
5.815	91.7
5.825	100.9
5.835	98.33
5.845	91.17
5.855	97
5.865	96.35
5.875	96.51
5.885	98.91
5.905	111.3
5.915	109.79
5.985	70.28
