time	f0
0.145	240.42
0.155	227.33
0.165	222.69
0.175	226.27
0.185	234
0.195	233.66
0.205	228.92
0.215	222.59
0.225	232.83
0.235	245.28
0.245	223.23
0.255	227.99
0.265	226.31
1.645	222.71
1.655	221.8
1.665	210.36
1.675	206.14
1.685	199.32
1.695	205.22
1.705	206.03
1.715	200.91
1.725	197.24
1.735	209.72
1.745	201.97
1.755	197.71
1.765	188.41
1.775	177.18
1.785	191.56
1.795	189.04
1.805	188.07
1.815	175.77
1.825	185.32
1.835	183.31
1.845	182.39
1.855	175.85
1.865	187.1
1.875	184.73
1.885	197.55
1.895	208.34
1.905	200.71
1.915	194.51
1.925	193
1.935	193.6
1.945	194.1
1.955	195.37
1.965	193.21
1.975	194.64
1.985	193.69
1.995	192.84
2.005	193.66
2.015	194.79
2.025	194.74
2.035	191.33
2.045	191.94
2.055	190.16
2.065	190.99
2.075	191.85
2.085	191.97
2.095	198.45
2.105	198.56
2.115	191.47
2.125	190.27
2.135	206.88
2.145	206.03
2.155	200.86
2.165	197.72
2.175	195.93
2.185	194.34
2.195	189.05
2.205	186.83
2.215	192.74
2.225	194.72
2.235	195.83
2.245	195.48
2.255	193.43
2.265	185.76
2.275	187.39
2.285	184.62
2.295	186.61
2.305	188.34
2.465	200.01
2.475	186.98
2.485	183.88
2.495	185.12
2.505	180.69
2.515	179.04
2.525	179.54
2.535	176.7
2.545	180.04
2.555	183.25
2.565	184.56
2.575	191.14
2.585	188.28
2.595	186.84
2.605	186.88
2.615	184.94
2.625	185.49
2.635	185.84
2.645	184.36
2.655	181.02
2.665	186.43
2.675	184.55
2.685	183.96
2.695	186.05
2.705	182.51
2.715	186.19
2.725	184.7
2.735	186.12
2.745	210.39
2.755	203.73
2.765	204.36
2.775	206.46
2.785	208.19
2.795	210.64
2.805	223.34
2.815	213.53
2.825	228.19
2.835	225.59
2.845	227.06
2.855	221.7
2.865	220.08
2.875	225.79
2.885	218.15
2.895	231.56
2.905	225.44
2.915	225.83
2.925	218.09
2.935	218.67
2.945	216.66
2.955	209.16
3.075	188.02
3.085	189.59
3.095	190.79
3.105	189.95
3.115	192.22
3.125	160.73
3.135	189.74
3.145	184.29
3.155	189.19
3.165	174.35
3.175	189.12
3.185	200.04
3.195	203
3.205	189.22
3.215	190.66
3.225	185.44
3.235	191.94
3.245	193.48
3.255	168.27
3.265	169.41
3.285	161.41
3.295	180.1
3.305	195.04
3.315	197.92
3.325	189.09
3.335	177.74
3.345	186.93
3.355	192.48
3.365	161.96
3.375	174.94
3.385	187.82
3.395	190.12
3.405	188.14
3.415	177.41
3.425	184.79
3.435	187.05
3.445	181.1
3.455	179.53
3.465	168.71
3.475	186.63
3.485	186.63
3.495	185.55
3.505	184.66
3.515	185.79
3.525	192.26
3.535	197.93
3.545	182.34
3.555	186.09
3.565	190.98
3.575	188.97
3.585	189.04
3.595	191.43
3.605	195.64
3.615	208.44
3.625	201.27
3.635	187.86
3.645	194.25
3.655	187.9
3.665	188.83
3.675	201.56
3.685	185.4
3.695	209.5
3.705	194.77
3.715	210.48
3.725	208.17
3.735	213.02
3.745	207.73
3.755	205.7
3.765	202.39
3.775	201.44
3.785	198.77
3.795	198.77
3.805	193.58
3.815	189.82
3.825	189.48
3.835	189.88
3.845	183.29
3.855	186.81
3.865	189.69
3.875	198.55
3.885	201.43
3.895	187.25
3.905	185.54
3.915	189.38
3.925	192.93
3.935	194.24
3.995	209.78
4.005	192.95
4.015	188.9
4.025	193.35
4.035	161.13
4.045	189.54
4.055	171.93
4.065	182.28
4.075	172.03
4.085	187.05
4.095	170.5
4.105	185.16
4.115	182.59
4.125	187.26
4.135	185.43
4.145	186.97
4.155	181.81
4.165	183.96
4.175	185.65
4.185	181.41
4.195	182.9
4.205	177.33
4.215	184.41
4.225	182.59
4.235	184.11
4.245	185.6
4.255	183.39
4.265	179.92
4.275	182.54
4.285	175.28
4.295	182.69
4.305	189.8
4.315	194.92
